"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rpl36a1",1.53697227084292e-12,0.412832001225921,0.98,0.933,2.49988539852601e-08,"1","Rpl36a"
"Rps14",1.85490582535973e-12,0.307233383057959,1,0.991,3.0170043249476e-08,"1","Rps14"
"Pold41",3.84011064517446e-12,1.11758727337891,0.519,0.245,6.24593996437626e-08,"1","Pold4"
"Rps12",1.03829074596982e-11,0.369376698466049,0.992,0.956,1.68877989831991e-07,"1","Rps12"
"Rpl211",1.06053304903652e-11,0.365075288684306,1,0.981,1.7249570042579e-07,"1","Rpl21"
"Limd2",1.47320852560426e-11,0.705648703473134,0.682,0.449,2.39617366689532e-07,"1","Limd2"
"Ptpn61",1.50745174458391e-11,0.941615746295159,0.479,0.221,2.45187026256574e-07,"1","Ptpn6"
"H2-DMa1",2.57211637804591e-11,0.967813018552276,0.622,0.278,4.18354728889167e-07,"1","H2-DMa"
"Hmha11",2.67311250265361e-11,0.804452300939117,0.565,0.318,4.3478174855661e-07,"1","Hmha1"
"Stap1",2.77106131736359e-11,0.794505504223251,0.252,0.064,4.50713123269188e-07,"1","Stap1"
"Rps22",5.1891780947613e-11,0.376953307305482,0.987,0.954,8.44019817112926e-07,"1","Rps2"
"Cd69",6.48223306331651e-11,0.939694120552743,0.276,0.066,1.05433520774843e-06,"1","Cd69"
"Srgn1",1.08400449666772e-10,0.65328064082109,0.609,0.389,1.76313331383005e-06,"1","Srgn"
"Cd72",1.44992811604898e-10,1.03396022660381,0.299,0.044,2.35830808075366e-06,"1","Cd72"
"Tnfrsf13b",1.70779980163062e-10,0.983137618813437,0.312,0.067,2.7777363773522e-06,"1","Tnfrsf13b"
"Snx2",1.73937200017691e-10,0.934592471910438,0.4,0.167,2.82908855828775e-06,"1","Snx2"
"4930523C07Rik1",5.22556062762702e-10,0.929871120557471,0.573,0.304,8.49937436083535e-06,"1","4930523C07Rik"
"Gm26740",5.77055015725676e-10,0.857826348692991,0.398,0.171,9.38579983077813e-06,"1","Gm26740"
"Rpl281",5.95009172669543e-10,0.354934631538223,0.987,0.956,9.67782419347012e-06,"1","Rpl28"
"Eef1a1",6.18446095219699e-10,0.321088419200395,1,0.987,1.00590257387484e-05,"1","Eef1a1"
"Rps27a1",6.42636362906264e-10,0.292206212025941,1,0.976,1.04524804426704e-05,"1","Rps27a"
"Ubb1",9.48569180264156e-10,0.346727053020725,0.949,0.942,1.54284777169965e-05,"1","Ubb"
"Ptp4a3",1.19324690356146e-09,0.53610127990521,0.393,0.18,1.94081608864272e-05,"1","Ptp4a3"
"Blnk",1.87270889666247e-09,0.964252670983555,0.263,0.031,3.0459610204215e-05,"1","Blnk"
"Hvcn1",3.02904690163259e-09,0.867858871917426,0.292,0.099,4.9267447855054e-05,"1","Hvcn1"
"Smim14",3.60938821358953e-09,0.836763062078681,0.647,0.465,5.87066992940337e-05,"1","Smim14"
"Gm8369",3.93612804737643e-09,1.06507987630192,0.357,0.084,6.40211226905777e-05,"1","Gm8369"
"Arhgef11",4.39454844830376e-09,0.591536471564791,0.422,0.3,7.14773305116607e-05,"1","Arhgef1"
"Sh3bgrl31",7.04201406229259e-09,0.484637209950165,0.919,0.782,0.000114538358723189,"1","Sh3bgrl3"
"Gm98431",7.34881303865922e-09,0.570995288496884,0.803,0.699,0.000119528444073792,"1","Gm9843"
"Rps28",9.97397516927908e-09,0.37950284644431,0.995,0.948,0.000162226706128324,"1","Rps28"
"Rhoh",1.09797762431896e-08,0.986081027517858,0.41,0.138,0.000178586060595479,"1","Rhoh"
"Eif3f1",1.19312257427065e-08,0.547686176850447,0.801,0.701,0.000194061386705122,"1","Eif3f"
"Capg1",1.55587828195657e-08,0.853105628279999,0.437,0.203,0.000253063602560236,"1","Capg"
"Rps17",1.56141367691365e-08,0.316482248150172,0.99,0.958,0.000253963934550005,"1","Rps17"
"Gm9493",2.34021435325622e-08,0.513807578397611,0.674,0.591,0.000380635864557124,"1","Gm9493"
"Sell",2.6640542282914e-08,0.942573213203302,0.353,0.111,0.000433308420231596,"1","Sell"
"Ccr7",3.17532797953032e-08,0.762574509581736,0.302,0.091,0.000516467095870606,"1","Ccr7"
"Sh3bp5",3.22247310178254e-08,0.767703339843326,0.287,0.096,0.000524135250004929,"1","Sh3bp5"
"Arpc5l1",3.53061228193485e-08,0.914128958401292,0.559,0.35,0.000574254087656704,"1","Arpc5l"
"Grap",4.20363424384143e-08,0.799022746392246,0.323,0.122,0.000683721109760809,"1","Grap"
"Rpl291",4.84354802749697e-08,0.365868139243517,0.955,0.935,0.000787803086672381,"1","Rpl29"
"Ppdpf",7.1338337300991e-08,0.703158362745304,0.53,0.385,0.00116031805620062,"1","Ppdpf"
"Nfkbia1",8.36539889386788e-08,0.509134728850497,0.54,0.425,0.00136063213008761,"1","Nfkbia"
"Gnb2l11",8.73997814952191e-08,0.323768703888894,0.871,0.851,0.00142155744601974,"1","Gnb2l1"
"Cd24a1",8.75168271643852e-08,0.665896635618264,0.424,0.211,0.00142346119382873,"1","Cd24a"
"Hhex",1.17240839284256e-07,0.872047047099078,0.321,0.111,0.00190692225095842,"1","Hhex"
"Rpl31",1.81915782121135e-07,0.295237280849932,0.991,0.974,0.00295886019620026,"1","Rpl31"
"Rpl23a-ps3",3.22329410390431e-07,0.391786574450191,0.726,0.707,0.00524268786000036,"1","Rpl23a-ps3"
"Gltscr2",3.32226729322377e-07,0.567376019909603,0.505,0.445,0.00540366775242846,"1","Gltscr2"
"Ly86",5.53662189227379e-07,0.830229660620599,0.286,0.09,0.00900531550778333,"1","Ly86"
"Rpl24",5.69439456084584e-07,0.289138534759969,0.974,0.96,0.00926193275321576,"1","Rpl24"
"Rpl151",7.01314865610664e-07,0.406420181406982,0.757,0.737,0.0114068862891575,"1","Rpl15"
"Ifi27l2a1",1.38428468794162e-06,0.465319747959566,0.503,0.294,0.0225153904493705,"1","Ifi27l2a"
"Rnase6",1.52560206040158e-06,0.732379222993562,0.289,0.104,0.0248139175124317,"1","Rnase6"
"Snx51",3.06361657106491e-06,0.720369376740985,0.393,0.269,0.0498297235283708,"1","Snx5"
"Man1a",4.82533984026794e-06,0.902735786024722,0.321,0.119,0.078484152501958,"1","Man1a"
"Unc93b1",6.86745535645803e-06,0.900414231958381,0.412,0.167,0.11169916137279,"1","Unc93b1"
"Fchsd2",7.35764601757302e-06,0.758009534814451,0.254,0.094,0.119672112475825,"1","Fchsd2"
"Dnajc7",7.78479382078906e-06,0.733926943297077,0.281,0.154,0.126619671495134,"1","Dnajc7"
"Irf81",8.00184220037169e-06,0.519001550291512,0.404,0.187,0.130149963389045,"1","Irf8"
"Ptpn181",8.19200087011721e-06,0.406454568986884,0.634,0.458,0.133242894152456,"1","Ptpn18"
"Ddx5",9.54123877337582e-06,0.367974407186184,0.738,0.773,0.155188248648958,"1","Ddx5"
"Rpl7a1",2.23310323071417e-05,0.338595858438121,0.856,0.85,0.363214240475659,"1","Rpl7a"
"Ets1",3.80816625403012e-05,0.727652958562911,0.38,0.177,0.619398241217999,"1","Ets1"
"Tsc22d31",3.88592130014437e-05,0.672451264620696,0.492,0.365,0.632045099468482,"1","Tsc22d3"
"Mndal1",4.49386288656404e-05,0.822892276464117,0.42,0.202,0.730926798499641,"1","Mndal"
"Cd2",5.93815605619876e-05,0.596744628202586,0.281,0.147,0.965841082540729,"1","Cd2"
"Tspan32",8.32559728799321e-05,0.763332219612235,0.326,0.127,1,"1","Tspan32"
"Rpl22l1",0.000127815599038929,0.320077923252991,0.828,0.817,1,"1","Rpl22l1"
"Pkig",0.000135174733128765,0.75680953139491,0.375,0.203,1,"1","Pkig"
"Lat2",0.000173351290608528,0.782175194152805,0.281,0.084,1,"1","Lat2"
"Crlf31",0.000175949480520997,0.64105695226171,0.363,0.225,1,"1","Crlf3"
"Bcl2",0.000451948492161049,0.560574898765106,0.278,0.143,1,"1","Bcl2"
"Slc50a1",0.00045790701542079,0.425391126718732,0.258,0.204,1,"1","Slc50a1"
"Lyn1",0.000539612489205642,0.313749302340563,0.274,0.226,1,"1","Lyn"
"AB124611",0.000584580474748668,0.611924254175892,0.272,0.131,1,"1","AB124611"
"Eef2",0.000991300903855834,0.317158050471293,0.827,0.83,1,"1","Eef2"
"Rps12-ps3",0.00110206268145883,0.342148401341234,0.664,0.692,1,"1","Rps12-ps3"
"Pgls",0.00114063111289764,0.360164035102092,0.429,0.436,1,"1","Pgls"
"Rasgrp21",0.00143660926295479,0.490159345790691,0.33,0.192,1,"1","Rasgrp2"
"Actr31",0.00145386041383766,0.395905671009709,0.593,0.549,1,"1","Actr3"
"Rpl6l",0.00162571472562772,0.44812652876541,0.421,0.379,1,"1","Rpl6l"
"Ifi2031",0.00179439291010258,0.718102238637805,0.38,0.195,1,"1","Ifi203"
"Rps18-ps3",0.00261770791706043,0.397254990114372,0.419,0.376,1,"1","Rps18-ps3"
"S1pr4",0.00414276372831086,0.554250626697627,0.263,0.118,1,"1","S1pr4"
"Snrpd2",0.00474829426098618,0.32814575322827,0.396,0.434,1,"1","Snrpd2"
"Gmfg1",0.00565082998225089,0.577990073219639,0.503,0.365,1,"1","Gmfg"
"Btf31",0.00577456683162774,0.281678121017955,0.759,0.789,1,"1","Btf3"
"Eef1d",0.00653588444236238,0.292602842439722,0.479,0.522,1,"1","Eef1d"
"Sub1",0.0075174343365588,0.319746192635612,0.643,0.676,1,"1","Sub1"
"Junb1",0.00856566926256747,0.479965476133577,0.485,0.445,1,"1","Junb"
"Gm11808",0.00918009769018344,0.474731124046897,0.479,0.438,1,"1","Gm11808"
"Napsa1",0.00978385596088668,0.407559257911746,0.489,0.331,1,"1","Napsa"
"Chil3",2.93671058646797e-71,3.28544735360078,1,0.052,4.77655976889015e-67,"2","Chil3"
"Cd441",9.41467630424642e-64,1.9015223375706,0.975,0.204,1.53129710088568e-59,"2","Cd44"
"Abcg1",2.9102257108004e-62,2.13964946598076,0.924,0.076,4.73348211861685e-58,"2","Abcg1"
"Ccl62",2.82698192577568e-61,2.48499632477142,0.982,0.152,4.59808610227414e-57,"2","Ccl6"
"Ear2",7.42206699273005e-61,2.09195590448425,0.904,0.059,1.20719919636754e-56,"2","Ear2"
"Ctsd2",1.31911361216453e-60,1.95570284192587,0.99,0.308,2.14553829018561e-56,"2","Ctsd"
"Ftl11",3.90416712694918e-60,1.52607992901829,1,0.969,6.35012783198284e-56,"2","Ftl1"
"Lpl",6.41355840551938e-60,2.15639707954662,0.922,0.097,1.04316527465773e-55,"2","Lpl"
"Fth11",2.95384037587467e-59,1.47563555896187,1,0.979,4.80442137136015e-55,"2","Fth1"
"Cd91",1.62021277738288e-56,1.74310335520901,0.988,0.37,2.63527608241326e-52,"2","Cd9"
"Tnfaip2",4.37445574116991e-56,1.86917847246022,0.853,0.052,7.11505226301285e-52,"2","Tnfaip2"
"Mpeg1",1.24233660837878e-54,1.771729713588,0.894,0.117,2.02066049352809e-50,"2","Mpeg1"
"Il18",2.59137548696973e-54,1.92707431897985,0.841,0.041,4.21487222955626e-50,"2","Il18"
"Plet1",3.002355258087e-54,1.99052725064595,0.875,0.041,4.88333082727851e-50,"2","Plet1"
"Laptm52",1.93426532392212e-50,1.3604118116547,0.987,0.379,3.14608254935932e-46,"2","Laptm5"
"Mrc1",3.20768941122461e-50,1.73919873916265,0.842,0.05,5.21730682735683e-46,"2","Mrc1"
"Sirpa",2.73936486460621e-49,1.53639738793805,0.824,0.104,4.45557695228199e-45,"2","Sirpa"
"Msrb12",3.15848272862021e-49,1.24357702065722,0.915,0.241,5.13727215810078e-45,"2","Msrb1"
"Lgals32",7.34938728212554e-49,1.42579309591628,0.965,0.263,1.19537784143772e-44,"2","Lgals3"
"Atp6v0d2",1.72283660168301e-48,1.74052978280197,0.79,0.022,2.80219373263742e-44,"2","Atp6v0d2"
"Fabp1",1.58642889406104e-47,2.24607365903888,0.763,0.016,2.58032659619028e-43,"2","Fabp1"
"Axl",2.47295703495764e-47,1.58581139164863,0.791,0.054,4.02226461735861e-43,"2","Axl"
"Tmsb4x2",2.30949288452896e-46,0.616850244259968,1,0.998,3.75639017668636e-42,"2","Tmsb4x"
"Ltc4s",3.4532951031125e-46,1.68187749199206,0.769,0.031,5.61678448521248e-42,"2","Ltc4s"
"Hebp1",4.81705720871226e-46,1.58008456723859,0.738,0.036,7.83494354997049e-42,"2","Hebp1"
"Tcf7l2",2.45811196914156e-45,1.51539491515619,0.771,0.062,3.99811911780875e-41,"2","Tcf7l2"
"Psap2",4.03754268711522e-45,1.28159971036705,0.982,0.445,6.5670631805929e-41,"2","Psap"
"Cybb1",1.0465771316084e-44,1.45577427468368,0.915,0.166,1.70225770456106e-40,"2","Cybb"
"Ctss1",1.46060476087451e-44,1.40928658736834,0.98,0.324,2.3756736435624e-40,"2","Ctss"
"Cebpb",1.02931304129775e-43,1.35986922890546,0.67,0.057,1.67417766167078e-39,"2","Cebpb"
"Tyrobp2",1.05749152561574e-43,0.993686598162399,0.991,0.303,1.720009966414e-39,"2","Tyrobp"
"Anxa21",4.8936749530221e-41,1.05789606996156,0.888,0.377,7.95956231109045e-37,"2","Anxa2"
"Vim2",4.92992164743238e-41,1.09056441207863,0.983,0.476,8.01851755954876e-37,"2","Vim"
"Alox5ap2",7.23278401316566e-41,1.04090843129799,0.849,0.185,1.17641231974139e-36,"2","Alox5ap"
"Clec4n",1.02470406858785e-40,1.54955790445342,0.671,0.027,1.66668116755815e-36,"2","Clec4n"
"Klhdc4",1.52924329848386e-40,1.50537163393063,0.716,0.048,2.487314224984e-36,"2","Klhdc4"
"Fcer1g2",4.06682158126247e-40,0.788586039551506,0.952,0.268,6.61468530192341e-36,"2","Fcer1g"
"Krt79",3.55634989898905e-39,1.59298376813516,0.632,0.014,5.7844031107057e-35,"2","Krt79"
"Mcemp1",5.24472121989393e-39,1.42717883291177,0.687,0.051,8.53053906415748e-35,"2","Mcemp1"
"Csf2rb",6.64554419988266e-39,1.28130614629352,0.658,0.058,1.08089776411091e-34,"2","Csf2rb"
"Ear1",3.39138656438368e-38,1.62020754646847,0.636,0.013,5.51609024697005e-34,"2","Ear1"
"Iqgap12",3.77331176771365e-38,1.06678778967403,0.966,0.513,6.13729159018625e-34,"2","Iqgap1"
"Wfdc211",4.76036615084237e-38,1.65708477393092,0.635,0.036,7.74273554434512e-34,"2","Wfdc21"
"Cd1641",7.84971534639864e-37,1.3504078858044,0.828,0.199,1.27675620109174e-32,"2","Cd164"
"Gng51",8.65121371617597e-37,0.735379620456243,0.99,0.784,1.40711991093602e-32,"2","Gng5"
"Plin2",1.3820754108836e-36,1.29497478734508,0.726,0.134,2.24794565580218e-32,"2","Plin2"
"Dab2",8.21092581522461e-36,1.35151140500608,0.739,0.074,1.33550708384628e-31,"2","Dab2"
"Baz1a",1.5178801298773e-35,1.19388286792161,0.721,0.135,2.46883203124544e-31,"2","Baz1a"
"Lrp1",2.24537798619736e-35,1.0187828752093,0.617,0.084,3.65210729455e-31,"2","Lrp1"
"Serf21",8.56239450020601e-35,0.714020825065171,1,0.923,1.39267346545851e-30,"2","Serf2"
"Cdc42ep31",1.29018406976103e-34,1.19154232642241,0.81,0.238,2.09848438946632e-30,"2","Cdc42ep3"
"Spi12",4.72398808163482e-34,0.968689328481232,0.81,0.199,7.68356661477903e-30,"2","Spi1"
"Sept9",1.76101322297562e-33,1.01609856601588,0.625,0.117,2.86428800716984e-29,"2","Sept9"
"Gda",4.18664731503798e-33,1.16331295244226,0.635,0.067,6.80958185790928e-29,"2","Gda"
"Ucp21",8.44183914399714e-33,1.00175171287327,0.948,0.497,1.37306513677113e-28,"2","Ucp2"
"Lmo41",1.8103983537752e-32,1.27085435018765,0.868,0.274,2.94461292241536e-28,"2","Lmo4"
"Rassf4",5.84460654063329e-32,1.05442584723725,0.643,0.117,9.50625253834005e-28,"2","Rassf4"
"Gapdh1",8.72839545655373e-32,0.877522118536398,0.96,0.575,1.41967352100846e-27,"2","Gapdh"
"Cytip1",1.09702902063849e-31,0.928514978708817,0.778,0.273,1.78431770206851e-27,"2","Cytip"
"Plek",3.02817831739923e-31,1.15134942383431,0.661,0.099,4.92533203324985e-27,"2","Plek"
"Nceh1",3.7176356157315e-31,1.31584466233877,0.694,0.092,6.04673432898728e-27,"2","Nceh1"
"AF251705",4.60868116777256e-31,0.953392013101811,0.619,0.1,7.49601991938207e-27,"2","AF251705"
"Mt11",7.82668499207821e-31,1.46877277312797,0.863,0.253,1.27301031396152e-26,"2","Mt1"
"Net1",1.11565023246327e-30,1.14138538705497,0.598,0.081,1.81460510310151e-26,"2","Net1"
"Sgk1",4.18464158540439e-30,1.15163614191167,0.665,0.123,6.80631953866024e-26,"2","Sgk1"
"Actb1",5.07552318046661e-30,0.723339485148808,1,0.962,8.25533845302895e-26,"2","Actb"
"Trf1",6.99680760600629e-30,1.0691018472186,0.853,0.254,1.13803075711692e-25,"2","Trf"
"Olr1",8.50974293357554e-30,1.12460263591657,0.468,0.01,1.38410968814606e-25,"2","Olr1"
"Abhd12",4.12783138763479e-29,1.01346167932696,0.611,0.108,6.71391775198799e-25,"2","Abhd12"
"Aprt2",4.22116455783458e-29,1.19271204156631,0.752,0.184,6.86572415331794e-25,"2","Aprt"
"Adipor2",7.12410213985855e-29,1.16098971804626,0.705,0.139,1.15873521304799e-24,"2","Adipor2"
"Itgax",8.66784732194689e-29,1.18841266354871,0.563,0.053,1.40982536691466e-24,"2","Itgax"
"Naaa",8.84608162643979e-29,0.91854599673504,0.597,0.101,1.43881517654043e-24,"2","Naaa"
"Ybx12",1.36440192079346e-28,0.697256235903345,0.897,0.497,2.21919972417056e-24,"2","Ybx1"
"Prdx51",1.49322826793446e-28,0.766156135711231,0.853,0.437,2.4287357777954e-24,"2","Prdx5"
"Taldo11",2.05797284089208e-28,0.789423352580982,0.812,0.347,3.34729282571098e-24,"2","Taldo1"
"AU020206",3.03377674624366e-28,1.06240939385578,0.588,0.074,4.93443787776531e-24,"2","AU020206"
"Shtn1",8.49049765800099e-28,1.21274052099498,0.636,0.086,1.38097944407386e-23,"2","Shtn1"
"Ptpn12",9.29847875407677e-28,1.09865366032348,0.604,0.084,1.51239756935059e-23,"2","Ptpn12"
"Rac12",1.15488983493559e-27,0.846356406571652,0.849,0.344,1.87842831652274e-23,"2","Rac1"
"Cidec",1.51793463880256e-27,1.14433479842858,0.493,0.009,2.46892069001236e-23,"2","Cidec"
"Lcp11",5.01270225053758e-27,0.98070597334098,0.874,0.352,8.15316021049937e-23,"2","Lcp1"
"Cyba1",5.68751471173515e-27,0.921679780918643,0.967,0.639,9.25074267863723e-23,"2","Cyba"
"Sh3glb11",6.15149038709048e-27,0.657951235246332,0.768,0.353,1.00053991146027e-22,"2","Sh3glb1"
"Lmna",8.44526465616814e-27,1.0451409139938,0.631,0.135,1.37362229632575e-22,"2","Lmna"
"Reep5",9.57598133531858e-27,0.965024017404442,0.91,0.471,1.55753336418957e-22,"2","Reep5"
"Pilra",1.1439716823928e-26,0.962257140781669,0.481,0.046,1.86066994141189e-22,"2","Pilra"
"Lipa",2.1670880324356e-26,0.951634196447416,0.518,0.077,3.5247686847565e-22,"2","Lipa"
"Nabp1",2.62734007863011e-26,1.03006004461957,0.551,0.084,4.27336863789188e-22,"2","Nabp1"
"Krt19",2.63443030403312e-26,1.15472601504897,0.574,0.071,4.28490088950988e-22,"2","Krt19"
"Anxa51",8.23335090866015e-26,0.765377180763642,0.768,0.338,1.33915452529357e-21,"2","Anxa5"
"Furin",9.37431004090426e-26,1.00200945509312,0.591,0.113,1.52473152815308e-21,"2","Furin"
"Zfp36l22",1.62923032617598e-25,0.950132106581773,0.708,0.224,2.64994312552523e-21,"2","Zfp36l2"
"Flna2",2.12831043161075e-25,0.857885381446651,0.665,0.186,3.46169691701488e-21,"2","Flna"
"Tgfbi",2.1493759736593e-25,0.99749891013974,0.597,0.116,3.49596002115685e-21,"2","Tgfbi"
"Colgalt1",2.19840007661948e-25,0.917636239164724,0.587,0.117,3.57569772462159e-21,"2","Colgalt1"
"Fam96a1",3.10168430998814e-25,0.943374252322531,0.771,0.284,5.04488953019571e-21,"2","Fam96a"
"Txn12",4.84408651312802e-25,0.852626112961699,0.949,0.62,7.87890671360272e-21,"2","Txn1"
"Ramp12",1.05082135008076e-24,0.971167969613155,0.836,0.334,1.70916092590636e-20,"2","Ramp1"
"Cd302",1.227489937078e-24,1.16448876988586,0.644,0.103,1.99651238265737e-20,"2","Cd302"
"Pla2g15",1.31820365257147e-24,0.986284093479566,0.452,0.031,2.1440582409075e-20,"2","Pla2g15"
"Unc119",1.34288565603292e-24,0.906977768461721,0.587,0.135,2.18420351953755e-20,"2","Unc119"
"F7",1.62967158395988e-24,0.925392210681044,0.403,0.01,2.65066083131075e-20,"2","F7"
"Ctsb1",1.70067680375875e-24,0.624320202578042,0.815,0.378,2.76615082131361e-20,"2","Ctsb"
"Atp6v0b1",1.70831282281693e-24,0.872657607839779,0.898,0.494,2.77857080631174e-20,"2","Atp6v0b"
"Actg12",1.75076922675913e-24,0.579851642623646,0.997,0.883,2.84762614732372e-20,"2","Actg1"
"Hexa2",2.51913567725092e-24,0.889206868764337,0.75,0.251,4.09737417904862e-20,"2","Hexa"
"Calm11",3.99943575236365e-24,0.517253801369195,0.983,0.859,6.50508225121948e-20,"2","Calm1"
"Arpc1b1",4.57626980306829e-24,0.438580387259785,0.954,0.686,7.44330283469057e-20,"2","Arpc1b"
"Lilrb4a",5.15808943141304e-24,0.865641533486737,0.447,0.047,8.3896324601933e-20,"2","Lilrb4a"
"Tlr2",5.56326577905236e-24,1.02720410112014,0.481,0.038,9.04865178962866e-20,"2","Tlr2"
"AI504432",6.2562820005441e-24,1.06957673531733,0.518,0.034,1.0175842673885e-19,"2","AI504432"
"Pitpna2",6.36950862723617e-24,0.885393199519855,0.738,0.276,1.03600057821996e-19,"2","Pitpna"
"C5ar1",6.42697487491251e-24,0.900718026668541,0.432,0.031,1.04534746340452e-19,"2","C5ar1"
"Akr1a11",9.00964932551371e-24,0.783434034831719,0.911,0.536,1.46541946279481e-19,"2","Akr1a1"
"Runx1",1.63286684012334e-23,1.03225245547317,0.657,0.147,2.65585791546061e-19,"2","Runx1"
"Slpi",1.75281952059347e-23,1.09587283103633,0.505,0.069,2.85096095024527e-19,"2","Slpi"
"Cd471",1.86510283355307e-23,0.67815507752321,0.932,0.562,3.03358975877407e-19,"2","Cd47"
"Snx10",1.94736951537804e-23,1.14892979863108,0.615,0.088,3.16739651676239e-19,"2","Snx10"
"Pld3",3.11620384078556e-23,0.867796207390811,0.488,0.077,5.06850554703772e-19,"2","Pld3"
"Fcgrt",3.14871840078699e-23,0.781079858990805,0.522,0.133,5.12139047888004e-19,"2","Fcgrt"
"Slc6a61",3.33592202858799e-23,0.901927684686074,0.627,0.201,5.42587717949837e-19,"2","Slc6a6"
"Ncf2",3.82104600154039e-23,0.792546239094106,0.563,0.126,6.21493132150544e-19,"2","Ncf2"
"Sulf2",4.71479174013553e-23,0.901804844411991,0.451,0.056,7.66860876533043e-19,"2","Sulf2"
"Bcl2a1a",4.8831565201457e-23,1.04016254616897,0.527,0.065,7.94245408001697e-19,"2","Bcl2a1a"
"Sdcbp1",5.03672236580163e-23,0.823515830470668,0.78,0.36,8.19222892797635e-19,"2","Sdcbp"
"Pros1",5.12230042178053e-23,0.701894601167906,0.382,0.052,8.33142163602603e-19,"2","Pros1"
"Cib2",5.81586322625138e-23,1.1203903640009,0.542,0.052,9.45950153749786e-19,"2","Cib2"
"Ostf12",1.22768468005194e-22,0.623964947936509,0.868,0.492,1.99682913210449e-18,"2","Ostf1"
"Gsr",1.25630987645756e-22,0.774200833586088,0.542,0.132,2.04338801405822e-18,"2","Gsr"
"Sh2d1b1",1.43531868225979e-22,0.923803603634549,0.462,0.038,2.33454583669555e-18,"2","Sh2d1b1"
"Itgb22",1.68561766515688e-22,0.751545955523128,0.641,0.179,2.74165713237767e-18,"2","Itgb2"
"Gngt21",1.70258678973888e-22,0.535546151127761,0.747,0.273,2.76925741351028e-18,"2","Gngt2"
"Cpne5",2.24803553324754e-22,0.975012043090045,0.411,0.009,3.65642979482712e-18,"2","Cpne5"
"Chp1",4.0264374516951e-22,0.804576533655926,0.579,0.181,6.54900051518208e-18,"2","Chp1"
"Fam129a",8.66980875949337e-22,0.904341515403848,0.536,0.113,1.4101443947316e-17,"2","Fam129a"
"Itpripl2",1.21853906019897e-21,0.880539026991093,0.563,0.123,1.98195378141362e-17,"2","Itpripl2"
"Pygl",1.43094995023851e-21,0.764823315958461,0.351,0.034,2.32744009406294e-17,"2","Pygl"
"Dock10",1.98970393592285e-21,0.715029945447194,0.554,0.149,3.23625345177851e-17,"2","Dock10"
"Spp1",2.1028918019838e-21,1.15641329277513,0.394,0.015,3.42035351592665e-17,"2","Spp1"
"Gal",2.68133168644488e-21,1.04562932587918,0.377,0.009,4.36118598800259e-17,"2","Gal"
"Cd68",2.8801977865439e-21,0.824591519666326,0.498,0.09,4.68464169981365e-17,"2","Cd68"
"Rexo22",3.3348059110817e-21,0.858295776719938,0.769,0.309,5.42406181437439e-17,"2","Rexo2"
"Siglecf",1.05693789333352e-20,0.886391088688288,0.385,0.012,1.71910948350698e-16,"2","Siglecf"
"Slc7a2",1.17644479779367e-20,1.07679680340675,0.477,0.03,1.9134874636114e-16,"2","Slc7a2"
"Fpr2",1.21298966008476e-20,0.853517345895641,0.346,0.01,1.97292768212786e-16,"2","Fpr2"
"Prr132",1.83145222274933e-20,0.602271890042205,0.767,0.386,2.97885704030179e-16,"2","Prr13"
"Il1rn",2.1383825949157e-20,0.952911907419847,0.403,0.011,3.47807929063038e-16,"2","Il1rn"
"Lamp11",3.99706225000004e-20,0.724979006503501,0.808,0.367,6.50122174962506e-16,"2","Lamp1"
"Kazald1",5.62383937222769e-20,0.804148465520986,0.36,0.018,9.14717473892834e-16,"2","Kazald1"
"Bst1",6.746253020344e-20,0.882910574080888,0.39,0.019,1.09727805375895e-15,"2","Bst1"
"Actr21",7.76468319881745e-20,0.766669484949972,0.724,0.294,1.26292572228766e-15,"2","Actr2"
"Gpx11",1.12697353339442e-19,0.510712935114366,0.927,0.539,1.83302245206603e-15,"2","Gpx1"
"Pnpla8",1.3111776505342e-19,0.793725573268544,0.454,0.081,2.13263044859388e-15,"2","Pnpla8"
"Klra2",1.69395390267359e-19,0.719417233203924,0.362,0.036,2.7552160226986e-15,"2","Klra2"
"Itgal",2.23641387372508e-19,0.617734524095209,0.476,0.119,3.63752716561384e-15,"2","Itgal"
"Car4",4.22560392563491e-19,0.270749691779759,0.512,0.101,6.87294478504518e-15,"2","Car4"
"Gsto1",5.41489041913451e-19,0.78336915582379,0.522,0.11,8.80731926672228e-15,"2","Gsto1"
"Klf4",5.59030701379587e-19,0.485466494517699,0.522,0.16,9.09263435793899e-15,"2","Klf4"
"Ptbp3",5.79929694070422e-19,0.723006050103532,0.698,0.295,9.43255647405541e-15,"2","Ptbp3"
"Gm10116",6.79319085664776e-19,0.862312081956985,0.578,0.162,1.10491249283376e-14,"2","Gm10116"
"Pag1",9.76324572361279e-19,0.677744337644458,0.391,0.066,1.58799191694562e-14,"2","Pag1"
"Ppp1r14b",1.00338393157564e-18,0.752304567449118,0.434,0.085,1.63200396470778e-14,"2","Ppp1r14b"
"Grn",1.33929601532614e-18,0.767184212411083,0.584,0.167,2.17836496892797e-14,"2","Grn"
"Sort11",2.68788986121746e-18,0.845512231492584,0.531,0.14,4.3718528592702e-14,"2","Sort1"
"Rab32",3.38350693096885e-18,0.76775601132927,0.396,0.052,5.50327402322083e-14,"2","Rab32"
"Arpc22",5.55575888930312e-18,0.539461966003883,0.969,0.777,9.03644183345152e-14,"2","Arpc2"
