"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Il6st1",2.22621934012576e-05,0.762911279989988,0.3,0.092,0.358042856472427,"11","Il6st"
"Phlda31",2.32136197325232e-05,0.495838495387543,0.264,0.053,0.373344646158171,"11","Phlda3"
"Calu",2.34379025909152e-05,0.638631582255194,0.255,0.062,0.376951787369689,"11","Calu"
"Dstn7",2.42828761902351e-05,0.715548396905245,0.6,0.299,0.390541497767551,"11","Dstn"
"Myadm1",2.50215898625347e-05,0.572829135169041,0.345,0.126,0.402422229759146,"11","Myadm"
"Dap1",2.93428397248569e-05,0.271898397354999,0.3,0.16,0.471920891294874,"11","Dap"
"Emc72",3.52031872460918e-05,0.385000122924669,0.336,0.17,0.566172860478894,"11","Emc7"
"Ptms2",3.95706394251695e-05,0.733184300362483,0.4,0.154,0.636414593875,"11","Ptms"
"Morf4l21",5.24883580520654e-05,0.444312312183417,0.291,0.13,0.844170262551368,"11","Morf4l2"
"Pkig2",6.00364720700739e-05,0.463132727764407,0.364,0.2,0.965566580302998,"11","Pkig"
"mt-Nd13",6.63530064650911e-05,0.291298355115092,1,0.955,1,"11","mt-Nd1"
"Nrp13",6.77717994128759e-05,0.439508021311539,0.464,0.203,1,"11","Nrp1"
"Nisch2",8.03713717547555e-05,0.759732108098187,0.418,0.173,1,"11","Nisch"
"Cd1511",8.69827809282551e-05,0.541229467979554,0.291,0.08,1,"11","Cd151"
"Ctdsp21",8.75523370915477e-05,0.745227425937656,0.345,0.106,1,"11","Ctdsp2"
"Mbnl22",9.44576645064647e-05,0.649046170599104,0.427,0.179,1,"11","Mbnl2"
"Tpm45",9.87586915131219e-05,0.350323844068363,0.509,0.291,1,"11","Tpm4"
"Anxa56",0.000119757393677266,0.434357189012091,0.455,0.261,1,"11","Anxa5"
"Irf2bpl",0.000131626335249832,0.543691570330447,0.318,0.121,1,"11","Irf2bpl"
"Mef2a2",0.000146039670189685,0.661447604287277,0.382,0.153,1,"11","Mef2a"
"Pbrm1",0.000154386486273274,0.363344856169076,0.345,0.189,1,"11","Pbrm1"
"Flna5",0.000155849355106692,0.778813238672798,0.445,0.215,1,"11","Flna"
"Fus3",0.000164871216000936,0.339740631246162,0.491,0.335,1,"11","Fus"
"Tmed32",0.000209921498792436,0.67157628972223,0.355,0.164,1,"11","Tmed3"
"Iscu5",0.000218167718676905,0.503384871131917,0.482,0.26,1,"11","Iscu"
"Tm2d22",0.000220065214993349,0.428339192436436,0.3,0.168,1,"11","Tm2d2"
"Ccser21",0.000223080511004083,0.40366467610661,0.273,0.081,1,"11","Ccser2"
"Ctnna12",0.000233509625428732,0.352728238256563,0.3,0.144,1,"11","Ctnna1"
"Nfic2",0.000233980887896277,0.422077260911372,0.3,0.119,1,"11","Nfic"
"Hdlbp1",0.000243857408224597,0.421315666954949,0.291,0.118,1,"11","Hdlbp"
"Aes",0.000251572821523302,0.417781427882017,0.345,0.163,1,"11","Aes"
"Cav12",0.000317939624560654,0.345496799470536,0.291,0.112,1,"11","Cav1"
"Phlda12",0.00032514236038258,0.649452784389834,0.3,0.117,1,"11","Phlda1"
"Dynll15",0.000364591263840279,0.491716701129565,0.818,0.577,1,"11","Dynll1"
"Kif5b1",0.00037146973071343,0.456005129783822,0.536,0.33,1,"11","Kif5b"
"Tnrc6b",0.000376824908941122,0.318150910344279,0.282,0.169,1,"11","Tnrc6b"
"Sec31a",0.000387068645952419,0.459433058262454,0.255,0.085,1,"11","Sec31a"
"Ski2",0.000408224875805111,0.478168426113135,0.264,0.103,1,"11","Ski"
"Sept21",0.000437084915507554,0.514247092227534,0.327,0.158,1,"11","Sept2"
"Mgst16",0.000442086091776742,0.421482871167523,0.455,0.233,1,"11","Mgst1"
"Celf23",0.000524305663032107,0.514366711810415,0.518,0.304,1,"11","Celf2"
"Pigp",0.00054183495180066,0.496316872509062,0.309,0.132,1,"11","Pigp"
"Ralbp13",0.000589262455971897,0.479330356980854,0.509,0.285,1,"11","Ralbp1"
"Chchd21",0.00061735453488354,0.262680188580126,0.827,0.699,1,"11","Chchd2"
"Kdelr2",0.000699078767192849,0.317584751970449,0.273,0.134,1,"11","Kdelr2"
"Neat15",0.00077376877419821,0.353006735587247,0.491,0.304,1,"11","Neat1"
"Rab6a1",0.000854723866400992,0.470646946175302,0.345,0.165,1,"11","Rab6a"
"Sar1a",0.000882213802426768,0.530816161631047,0.355,0.15,1,"11","Sar1a"
"Pik3r11",0.000931645735572938,0.34626125441959,0.336,0.13,1,"11","Pik3r1"
"Itgb18",0.000966379663411442,0.589468113198257,0.464,0.232,1,"11","Itgb1"
"Cd1641",0.00105168234093855,0.34541300674995,0.345,0.192,1,"11","Cd164"
"Hes13",0.0011131997994897,0.603385427616626,0.391,0.205,1,"11","Hes1"
"Tax1bp3",0.0011377142394092,0.468972780011936,0.264,0.111,1,"11","Tax1bp3"
"Rb1cc1",0.00114694736197851,0.331252633310414,0.264,0.131,1,"11","Rb1cc1"
"Selk5",0.00117362639163034,0.366294414065773,0.627,0.48,1,"11","Selk"
"Tacc1",0.00121505326792597,0.556510546174411,0.327,0.113,1,"11","Tacc1"
"Bsg3",0.00127282221707717,0.463798234567723,0.491,0.321,1,"11","Bsg"
"Itm2c2",0.00144286498859187,0.469130272407299,0.327,0.164,1,"11","Itm2c"
"9530068E07Rik",0.00144998370501546,0.465685128587149,0.273,0.122,1,"11","9530068E07Rik"
"Hcfc1r11",0.00151662956175753,0.618770329838498,0.427,0.189,1,"11","Hcfc1r1"
"Tsc22d13",0.00153047459017527,0.431339254153772,0.282,0.132,1,"11","Tsc22d1"
"Hmgb13",0.00158040128941322,0.323657799235937,0.736,0.588,1,"11","Hmgb1"
"Ctsb6",0.00166879209273182,0.306489072567459,0.5,0.319,1,"11","Ctsb"
"Rhoc3",0.00174912839996134,0.456706076881738,0.264,0.112,1,"11","Rhoc"
"Lamp110",0.00177942137650609,0.361020952274324,0.473,0.29,1,"11","Lamp1"
"Hnrnph1",0.00180850958202335,0.455406269946353,0.345,0.197,1,"11","Hnrnph1"
"Ilk1",0.00195408507451534,0.465064819531835,0.3,0.152,1,"11","Ilk"
"Laptm4a6",0.00195986040129948,0.629182955619282,0.545,0.334,1,"11","Laptm4a"
"Comt1",0.00198535117402046,0.704044119031798,0.309,0.155,1,"11","Comt"
"Rab18",0.00228151855048926,0.331923645126765,0.282,0.157,1,"11","Rab18"
"Tmbim12",0.00246198197959257,0.444020147672562,0.264,0.105,1,"11","Tmbim1"
"Pbxip11",0.00246198716339767,0.437092176655346,0.327,0.188,1,"11","Pbxip1"
"Mlf2",0.0024628733380916,0.431172984292144,0.336,0.192,1,"11","Mlf2"
"Rbms16",0.00262478885399194,0.252014892766089,0.473,0.303,1,"11","Rbms1"
"Mat2a1",0.00267700215664884,0.72866299235608,0.373,0.199,1,"11","Mat2a"
"Pkn2",0.00289463013380382,0.344038504686888,0.282,0.137,1,"11","Pkn2"
"Mettl91",0.00368034213881698,0.330448543317137,0.291,0.138,1,"11","Mettl9"
"Lamp26",0.00431587148641145,0.468645002276102,0.382,0.222,1,"11","Lamp2"
"Xbp14",0.00434908198818783,0.495967449283468,0.373,0.213,1,"11","Xbp1"
"Canx4",0.00472992114647051,0.332329519319634,0.427,0.262,1,"11","Canx"
"Pdlim21",0.00510920870243386,0.573074970650032,0.282,0.128,1,"11","Pdlim2"
"Uqcr102",0.00521507470849527,0.354184054724935,0.564,0.419,1,"11","Uqcr10"
"Dync1i25",0.0054767885699986,0.330222992166817,0.391,0.248,1,"11","Dync1i2"
"Zmynd11",0.00647648612057691,0.458403587634258,0.264,0.11,1,"11","Zmynd11"
"Sec61a1",0.00653394813410427,0.270346141387231,0.255,0.123,1,"11","Sec61a1"
"Ssr1",0.00661663573021518,0.438989723328039,0.364,0.169,1,"11","Ssr1"
"Crip16",0.00667917748751979,1.07927157378398,0.682,0.64,1,"11","Crip1"
"Hspa52",0.00676808634820382,0.350346140151622,0.409,0.278,1,"11","Hspa5"
"Ccni1",0.00783116052054838,0.315383171654984,0.327,0.19,1,"11","Ccni"
"Ndufa51",0.00795496493738004,0.3791381582753,0.318,0.198,1,"11","Ndufa5"
"Crtc3",0.00795589289680704,0.45112583244342,0.255,0.075,1,"11","Crtc3"
"Cox6c1",0.00840818795356287,0.281172582440231,0.736,0.647,1,"11","Cox6c"
"Eif4ebp13",0.00854912464502094,0.416327975758948,0.355,0.172,1,"11","Eif4ebp1"
"Tmco15",0.00889226467746154,0.367612977736349,0.373,0.23,1,"11","Tmco1"
"Arglu11",0.00899320434444896,0.251343787859748,0.255,0.15,1,"11","Arglu1"
"Son2",0.00905196889747142,0.31837377631593,0.736,0.612,1,"11","Son"
"Tln17",0.00916321970153996,0.327365034833791,0.418,0.292,1,"11","Tln1"
"Stub11",0.0095729959055793,0.424447646743627,0.327,0.19,1,"11","Stub1"
"Tor1aip12",0.00969225525865714,0.331416876903081,0.255,0.17,1,"11","Tor1aip1"
"C1qa",4.12748966520223e-61,4.0400701748554,0.989,0.006,6.63824162854474e-57,"12","C1qa"
"C1qb",4.12748966520223e-61,3.97838144758396,0.989,0.008,6.63824162854474e-57,"12","C1qb"
"C1qc",3.18622449206778e-60,3.82259746942272,0.978,0.008,5.12440485059262e-56,"12","C1qc"
"Ms4a7",7.75668652271698e-44,1.97450955218201,0.767,0.006,1.24750789344857e-39,"12","Ms4a7"
"Mafb",8.97236144168533e-44,2.01521810110402,0.778,0.015,1.44302489066625e-39,"12","Mafb"
"Pf4",7.14328586662823e-40,2.93054084101255,0.744,0.018,1.14885466592982e-35,"12","Pf4"
"Apoe8",8.42899074439714e-40,3.85683675961925,0.933,0.257,1.35563458142139e-35,"12","Apoe"
"Tmem176b5",9.66158809336268e-40,2.01155135012172,0.9,0.163,1.55387321305552e-35,"12","Tmem176b"
"Csf1r2",1.31984571982762e-39,1.87342290617358,0.867,0.094,2.12270787119877e-35,"12","Csf1r"
"Rgs103",3.20216848209514e-38,1.63307036346185,0.933,0.182,5.15004756975362e-34,"12","Rgs10"
"Dab21",3.66953292628264e-37,1.75358197654429,0.778,0.068,5.90170980534037e-33,"12","Dab2"
"Aif12",5.89588993538018e-36,1.92321557258553,0.733,0.036,9.48235978307194e-32,"12","Aif1"
"P2ry61",1.57827526346524e-35,1.41096647812832,0.7,0.035,2.53834010623114e-31,"12","P2ry6"
"Cst38",1.6995404204154e-35,1.91847897328065,1,0.554,2.73337085815409e-31,"12","Cst3"
"Lgmn2",5.61253801222667e-35,1.73683889678251,0.878,0.151,9.02664488506415e-31,"12","Lgmn"
"Tmem176a4",1.25735873685402e-34,1.58541963422575,0.878,0.125,2.02221005648232e-30,"12","Tmem176a"
"Ctsc9",3.11142695681727e-34,1.55769059335172,0.956,0.311,5.00410797464922e-30,"12","Ctsc"
"Ctsb7",1.49590920862225e-33,1.73323249397939,0.956,0.314,2.40587078022717e-29,"12","Ctsb"
"Trf2",3.27564605733286e-33,1.73715922070388,0.878,0.165,5.26822155400844e-29,"12","Trf"
"C3ar1",1.15232009230285e-32,1.45192081757463,0.589,0.002,1.85327640445067e-28,"12","C3ar1"
"Pid14",1.93312117870621e-32,1.54243900753768,0.733,0.071,3.1090387917132e-28,"12","Pid1"
"Fcgr33",2.9783715303133e-32,1.44462239281681,0.867,0.139,4.79011493220289e-28,"12","Fcgr3"
"Sepp16",1.55105817963534e-31,2.19640735278113,0.944,0.365,2.49456687030752e-27,"12","Sepp1"
"Fth17",4.19245604511456e-30,1.06809806725505,1,0.97,6.74272705735775e-26,"12","Fth1"
"Cx3cr12",5.70256620528777e-30,1.71023214087598,0.722,0.062,9.17143722796432e-26,"12","Cx3cr1"
"Cxcl161",6.93664788441328e-30,1.66746592028491,0.711,0.061,1.11562107925019e-25,"12","Cxcl16"
"Mgl2",3.1085394900665e-29,1.46371111480809,0.533,0.007,4.99946406187395e-25,"12","Mgl2"
"Maf1",4.6276488308695e-29,1.60317389055396,0.589,0.026,7.44264761468742e-25,"12","Maf"
"Cd633",8.31356021855607e-29,1.50672737895151,0.8,0.152,1.33706988995037e-24,"12","Cd63"
"Cd813",1.04811157060567e-28,1.37403636331846,0.844,0.225,1.6856778390051e-24,"12","Cd81"
"Stab11",2.51776784295551e-28,1.37205897905456,0.6,0.021,4.04932602182534e-24,"12","Stab1"
"Ftl18",6.04183588795052e-27,1.15265212535658,1,0.934,9.71708465859082e-23,"12","Ftl1"
"Igf1",6.4717080047681e-27,1.32806507203776,0.522,0.01,1.04084479840685e-22,"12","Igf1"
"Ctss9",4.49945562191892e-26,1.13301064280441,0.967,0.429,7.2364744767322e-22,"12","Ctss"
"Mrc11",9.78267625720197e-26,1.44974982904821,0.622,0.076,1.57334782244579e-21,"12","Mrc1"
"Cd684",6.65860809300162e-25,1.20740040028167,0.667,0.101,1.07090393959745e-20,"12","Cd68"
"Cd14",7.01304476675156e-25,1.30832669747274,0.556,0.023,1.12790798983665e-20,"12","Cd14"
"Hexa4",1.88094396825147e-24,1.24596169598269,0.789,0.207,3.02512218413884e-20,"12","Hexa"
"Adgre12",1.99251114228366e-24,1.20244787300988,0.589,0.057,3.2045556701348e-20,"12","Adgre1"
"Rab3il1",2.04937833092206e-24,1.0859660051922,0.467,0.01,3.29601516962196e-20,"12","Rab3il1"
"Ninj11",2.14592956442555e-24,1.76592711660932,0.689,0.094,3.45129851846561e-20,"12","Ninj1"
"Trem21",4.24884041107382e-24,1.3041258277074,0.522,0.033,6.83341003313002e-20,"12","Trem2"
"Mt13",6.22171083121147e-24,1.21671083383853,0.833,0.169,1.00063775298374e-19,"12","Mt1"
"Itm2b5",7.23283361623752e-24,1.15358249824792,0.989,0.829,1.16325663049948e-19,"12","Itm2b"
"Pltp2",1.35224234534356e-23,1.17695670126719,0.622,0.085,2.17481136401605e-19,"12","Pltp"
"Hexb1",2.63088363927657e-23,1.24137548580297,0.767,0.15,4.23125015704851e-19,"12","Hexb"
"AF2517054",2.88839682764927e-23,1.06699327078612,0.667,0.115,4.64540861790833e-19,"12","AF251705"
"Fcrls",1.04662120648671e-22,1.35548129881371,0.422,0.001,1.68328088639258e-18,"12","Fcrls"
"Ccl92",1.79596747559797e-22,1.46366750754305,0.667,0.081,2.88845449100421e-18,"12","Ccl9"
"Adap2os",6.16263319497099e-22,0.974715650294215,0.422,0.01,9.91136296747184e-18,"12","Adap2os"
"Fcgr2b2",1.70196663999597e-21,1.07160649733119,0.578,0.095,2.73727294710553e-17,"12","Fcgr2b"
"Itm2c3",1.94883466145013e-21,0.965090656531023,0.744,0.159,3.13431078601025e-17,"12","Itm2c"
"Gatm",1.15692469194251e-20,1.03868151569213,0.4,0.009,1.86068198205113e-16,"12","Gatm"
"Ly864",1.49670209859805e-20,0.947623240772341,0.711,0.173,2.40714598517525e-16,"12","Ly86"
"Cfh1",2.39161171592753e-20,1.16086313946309,0.467,0.027,3.84642912272624e-16,"12","Cfh"
"Ntpcr",6.60956241706974e-20,0.983022637613211,0.511,0.047,1.06301592353733e-15,"12","Ntpcr"
"Pld43",9.27885709081871e-20,0.996413500571277,0.689,0.15,1.49231858591637e-15,"12","Pld4"
"Folr2",1.33351210298418e-19,1.57728905737299,0.367,0.001,2.14468751522946e-15,"12","Folr2"
"Gpr34",5.54504663022766e-19,0.982248161619936,0.411,0.01,8.91809849539514e-15,"12","Gpr34"
"Fcgrt2",5.77666990669473e-19,1.27857524165869,0.622,0.105,9.29061821093713e-15,"12","Fcgrt"
"H2-DMb11",6.5717813955094e-19,1.2959266499573,0.633,0.157,1.05693960183978e-14,"12","H2-DMb1"
"Gm101169",1.7820853304065e-18,1.08682792650634,0.889,0.428,2.86612783689277e-14,"12","Gm10116"
"Marcks4",1.92014421289914e-18,0.990091748007028,0.7,0.134,3.08816793760569e-14,"12","Marcks"
"Timp23",4.17585843465889e-18,0.859199520531743,0.578,0.099,6.7160331204619e-14,"12","Timp2"
"Apobec11",4.98002167317374e-18,0.906722722093239,0.5,0.053,8.00936885696532e-14,"12","Apobec1"
"Fcer1g11",5.34918239798752e-18,0.981903400978297,0.978,0.387,8.60309005068333e-14,"12","Fcer1g"
"Tgfbi4",5.83864093907417e-18,1.01527666143738,0.733,0.172,9.39028622231298e-14,"12","Tgfbi"
"Grn2",1.01129112337586e-17,1.09564086413509,0.633,0.16,1.62645951372539e-13,"12","Grn"
"Lyz210",1.52312362885606e-17,0.810674011019043,1,0.591,2.4496397322892e-13,"12","Lyz2"
"Cltc2",1.75678351079897e-17,0.931142368860456,0.667,0.191,2.82543492041798e-13,"12","Cltc"
"Ccdc109b1",1.82770720304651e-17,0.908692395366299,0.5,0.06,2.93950149465971e-13,"12","Ccdc109b"
"Hpgds",3.44683831494656e-17,0.774163909884859,0.322,0.013,5.54355006192855e-13,"12","Hpgds"
"Ctsz7",3.62717185604971e-17,0.969842706764152,0.822,0.301,5.83358049608476e-13,"12","Ctsz"
"Serinc34",6.79883157575365e-17,0.839463978540718,0.889,0.439,1.09345608232846e-12,"12","Serinc3"
"Hpgd3",9.81596066707211e-17,0.680106526488992,0.689,0.123,1.57870095408521e-12,"12","Hpgd"
"Tspan31",1.58904924176606e-16,0.874530458673566,0.456,0.047,2.55566789553236e-12,"12","Tspan3"
"Camk12",1.59051463433558e-16,0.797436824442023,0.556,0.129,2.55802468640191e-12,"12","Camk1"
"Rbpj1",1.80858837067453e-16,0.877333661512637,0.433,0.057,2.90875267655585e-12,"12","Rbpj"
"Slco2b1",1.91414215020423e-16,0.903740895042574,0.356,0.013,3.07851482017346e-12,"12","Slco2b1"
"Abhd122",2.01097945296398e-16,0.954427761241234,0.589,0.122,3.23425825420197e-12,"12","Abhd12"
"Dhrs32",3.06936068259547e-16,0.826773411297882,0.578,0.116,4.9364527858183e-12,"12","Dhrs3"
"Psap9",3.54379135343097e-16,0.891830123707041,0.933,0.426,5.69947963372303e-12,"12","Psap"
"Ms4a6c3",3.70731758930195e-16,1.00531949253195,0.656,0.11,5.96247887887433e-12,"12","Ms4a6c"
"H2-Eb112",4.16646756613529e-16,1.36228119529822,0.811,0.451,6.70092978661539e-12,"12","H2-Eb1"
"H2-Aa12",4.37633568968118e-16,1.24707856892543,0.867,0.523,7.03846068971424e-12,"12","H2-Aa"
"Il10rb1",8.97090606434933e-16,0.6801220611039,0.622,0.175,1.4427908223293e-11,"12","Il10rb"
"Myo5a",1.17575410061933e-15,0.638947722874795,0.367,0.037,1.89096532002606e-11,"12","Myo5a"
"Gas62",1.28634385558397e-15,1.04968682967139,0.456,0.086,2.0688268229357e-11,"12","Gas6"
"Ctsh7",1.32860480463958e-15,0.850341479629303,0.911,0.396,2.13679510730183e-11,"12","Ctsh"
"Cybb7",1.60660939670222e-15,0.588785618979518,0.744,0.231,2.58390989271618e-11,"12","Cybb"
"Rrbp17",2.67222663139554e-15,0.7932849952688,0.811,0.305,4.29774209127344e-11,"12","Rrbp1"
"Ccl12",3.33852763268677e-15,1.92694806660069,0.3,0.002,5.36935399165014e-11,"12","Ccl12"
"Blvrb",4.53889826417082e-15,0.788515462746803,0.533,0.15,7.29991007826593e-11,"12","Blvrb"
"Pea15a2",4.68301176392592e-15,0.885686044015378,0.489,0.081,7.53168781992205e-11,"12","Pea15a"
"Ccl8",7.74407141591997e-15,1.9833239016998,0.278,0.001,1.24547900582241e-10,"12","Ccl8"
"Fxyd2",7.74407141591997e-15,0.803995000797144,0.278,0.004,1.24547900582241e-10,"12","Fxyd2"
"H2-Ab111",8.45999139848612e-15,1.25086619283239,0.844,0.523,1.36062041661852e-10,"12","H2-Ab1"
"Slamf91",9.3456372912082e-15,0.672564548423592,0.311,0.039,1.50305884554501e-10,"12","Slamf9"
"Ctsa3",9.38411122961758e-15,0.86287809015056,0.678,0.174,1.5092466090594e-10,"12","Ctsa"
"Igfbp42",1.51116527114462e-14,0.954458118803697,0.5,0.091,2.43040710558189e-10,"12","Igfbp4"
"Clec4a33",2.05893228470659e-14,0.796763913039735,0.489,0.095,3.31138079349362e-10,"12","Clec4a3"
"Cmtm31",2.18679581690965e-14,0.673279030572779,0.356,0.049,3.51702371233579e-10,"12","Cmtm3"
"Axl1",2.27614648701909e-14,0.69183106177163,0.433,0.079,3.6607263950728e-10,"12","Axl"
"Bcl2a1b3",2.80840840114788e-14,1.14330322453756,0.589,0.121,4.51676323156614e-10,"12","Bcl2a1b"
"C5ar11",3.0720473855165e-14,0.894604669289107,0.467,0.084,4.94077381012618e-10,"12","C5ar1"
"Zfhx31",3.1066614055473e-14,0.687825823706798,0.467,0.096,4.99644353854172e-10,"12","Zfhx3"
"Frmd4b",4.2002485314806e-14,0.815682352751255,0.367,0.033,6.75525971318025e-10,"12","Frmd4b"
"Anxa57",5.38102878096688e-14,0.918609793708413,0.7,0.258,8.65430858842903e-10,"12","Anxa5"
"Evi2a2",6.43966484289184e-14,0.818205782150621,0.544,0.099,1.03569129668229e-09,"12","Evi2a"
"Glul1",7.03706432448808e-14,0.862943962827375,0.611,0.17,1.13177105530742e-09,"12","Glul"
"Cd163",1.10371534053342e-13,1.07936318136042,0.256,0.001,1.77510538217989e-09,"12","Cd163"
"Trim47",1.65411251978925e-13,0.759122349531922,0.3,0.015,2.66030916557704e-09,"12","Trim47"
"Adap2",2.10378824159472e-13,0.817412175055326,0.333,0.01,3.38352262895679e-09,"12","Adap2"
"Atox15",2.84756230157012e-13,0.859684370077382,0.867,0.441,4.57973444961522e-09,"12","Atox1"
"Spi111",3.42488708868989e-13,0.652325041445573,0.833,0.282,5.50824590473995e-09,"12","Spi1"
"Ifnar22",4.12568923111199e-13,0.629336785934439,0.511,0.145,6.63534599039741e-09,"12","Ifnar2"
"Cd83",4.23415596881292e-13,0.826692017418633,0.356,0.053,6.80979304464182e-09,"12","Cd83"
"Zeb25",4.44056823902834e-13,0.801406906050405,0.678,0.188,7.14176589882928e-09,"12","Zeb2"
"Akr1a17",5.89327596266429e-13,0.69461198629874,0.833,0.402,9.47815573075298e-09,"12","Akr1a1"
"Tmem86a",7.58393036275477e-13,0.629450962349598,0.289,0.026,1.21972352024185e-08,"12","Tmem86a"
"Serpinb6a2",8.38686436127368e-13,0.650652114272375,0.4,0.101,1.34885939522365e-08,"12","Serpinb6a"
"Lst13",9.54730196108062e-13,0.707871989475092,0.722,0.184,1.5354925744006e-08,"12","Lst1"
"Pdlim4",9.77899381928181e-13,0.698190545295012,0.289,0.015,1.57275557595509e-08,"12","Pdlim4"
"Cd7412",1.00823906040929e-12,0.987381745800889,0.878,0.565,1.62155088085626e-08,"12","Cd74"
"F13a11",1.03606350122348e-12,1.46710277787312,0.356,0.043,1.66630092901772e-08,"12","F13a1"
"Cd300a3",1.04594865092729e-12,0.749566798784654,0.489,0.079,1.68219921528637e-08,"12","Cd300a"
"Fcgr1",1.27725318348532e-12,0.633749726317035,0.267,0.021,2.05420629499945e-08,"12","Fcgr1"
"Wnk1",1.33013726851957e-12,0.526554340359814,0.589,0.241,2.13925976896003e-08,"12","Wnk1"
"Slc11a11",1.34504395698612e-12,0.783535686725615,0.344,0.037,2.16323419602078e-08,"12","Slc11a1"
"Ehd42",1.45439888199206e-12,0.443327837678189,0.622,0.186,2.33910972190783e-08,"12","Ehd4"
"Ucp27",2.23162371529088e-12,0.656811523878939,0.844,0.475,3.58912042130232e-08,"12","Ucp2"
"Tgfbr12",2.3479970108037e-12,0.843088011144107,0.467,0.106,3.77628359247558e-08,"12","Tgfbr1"
"Scpep1",3.00450848952492e-12,0.49445490720673,0.289,0.055,4.83215100370293e-08,"12","Scpep1"
"Clec4a22",3.57342543273763e-12,0.865359031948721,0.4,0.075,5.74714012347193e-08,"12","Clec4a2"
"Unc93b17",3.95369503491858e-12,0.851312307837966,0.711,0.238,6.35872772465956e-08,"12","Unc93b1"
"Prcp3",5.02863562193681e-12,0.72007346566558,0.522,0.154,8.08755467076097e-08,"12","Prcp"
"Lair12",5.13008920304117e-12,0.745834327328421,0.4,0.063,8.25072246525112e-08,"12","Lair1"
"Lpcat2",5.21452395551731e-12,0.657079138027181,0.4,0.05,8.38651887765849e-08,"12","Lpcat2"
"Dse",6.01351862292632e-12,0.564714433319644,0.256,0.027,9.6715420012524e-08,"12","Dse"
"Clec4a12",6.07187153097476e-12,0.749499521016137,0.344,0.052,9.7653909832667e-08,"12","Clec4a1"
"Gltp7",6.94469498701091e-12,0.625714253277376,0.6,0.241,1.11691529476096e-07,"12","Gltp"
"Pla2g151",6.95195152597549e-12,0.514224140712668,0.311,0.049,1.11808236392264e-07,"12","Pla2g15"
"Tubb2a",1.08628591310854e-11,0.653824676275491,0.356,0.045,1.74707363405246e-07,"12","Tubb2a"
"Marcksl11",1.81744755651001e-11,0.923575753795231,0.444,0.075,2.92300090513505e-07,"12","Marcksl1"
"Lamp27",2.53252667616249e-11,0.6297140300777,0.556,0.22,4.07306265327213e-07,"12","Lamp2"
"Batf31",3.47590283648346e-11,0.513478205467055,0.256,0.025,5.59029453191636e-07,"12","Batf3"
"Rassf44",3.60530157336614e-11,0.683933648590604,0.478,0.122,5.79840652044476e-07,"12","Rassf4"
"Fyb5",4.03450051623924e-11,0.716234631973995,0.711,0.221,6.48868718026757e-07,"12","Fyb"
"Tbxas1",5.17398995877642e-11,0.58887811087408,0.289,0.023,8.32132805070012e-07,"12","Tbxas1"
"Clec12a2",6.33096253180951e-11,0.704759465908869,0.378,0.054,1.01820870399092e-06,"12","Clec12a"
"Tifa1",6.67169592144474e-11,0.577415350451112,0.367,0.064,1.07300885504596e-06,"12","Tifa"
"Gas7",6.73375826491027e-11,0.636853037967589,0.278,0.024,1.08299034174552e-06,"12","Gas7"
"Lpar6",9.79862853891006e-11,0.573664813537988,0.311,0.047,1.57591342791291e-06,"12","Lpar6"
"Cyth41",1.05349974748788e-10,0.606103782043587,0.422,0.112,1.69434364388476e-06,"12","Cyth4"
"Cd331",1.06194519451788e-10,0.619677437970597,0.378,0.061,1.7079264563431e-06,"12","Cd33"
"Tnfaip8l21",1.12599618040549e-10,0.554355747586505,0.622,0.202,1.81093965694615e-06,"12","Tnfaip8l2"
"Asah12",1.14898598890569e-10,0.734353261910254,0.556,0.148,1.84791416595701e-06,"12","Asah1"
"Fos3",1.21772833498288e-10,0.729098827144638,0.611,0.191,1.95847248115297e-06,"12","Fos"
"Ptafr",1.2774312903981e-10,0.678776259610625,0.322,0.026,2.05449274434727e-06,"12","Ptafr"
"Atpif16",1.39496583791003e-10,0.626827010853928,0.789,0.336,2.24352355711069e-06,"12","Atpif1"
"Abca1",1.4418600699394e-10,0.672855617563492,0.356,0.054,2.31894355048353e-06,"12","Abca1"
"Ckb1",1.63657855858551e-10,0.704372675401136,0.367,0.046,2.63210929577308e-06,"12","Ckb"
"Fam46a3",1.70177295350414e-10,0.65191604649979,0.5,0.138,2.7369614411207e-06,"12","Fam46a"
"Cfp2",2.02030543325552e-10,0.895573883446772,0.389,0.061,3.24925722830485e-06,"12","Cfp"
"Snx6",2.22317604592003e-10,0.577504988493717,0.4,0.102,3.57553403465319e-06,"12","Snx6"
"Clta5",2.60911210084054e-10,0.609117587158961,0.9,0.521,4.19623499178183e-06,"12","Clta"
"Ptpro1",2.70704642778026e-10,0.584131712874784,0.278,0.024,4.35374276979899e-06,"12","Ptpro"
"Hacd41",2.92302221911243e-10,0.587230909619312,0.367,0.081,4.70109663499853e-06,"12","Hacd4"
"Pepd",3.45754691018069e-10,0.629623153286079,0.344,0.062,5.5607726956436e-06,"12","Pepd"
"Tspan4",3.96210575937537e-10,0.511206303271004,0.267,0.026,6.3722546928034e-06,"12","Tspan4"
"Tyrobp11",4.14094161078011e-10,0.480064680804484,0.989,0.438,6.65987639261766e-06,"12","Tyrobp"
"Snx55",4.38920405514132e-10,0.651813519864932,0.689,0.268,7.05915688188379e-06,"12","Snx5"
