"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rpl303",5.53591940951186e-31,0.600779769460823,0.997,0.973,9.04292435543762e-27,"4","Rpl30"
"Rpl22l12",4.64016342471218e-30,0.822180105902345,0.974,0.843,7.57970695426734e-26,"4","Rpl22l1"
"Gm94934",1.11320132372796e-29,0.790677614848736,0.951,0.805,1.81841436230962e-25,"4","Gm9493"
"Rpl262",1.37722447406794e-29,0.427199603479221,1,0.994,2.24969617838999e-25,"4","Rpl26"
"Rps27rt4",5.50157064634008e-29,0.733603942870769,0.974,0.887,8.98681565079652e-25,"4","Rps27rt"
"Rpl213",6.27896233209072e-29,0.482799310416373,1,0.989,1.02566849694702e-24,"4","Rpl21"
"Cd3g1",9.20230952377224e-29,1.1190353501971,0.787,0.137,1.5031972607082e-24,"4","Cd3g"
"Rpl314",1.77953458027191e-28,0.506654656225733,1,0.978,2.90686973687417e-24,"4","Rpl31"
"Limd23",2.37952054285864e-28,1.03672038482407,0.826,0.483,3.88694680675959e-24,"4","Limd2"
"Rpl35a1",1.20241265409797e-27,0.455588521563925,1,0.995,1.96414107046903e-23,"4","Rpl35a"
"Rps281",3.26320409558392e-27,0.588200068664663,0.997,0.971,5.33044389013634e-23,"4","Rps28"
"Rpl294",3.53112353233279e-27,0.506394146552883,0.987,0.947,5.76809029006561e-23,"4","Rpl29"
"Rps213",4.10920793024798e-27,0.592437314271204,0.992,0.97,6.71239115406008e-23,"4","Rps21"
"Rpl72",7.2801038350678e-27,0.530116488980555,0.997,0.975,1.18920496145832e-22,"4","Rpl7"
"Rps171",5.55583192866672e-26,0.548907353014881,0.995,0.972,9.07545145547709e-22,"4","Rps17"
"Lck1",1.70587986056765e-25,1.11457147418404,0.6,0.123,2.78655475223725e-21,"4","Lck"
"Ltb4",2.30218498678395e-25,0.854900440418846,0.805,0.3,3.76061917591158e-21,"4","Ltb"
"Rpl37a2",3.2214859946309e-25,0.480546959696637,1,0.997,5.26229737222958e-21,"4","Rpl37a"
"Rpl372",8.37760657867536e-25,0.434056024237614,1,0.992,1.36848203462662e-20,"4","Rpl37"
"Rps263",2.18717265436044e-24,0.633647874091574,0.974,0.922,3.57274653089778e-20,"4","Rps26"
"Rpl274",3.05591011407055e-24,0.510598700317922,0.962,0.917,4.99182917133424e-20,"4","Rpl27"
"Ms4a6b1",4.22923253005267e-24,1.29834196621659,0.654,0.152,6.90845133784104e-20,"4","Ms4a6b"
"Gm87302",4.54094506819242e-24,0.816012867563608,0.89,0.704,7.41763376889232e-20,"4","Gm8730"
"Wdr893",7.99919255067773e-24,0.620054753632716,0.962,0.907,1.30666810315321e-19,"4","Wdr89"
"Rac24",1.49998367006595e-23,0.624548002108802,0.859,0.524,2.45022332505273e-19,"4","Rac2"
"Rps92",4.71086088637168e-23,0.389873936261505,1,0.986,7.69519125788813e-19,"4","Rps9"
"Rpl53",5.45052802328021e-23,0.713168665536019,0.944,0.846,8.90343752602823e-19,"4","Rpl5"
"Gnb2l12",1.42939911028194e-22,0.595882683544847,0.959,0.867,2.33492344664555e-18,"4","Gnb2l1"
"Il7r1",1.93679630097646e-22,1.22205065147173,0.513,0.091,3.16375675764505e-18,"4","Il7r"
"Rpl9-ps64",4.07762790373637e-22,0.655070242193021,0.9,0.779,6.66080518075335e-18,"4","Rpl9-ps6"
"Rpl242",4.23246393001519e-22,0.491793953140964,1,0.976,6.91372982967982e-18,"4","Rpl24"
"Cd8b11",1.58579021229965e-21,1.5098645362987,0.49,0.062,2.59038831179149e-17,"4","Cd8b1"
"Hcst2",1.9945189582737e-21,0.84868230575296,0.667,0.25,3.25804671834008e-17,"4","Hcst"
"Thy11",3.35146265159662e-21,0.895614034452801,0.479,0.108,5.47461424138309e-17,"4","Thy1"
"Rpl23a-ps34",4.51891247679851e-21,0.60538132898695,0.946,0.851,7.38164353085037e-17,"4","Rpl23a-ps3"
"Coro1a4",8.36306829028403e-21,0.61057869312079,0.882,0.548,1.3661072052179e-16,"4","Coro1a"
"Ccr7",9.09753708295312e-21,1.15229307709275,0.433,0.052,1.48608268250039e-16,"4","Ccr7"
"Eef1b21",1.10400830158182e-20,0.67805485431063,0.915,0.793,1.8033975606339e-16,"4","Eef1b2"
"Rpl352",1.28400033532755e-20,0.594034506957804,0.982,0.922,2.09741454775755e-16,"4","Rpl35"
"Npm13",1.43369766276462e-20,0.704502013184566,0.879,0.763,2.341945132126e-16,"4","Npm1"
"Skap11",1.56793803626415e-20,1.06860435625635,0.479,0.078,2.56122678223748e-16,"4","Skap1"
"Saraf3",1.68539463839717e-20,1.09407627247315,0.656,0.296,2.75309214182178e-16,"4","Saraf"
"Tcf7",2.36741030603798e-20,1.2228484403117,0.423,0.033,3.86716473491304e-16,"4","Tcf7"
"Rpl382",4.70238788303642e-20,0.430170321013971,1,0.97,7.68135060693999e-16,"4","Rpl38"
"Eef1g3",4.98788153202702e-20,0.562128698032559,0.882,0.764,8.14770448256614e-16,"4","Eef1g"
"Rps18-ps33",1.86089956742332e-19,0.715985036895576,0.877,0.72,3.039779443386e-15,"4","Rps18-ps3"
"Arhgdib3",1.94353133823549e-19,0.577539306176362,0.774,0.544,3.17475844100768e-15,"4","Arhgdib"
"Fau2",5.84137270022711e-18,0.331644056243077,1,0.994,9.54188230582099e-14,"4","Fau"
"Eef23",4.34413454668977e-17,0.516790712647703,0.908,0.841,7.09614378201774e-13,"4","Eef2"
"Lat1",1.30685339932212e-16,1.08236811996952,0.508,0.113,2.13474502779268e-12,"4","Lat"
"Rpl152",1.3496774499883e-16,0.616723722400539,0.879,0.766,2.20469811455589e-12,"4","Rpl15"
"Gm83691",1.43696479734946e-16,0.93433105924108,0.438,0.108,2.34728199647035e-12,"4","Gm8369"
"Rps252",1.57450418482089e-16,0.386670359082365,1,0.984,2.57195258590492e-12,"4","Rps25"
"Satb1",2.08275367206328e-16,1.05256061643782,0.356,0.039,3.40217812331537e-12,"4","Satb1"
"Shisa53",3.76438596318992e-16,0.660545258083887,0.81,0.585,6.14912447087073e-12,"4","Shisa5"
"Smc4",3.09591645718431e-15,1.07604589216308,0.5,0.194,5.05717953281057e-11,"4","Smc4"
"Ptpn184",4.55336426646427e-15,0.510439520591421,0.797,0.572,7.43792052926938e-11,"4","Ptpn18"
"Ppia4",6.59996481743247e-15,0.3518270880715,0.979,0.961,1.07810425292759e-10,"4","Ppia"
"Gm98432",1.1185419042767e-14,0.334532350145501,0.941,0.904,1.82713820063598e-10,"4","Gm9843"
"Klf23",1.28762126659891e-14,0.925476296433998,0.567,0.218,2.10332933898932e-10,"4","Klf2"
"Fam189b",1.75512097888632e-14,0.998978680205096,0.359,0.053,2.8669901190108e-10,"4","Fam189b"
"Gm100732",4.03532649537631e-14,0.646407293726939,0.833,0.712,6.59170583019721e-10,"4","Gm10073"
"Rpl222",4.73622245691506e-14,0.40824087583352,0.977,0.937,7.73661938337075e-10,"4","Rpl22"
"Bcl22",7.87733573074837e-14,0.973470387731886,0.433,0.14,1.28676279161775e-09,"4","Bcl2"
"Igfbp4",1.4837882768939e-13,1.21218006131179,0.4,0.077,2.42376815030619e-09,"4","Igfbp4"
"Fyb4",9.58923991195003e-13,0.678180970814256,0.536,0.216,1.56640233961704e-08,"4","Fyb"
"Bcl11b1",1.9447038957571e-12,0.918094575791838,0.323,0.056,3.17667381371923e-08,"4","Bcl11b"
"Rpl282",5.19460035241115e-12,0.344147616541348,0.974,0.961,8.48537967566362e-08,"4","Rpl28"
"Cd247",7.72844729997043e-12,0.80345317035735,0.297,0.047,1.26244186645017e-07,"4","Cd247"
"Rpl6l3",2.56253320105159e-11,0.619609952971087,0.774,0.597,4.18589798391777e-07,"4","Rpl6l"
"Eif3e4",5.33450919700283e-11,0.593672961993569,0.697,0.553,8.71392077330412e-07,"4","Eif3e"
"Epsti11",1.1367289619017e-10,0.586102991851608,0.382,0.18,1.85684675926643e-06,"4","Epsti1"
"Sell",1.14635383325483e-10,0.78894618137245,0.362,0.087,1.87256898662176e-06,"4","Sell"
"Hmha14",1.37347496444019e-10,0.680043671074847,0.587,0.343,2.24357135441305e-06,"4","Hmha1"
"Klk8",1.64963044705847e-10,0.814097496348354,0.282,0.047,2.69467133527e-06,"4","Klk8"
"Gm118084",1.93765561045445e-10,0.514834637867401,0.754,0.619,3.16516043967734e-06,"4","Gm11808"
"Cd3e1",4.09105983573369e-10,0.690185811521897,0.297,0.064,6.68274624167098e-06,"4","Cd3e"
"Gimap64",4.52758053304087e-10,0.542304311241863,0.433,0.223,7.39580280072226e-06,"4","Gimap6"
"Gimap43",5.01849571112776e-10,0.551238488436978,0.467,0.203,8.1977127441272e-06,"4","Gimap4"
"Rpl7a1",5.09179726027286e-10,0.340613229129027,0.918,0.873,8.31745082465572e-06,"4","Rpl7a"
"Ptprcap4",5.23735490627143e-10,0.576270157498713,0.572,0.285,8.55521923939438e-06,"4","Ptprcap"
"4930523C07Rik3",8.69375987118991e-10,0.619795355399917,0.459,0.272,1.42012567495887e-05,"4","4930523C07Rik"
"Naca",1.01790612497774e-09,0.384670813344771,0.931,0.907,1.66274965515113e-05,"4","Naca"
"Rpl27-ps33",1.07633781012765e-09,0.459378796564732,0.772,0.688,1.75819781284351e-05,"4","Rpl27-ps3"
"Rhoh2",1.21516158650205e-09,0.688637030118423,0.441,0.191,1.9849664515511e-05,"4","Rhoh"
"Btg13",1.24024483661968e-09,0.483321746053178,0.831,0.665,2.02593994061825e-05,"4","Btg1"
"Rps121",1.6442364281959e-09,0.363266082931391,0.99,0.98,2.685860205458e-05,"4","Rps12"
"Crlf31",1.70461314606997e-09,0.735637575728764,0.4,0.206,2.78448557410529e-05,"4","Crlf3"
"Gimap32",2.46315889046622e-09,0.672173026571635,0.367,0.123,4.02357004757657e-05,"4","Gimap3"
"Gmfg2",4.7576840542944e-09,0.469871706329126,0.531,0.383,7.7716769026899e-05,"4","Gmfg"
"Cd8a",8.08973066381231e-09,0.744136830964863,0.254,0.041,0.000132145750393374,"4","Cd8a"
"Gm12840",9.90529553534869e-09,1.07048777466428,0.272,0.035,0.000161803002569921,"4","Gm12840"
"Peli11",1.18699021350812e-08,0.812527983707994,0.436,0.231,0.000193894851376551,"4","Peli1"
"Ets12",2.5940785777929e-08,0.719054026382634,0.436,0.168,0.00042374273568247,"4","Ets1"
"Hspa81",2.60599992118098e-08,0.368952030890554,0.808,0.714,0.000425690087124914,"4","Hspa8"
"Cox7a2l1",2.75181385185922e-08,0.425216043901755,0.795,0.728,0.000449508792701204,"4","Cox7a2l"
"Rpl13-ps33",4.70817765147732e-08,0.53957079299077,0.587,0.479,0.000769080819368821,"4","Rpl13-ps3"
"Gm20002",6.32930450511732e-08,0.446619016910297,0.718,0.641,0.00103389189091092,"4","Gm2000"
"Evl1",7.6309566174032e-08,0.490446671466369,0.338,0.193,0.00124651676345281,"4","Evl"
"Ablim1",9.83718303822277e-08,0.55376881200501,0.292,0.14,0.00160690384929369,"4","Ablim1"
"Selplg3",1.01150288876476e-07,0.459032147772374,0.492,0.331,0.00165228996879723,"4","Selplg"
"Slamf6",1.07988706198994e-07,0.682540570632065,0.259,0.077,0.00176399551576057,"4","Slamf6"
"Rapgef6",1.18127167071991e-07,0.640673444477868,0.315,0.155,0.00192960727412097,"4","Rapgef6"
"Arl4c1",2.09031784929444e-07,0.797511784846979,0.341,0.115,0.00341453420682247,"4","Arl4c"
"H2-K12",2.58896768519238e-07,0.288664813135219,0.949,0.889,0.00422907871376175,"4","H2-K1"
"Cd271",2.77682848459273e-07,0.747901197114814,0.344,0.103,0.00453594932958223,"4","Cd27"
"Cd281",3.82683314291285e-07,0.877195962763206,0.308,0.083,0.00625113193894814,"4","Cd28"
"Arhgap15",4.04972565944365e-07,0.633918789798749,0.305,0.133,0.00661522686470121,"4","Arhgap15"
"Dnajc152",7.79692915113883e-07,0.613152857375612,0.41,0.252,0.0127362837683853,"4","Dnajc15"
"Sept11",8.06942681012088e-07,0.512586536679286,0.259,0.117,0.0131814086943325,"4","Sept1"
"Cd23",8.42060760388119e-07,0.5807969682309,0.354,0.149,0.0137550625209399,"4","Cd2"
"Ifi2033",2.03790240436818e-06,0.359690156127087,0.328,0.212,0.0332891357753543,"4","Ifi203"
"Tubb51",3.06733383711304e-06,0.423920333361588,0.574,0.43,0.0501048982292415,"4","Tubb5"
"Eif3h1",3.70743788479405e-06,0.362231377144417,0.692,0.656,0.0605609978481109,"4","Eif3h"
"Fxyd54",4.36944283776242e-06,0.430803350440269,0.687,0.483,0.0713748487548491,"4","Fxyd5"
"Gm61331",6.99092667128111e-06,0.517316733522542,0.456,0.34,0.114196787175377,"4","Gm6133"
"Slfn22",1.52634077352112e-05,0.502200779086298,0.408,0.234,0.249327765354676,"4","Slfn2"
"Rps26-ps12",1.6230015098265e-05,0.541949689677235,0.536,0.441,0.265117296630159,"4","Rps26-ps1"
"Gimap14",3.22949145674474e-05,0.397680356235534,0.41,0.25,0.527537429459254,"4","Gimap1"
"Cotl13",3.51416011264717e-05,0.30274030612014,0.551,0.438,0.574038054400916,"4","Cotl1"
"Itgb71",3.98088321814204e-05,0.527687568714481,0.323,0.153,0.650277273683503,"4","Itgb7"
"Gm100361",4.17515197217462e-05,0.506063769059568,0.456,0.392,0.682011074654725,"4","Gm10036"
"Gltscr21",7.90226575790974e-05,0.313917260912787,0.464,0.422,1,"4","Gltscr2"
"Sp1002",0.000110711866319189,0.38440580193141,0.282,0.173,1,"4","Sp100"
"H2-Q72",0.000124173589589451,0.516416912349875,0.5,0.331,1,"4","H2-Q7"
"Emg11",0.000144200009699322,0.58559747730367,0.467,0.315,1,"4","Emg1"
"Tsc22d31",0.000176042303241113,0.5258869510334,0.313,0.188,1,"4","Tsc22d3"
"Jak11",0.00019358778381232,0.546371778542368,0.426,0.306,1,"4","Jak1"
"Snrpg1",0.000216900320733109,0.359081662374551,0.608,0.555,1,"4","Snrpg"
"Gm267401",0.000278062757223552,0.383942732570191,0.297,0.199,1,"4","Gm26740"
"Gpsm32",0.000289092884613094,0.387772744989838,0.379,0.318,1,"4","Gpsm3"
"Cnn22",0.000305690791935923,0.284957213614773,0.423,0.373,1,"4","Cnn2"
"Arhgef12",0.000310706959110237,0.35830079097502,0.344,0.26,1,"4","Arhgef1"
"Ikzf1",0.000355865287345892,0.400862218581235,0.259,0.166,1,"4","Ikzf1"
"Supt4a1",0.000370303188252799,0.40750776994469,0.413,0.336,1,"4","Supt4a"
"Srpk1",0.000396622791892122,0.527121727183046,0.256,0.147,1,"4","Srpk1"
"Rgs102",0.000669201116266948,0.406005534355645,0.487,0.356,1,"4","Rgs10"
"Emb3",0.000785092509690434,0.417297931382944,0.338,0.251,1,"4","Emb"
"Ifi27l2a1",0.00106331192543017,0.287487971743564,0.449,0.343,1,"4","Ifi27l2a"
"Hspe11",0.00127583177312416,0.317698167405783,0.626,0.606,1,"4","Hspe1"
"Hnrnpf3",0.00168996322562503,0.288854734228426,0.631,0.62,1,"4","Hnrnpf"
"Atp1b32",0.00208880105709216,0.54948439065315,0.403,0.279,1,"4","Atp1b3"
"Klf3",0.00211861386036198,0.5997951494419,0.318,0.203,1,"4","Klf3"
"Rps12-ps31",0.0021702176053329,0.340751529621851,0.821,0.804,1,"4","Rps12-ps3"
"Pdcd41",0.00304470807589242,0.542414543658047,0.295,0.158,1,"4","Pdcd4"
"Eif3i2",0.00308924479342971,0.345682439062771,0.454,0.398,1,"4","Eif3i"
"Ncl3",0.00322157787893907,0.356433754607294,0.505,0.451,1,"4","Ncl"
"Npm3",0.00413737489759246,0.357059640461598,0.287,0.212,1,"4","Npm3"
"Eef1d3",0.00464988552397588,0.322123545391527,0.59,0.554,1,"4","Eef1d"
"Pabpc11",0.00584674092709306,0.253628153159388,0.713,0.696,1,"4","Pabpc1"
"Cd533",0.00619779263445342,0.365013648124563,0.444,0.371,1,"4","Cd53"
"Nsa2",0.00708389641133109,0.27650150222769,0.433,0.433,1,"4","Nsa2"
"Krit11",0.00714443285142425,0.3447281778725,0.292,0.257,1,"4","Krit1"
"B4galnt12",0.00721188555113114,0.416685456819645,0.326,0.237,1,"4","B4galnt1"
"Nop102",0.00766881262128764,0.327747834851028,0.526,0.525,1,"4","Nop10"
"Zfos12",0.0082679866010301,0.274993520335758,0.426,0.392,1,"4","Zfos1"
"Ifitm35",1.13965624535911e-67,2.75790228401298,0.994,0.249,1.8616284767941e-63,"5","Ifitm3"
"Plac83",6.82420706373373e-63,2.5369730258604,0.953,0.237,1.1147342238609e-58,"5","Plac8"
"Lst1",1.86905321890859e-55,2.08134393848263,0.909,0.137,3.05309843308718e-51,"5","Lst1"
"Tyrobp5",6.95812506540094e-54,1.44758579919844,1,0.417,1.13660972943324e-49,"5","Tyrobp"
"Ifitm6",2.97132117897678e-48,2.08536316432905,0.788,0.017,4.85365314585857e-44,"5","Ifitm6"
"Fcer1g5",1.67389099493307e-46,1.45922409106054,1,0.366,2.73430094022318e-42,"5","Fcer1g"
"Msrb15",6.99375607179192e-44,1.59827664382521,0.926,0.328,1.14243005432721e-39,"5","Msrb1"
"Alox5ap5",3.35627123819669e-42,1.51518767136893,0.9,0.268,5.4824690675943e-38,"5","Alox5ap"
"Gpx14",4.17584498065588e-42,1.37592444149367,0.968,0.614,6.82124277590138e-38,"5","Gpx1"
"Ms4a6c",1.3291420145401e-39,1.71614824498832,0.732,0.112,2.17115348075125e-35,"5","Ms4a6c"
"H3f3a4",1.2155067561351e-38,0.819825248760512,0.985,0.889,1.98553028614668e-34,"5","H3f3a"
"Prdx54",6.12927989473505e-38,1.27700168740585,0.906,0.551,1.00121787080497e-33,"5","Prdx5"
"Coro1a5",1.66444285804998e-35,0.915733131223218,0.95,0.547,2.71886740862464e-31,"5","Coro1a"
"Smpdl3a2",1.3025093625272e-34,1.33581459565999,0.794,0.311,2.12764904368818e-30,"5","Smpdl3a"
"Arpc1b1",1.45859902720102e-33,0.929061449077758,0.971,0.768,2.38262151093286e-29,"5","Arpc1b"
"Fyb5",2.15520159572148e-33,1.20938525374484,0.779,0.204,3.52052180661103e-29,"5","Fyb"
"Apoe5",1.85201197623784e-32,0.506776997113596,0.879,0.324,3.02526156318451e-28,"5","Apoe"
"Cst34",1.48971140513901e-31,0.395293618459511,0.982,0.703,2.43344358029458e-27,"5","Cst3"
"Sat14",4.24292025766373e-31,1.36540610484365,0.882,0.512,6.93081024089371e-27,"5","Sat1"
"Rap1b1",4.65771215767432e-31,1.05787761211292,0.868,0.501,7.608372809561e-27,"5","Rap1b"
"Lgals35",8.95210491679031e-31,1.30501471750237,0.915,0.389,1.4623263381577e-26,"5","Lgals3"
"Ifi27l2a2",3.73499215173438e-30,1.55360846118796,0.774,0.325,6.10110967985812e-26,"5","Ifi27l2a"
"S100a65",1.24910543506099e-29,1.0019657538336,0.912,0.37,2.04041372817212e-25,"5","S100a6"
"Fau3",1.76116003905678e-29,0.489929368395609,1,0.994,2.87685492379925e-25,"5","Fau"
"Plbd1",2.22075587241117e-29,1.13827545311484,0.635,0.129,3.62760471758365e-25,"5","Plbd1"
"Cybb4",5.11952949526334e-29,1.17777533208974,0.853,0.295,8.36275143051267e-25,"5","Cybb"
"Spi14",5.12696122032996e-28,1.2735111270966,0.774,0.266,8.37489115340898e-24,"5","Spi1"
"Arpc22",1.26840586426139e-27,0.716322622968494,0.985,0.825,2.07194097927098e-23,"5","Arpc2"
"S100a41",3.35119537725018e-27,1.23151670046939,0.753,0.166,5.47417764873817e-23,"5","S100a4"
"Ccl9",5.02099899188784e-27,1.4390352519455,0.574,0.068,8.20180185324878e-23,"5","Ccl9"
"Cd300a",1.48242613801232e-26,1.27294383471689,0.568,0.066,2.42154309644312e-22,"5","Cd300a"
"Gngt25",1.53726012174383e-26,1.50499677173623,0.8,0.325,2.51111440886855e-22,"5","Gngt2"
"Crip13",1.88329172890381e-25,0.915565351900318,0.929,0.734,3.07635703916438e-21,"5","Crip1"
"AB1246111",2.15785123583778e-25,1.04248843970546,0.559,0.126,3.52484999374102e-21,"5","AB124611"
"Rps27a2",3.19250869140955e-25,0.43011154372806,1,0.995,5.21496294741751e-21,"5","Rps27a"
"Ifngr11",5.22808048551044e-25,0.995949892621252,0.721,0.281,8.54006947308131e-21,"5","Ifngr1"
"Psap5",6.47694451101342e-24,0.797200419477337,0.988,0.554,1.05800888587404e-19,"5","Psap"
"Clec4a1",1.79079109110244e-23,1.21029688888293,0.465,0.033,2.92525724731584e-19,"5","Clec4a1"
"Cx3cr1",4.46268302928612e-23,1.06488803252225,0.535,0.069,7.28979272833887e-19,"5","Cx3cr1"
"Ccr2",9.69441292747501e-23,1.44790603568214,0.588,0.112,1.58358235170304e-18,"5","Ccr2"
"Pld4",1.22965011013133e-21,1.01194894346019,0.626,0.189,2.00863345489952e-17,"5","Pld4"
"Adgre5",3.58623945908596e-21,0.954427595209583,0.576,0.167,5.85812215641692e-17,"5","Adgre5"
"Ifitm23",5.07319308110281e-21,1.19935346201052,0.674,0.208,8.28706089798144e-17,"5","Ifitm2"
"Irf5",6.51793375657154e-21,0.923007531283326,0.485,0.129,1.06470447913596e-16,"5","Irf5"
"Pou2f21",7.0485914579507e-21,1.09832140477059,0.571,0.167,1.15138741465625e-16,"5","Pou2f2"
"Lsp12",9.5323697874737e-21,0.748381132562397,0.809,0.454,1.55711260478383e-16,"5","Lsp1"
"F13a1",1.52340202363526e-20,1.17626805407883,0.365,0.016,2.4884772056082e-16,"5","F13a1"
"Samhd11",1.59819086534977e-20,0.992614097109851,0.668,0.278,2.61064477854886e-16,"5","Samhd1"
"Wfdc171",2.94249483171716e-20,1.23976879963257,0.603,0.159,4.80656530760999e-16,"5","Wfdc17"
"Prkcd4",1.27149059804676e-19,0.98891281514702,0.638,0.223,2.07697989190938e-15,"5","Prkcd"
"Csf1r",1.49479017198163e-19,0.978043151787587,0.491,0.093,2.44173974593199e-15,"5","Csf1r"
"Clec4a31",1.66308333279328e-19,1.00183908561594,0.441,0.087,2.71664662411782e-15,"5","Clec4a3"
"Gsr1",5.5542974301841e-19,1.25173751036455,0.609,0.177,9.07294485220573e-15,"5","Gsr"
"Actg12",1.88937334491218e-18,0.570763359065928,0.982,0.895,3.08629135891405e-14,"5","Actg1"
"Rps93",5.68851117577699e-18,0.427052370254783,0.997,0.986,9.29218300563171e-14,"5","Rps9"
"Shfm14",1.11398385547447e-17,0.593008763242717,0.924,0.788,1.81969262791755e-13,"5","Shfm1"
"Tgfb12",1.31850538757067e-17,0.811201616817996,0.547,0.239,2.15377855059669e-13,"5","Tgfb1"
"Eif3f2",1.31986975556929e-17,0.50795322749199,0.924,0.768,2.15600724572243e-13,"5","Eif3f"
"Mrpl332",1.92224579663165e-17,0.881613890295232,0.756,0.454,3.1399885087978e-13,"5","Mrpl33"
"Fgr",2.08821954077502e-17,1.00822079052459,0.403,0.078,3.41110661985599e-13,"5","Fgr"
"Fam49b1",2.3636392636176e-17,0.858844884735282,0.718,0.379,3.86100473711934e-13,"5","Fam49b"
"Nr4a1",3.42080720121472e-17,1.09510393246591,0.315,0.032,5.58788856318425e-13,"5","Nr4a1"
"Tkt3",4.1857036110486e-17,0.760710087438114,0.565,0.321,6.83734684864789e-13,"5","Tkt"
"Capzb1",4.20263819410865e-17,0.678785149109126,0.835,0.578,6.86500949007647e-13,"5","Capzb"
"Cyba4",7.52405672536249e-17,0.612691446957312,0.974,0.778,1.22905466608796e-12,"5","Cyba"
"Pid1",7.83202108720551e-17,0.91306960797277,0.438,0.106,1.27936064459502e-12,"5","Pid1"
"Metrnl1",9.26362047643598e-17,1.23109567349484,0.565,0.132,1.51321240482582e-12,"5","Metrnl"
"Rpl10",1.37702266686896e-16,0.334320958345479,1,0.992,2.24936652633045e-12,"5","Rpl10"
"Tmcc11",1.57567230064248e-16,1.15437251227485,0.618,0.167,2.57386070309948e-12,"5","Tmcc1"
"Hspa82",1.71582595612996e-16,0.685144488400105,0.874,0.71,2.80280169933828e-12,"5","Hspa8"
"Igsf6",2.13839215097903e-16,0.934961480118734,0.35,0.03,3.49306357862425e-12,"5","Igsf6"
"Samsn1",2.25854487510047e-16,0.87097726001546,0.485,0.141,3.68933305347662e-12,"5","Samsn1"
"Ctss4",3.68892693575337e-16,0.561671682316527,0.959,0.516,6.02586214955312e-12,"5","Ctss"
"Ccdc12",5.12191772877097e-16,0.655657868718965,0.744,0.486,8.36665260994738e-12,"5","Ccdc12"
"Actr32",6.17709617825968e-16,0.543620815170254,0.818,0.581,1.00902866071872e-11,"5","Actr3"
"Tpd523",6.53547785071799e-16,0.966715638048511,0.632,0.289,1.06757030691478e-11,"5","Tpd52"
"Zyx",9.34513827899107e-16,0.713739175333539,0.465,0.182,1.52652833787319e-11,"5","Zyx"
"Lyz25",1.14251104338679e-15,0.81055639824978,1,0.645,1.86629178937232e-11,"5","Lyz2"
"Zeb21",1.23604236033617e-15,0.87517569546434,0.547,0.179,2.01907519560914e-11,"5","Zeb2"
"Ly6e3",1.60058776844911e-15,0.424685299352098,0.897,0.702,2.61456011976162e-11,"5","Ly6e"
"Evi2a",3.50926916335875e-15,0.686621021268248,0.388,0.16,5.73239117834652e-11,"5","Evi2a"
"Itgam",3.52207199150999e-15,0.899513003567609,0.321,0.031,5.75330459813157e-11,"5","Itgam"
"Slc25a52",4.38250786903656e-15,0.655133989035222,0.803,0.599,7.15882660407122e-11,"5","Slc25a5"
"Tgfbi1",4.9149000208207e-15,0.8970993394624,0.574,0.183,8.02848918401061e-11,"5","Tgfbi"
"Sh3bgrl33",5.32707081232812e-15,0.382038303315089,0.971,0.841,8.70177017193798e-11,"5","Sh3bgrl3"
"Tifab",1.15354645818914e-14,0.76742686435111,0.303,0.051,1.88431813945197e-10,"5","Tifab"
"Adgre4",1.43758353198419e-14,0.928001960304598,0.271,0.005,2.34829269949617e-10,"5","Adgre4"
"Cdk2ap22",1.63860025361472e-14,0.895888003112033,0.806,0.551,2.67665351427965e-10,"5","Cdk2ap2"
"Fxyd55",1.99476954692399e-14,0.657341713958333,0.824,0.476,3.25845605490034e-10,"5","Fxyd5"
"Rgs21",2.13635711196894e-14,0.951594349571265,0.532,0.165,3.48973934240126e-10,"5","Rgs2"
"Nadk",2.9305490651717e-14,0.842851477383365,0.491,0.18,4.78705189795798e-10,"5","Nadk"
"Ncf21",3.05171640342313e-14,1.08058286054579,0.562,0.16,4.98497874499168e-10,"5","Ncf2"
"Cytip2",3.93823795966441e-14,0.673265049353932,0.55,0.274,6.43311170711181e-10,"5","Cytip"
"Lyn2",4.2524510614434e-14,0.879581434310717,0.518,0.195,6.94637880886779e-10,"5","Lyn"
"Emp32",5.41597114520621e-14,0.714682984376791,0.697,0.411,8.84698886569434e-10,"5","Emp3"
"Emilin2",9.32075803052847e-14,0.873248606006101,0.309,0.019,1.52254582428683e-09,"5","Emilin2"
"Hck",1.07636503178024e-13,0.988471204028478,0.456,0.1,1.75824227941303e-09,"5","Hck"
"Gm2a3",1.4333501256288e-13,0.848533723851761,0.653,0.294,2.34137743021464e-09,"5","Gm2a"
"Serpinb10",1.93411259827835e-13,0.88792504623942,0.265,0.004,3.15937292928768e-09,"5","Serpinb10"
"Unc93b14",4.59979742384786e-13,0.595016277848089,0.535,0.269,7.51376909185547e-09,"5","Unc93b1"
"Camkk2",4.99233779296597e-13,0.710203410138366,0.297,0.066,8.15498378480991e-09,"5","Camkk2"
"Sirpb1c1",6.0219386689818e-13,1.04565100257891,0.45,0.069,9.83683681578177e-09,"5","Sirpb1c"
"Itga4",8.93113382437883e-13,0.724844577921874,0.497,0.188,1.45890071021228e-08,"5","Itga4"
"Tmsb104",9.45043149912006e-13,0.465235503910804,0.976,0.833,1.54372798538126e-08,"5","Tmsb10"
