"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rpl36",2.03483689021211e-11,0.384670951884173,0.987,0.894,3.27262817052814e-07,"0","Rpl36"
"Cd19",2.15731247135237e-11,0.914438719500968,0.285,0.063,3.46960564767602e-07,"0","Cd19"
"Rpl14",2.38520658927608e-11,0.384584232413842,0.983,0.891,3.83612775753271e-07,"0","Rpl14"
"Cd52",4.07160521868044e-11,0.374502432221086,0.917,0.702,6.54836267320375e-07,"0","Cd52"
"Rpl10a",4.08681245116539e-11,0.429099139059528,0.959,0.829,6.5728204652093e-07,"0","Rpl10a"
"Rps14",4.66021597193581e-11,0.263232022425012,0.999,0.954,7.49502534766437e-07,"0","Rps14"
"Rpl3",5.48645214238403e-11,0.358783501467743,0.973,0.849,8.82386098059623e-07,"0","Rpl3"
"Rps10",8.68899199855142e-11,0.396850110770191,0.99,0.903,1.39745058312702e-06,"0","Rps10"
"Fcrla",1.17616593974186e-10,0.856398032505098,0.267,0.061,1.89162768088683e-06,"0","Fcrla"
"Wdr89",2.16048346978401e-10,0.36766323379506,0.948,0.848,3.47470556445362e-06,"0","Wdr89"
"Tnfrsf13c",2.29688885398483e-10,0.942064319792774,0.278,0.052,3.6940863438638e-06,"0","Tnfrsf13c"
"Gm9493",2.96959320868229e-10,0.452845252744507,0.914,0.783,4.77599675752372e-06,"0","Gm9493"
"Rpl23a",6.66914191861574e-10,0.309471502848223,0.992,0.919,1.07259809477097e-05,"0","Rpl23a"
"4930523C07Rik",6.86390383240646e-10,0.849087355391532,0.512,0.29,1.10392165336593e-05,"0","4930523C07Rik"
"Apobec3",2.86087478286547e-09,0.852947089083628,0.476,0.238,4.60114491328254e-05,"0","Apobec3"
"Gm11808",2.94547272685941e-09,0.517499694947249,0.838,0.738,4.73720378660798e-05,"0","Gm11808"
"Rps8",3.55918767855554e-09,0.294998011171068,0.994,0.924,5.72424154342087e-05,"0","Rps8"
"Rpl9-ps6",3.56514571688742e-09,0.431575061358907,0.878,0.811,5.73382385647004e-05,"0","Rpl9-ps6"
"Rps26",4.65927806703458e-09,0.449656343428547,0.918,0.818,7.49351691521171e-05,"0","Rps26"
"Gm43291",5.60028100719737e-09,1.10390007810413,0.295,0.052,9.00693194387553e-05,"0","Gm43291"
"Ptma",1.04912097898983e-08,0.330568807867557,0.948,0.889,0.000168730127050934,"0","Ptma"
"Rpl18",1.23749816087242e-08,0.347386437230748,0.974,0.887,0.000199026829213111,"0","Rpl18"
"Rhoh",1.54039010182027e-08,0.803293819952154,0.389,0.172,0.000247740940075754,"0","Rhoh"
"Eef1g",1.54872850596609e-08,0.475962972373732,0.756,0.663,0.000249082005614526,"0","Eef1g"
"Smim14",3.15912557692579e-08,0.736219604659402,0.557,0.405,0.000508082166536974,"0","Smim14"
"Rpl36a",5.541389918945e-08,0.365276530556889,0.96,0.853,0.000891221740663925,"0","Rpl36a"
"Bcl11a",6.49119507268689e-08,0.825941953312316,0.257,0.075,0.00104397890354023,"0","Bcl11a"
"Vpreb3",1.06310611806877e-07,0.977422758613053,0.301,0.082,0.00170979356969,"0","Vpreb3"
"Shisa5",1.11575353558114e-07,0.635831596063418,0.766,0.603,0.00179446641127515,"0","Shisa5"
"Gm2000",1.19379447252809e-07,0.440044410551753,0.843,0.737,0.00191997965016692,"0","Gm2000"
"Fcrl1",1.58440539975513e-07,0.900172100745344,0.258,0.048,0.00254819920442617,"0","Fcrl1"
"Ppdpf",1.6122735317599e-07,0.61178899606323,0.427,0.319,0.00259301952112944,"0","Ppdpf"
"Foxp1",2.00810948398067e-07,0.691643817761977,0.611,0.425,0.0032296424830861,"0","Foxp1"
"Gm8369",2.33032178185779e-07,0.835932274925954,0.363,0.151,0.00374785652176189,"0","Gm8369"
"Rpl27-ps3",2.86974188028608e-07,0.396241765185633,0.808,0.752,0.0046154058660641,"0","Rpl27-ps3"
"Gimap1",2.91545424773935e-07,0.728994877781452,0.488,0.257,0.0046889250666392,"0","Gimap1"
"Fcer2a",3.36156021783962e-07,1.0236237398054,0.296,0.052,0.00540639729835146,"0","Fcer2a"
"Hmha1",4.14647894268002e-07,0.65572061649347,0.638,0.455,0.00666878208351227,"0","Hmha1"
"Cnp",4.6225907458258e-07,0.736872585863595,0.309,0.153,0.00743451269651164,"0","Cnp"
"Rpl27",6.30633597739572e-07,0.399245771234521,0.938,0.862,0.0101424801524455,"0","Rpl27"
"Rpl28",7.05907537056688e-07,0.303126351097767,0.95,0.881,0.0113531109184827,"0","Rpl28"
"Arpc5l",7.97851304286929e-07,0.712318668606131,0.458,0.311,0.0128318425268467,"0","Arpc5l"
"Rps17",9.04283204119762e-07,0.342193091212219,0.968,0.888,0.0145435867718581,"0","Rps17"
"Coro1a",1.11236143965388e-06,0.369239134296893,0.812,0.661,0.0178901090339534,"0","Coro1a"
"Pou2f2",1.39561100265548e-06,0.650086720585832,0.362,0.177,0.022445611755708,"0","Pou2f2"
"Snx2",1.56088555528258e-06,0.714132598117155,0.363,0.207,0.0251037223856097,"0","Snx2"
"Gimap6",1.67665430245733e-06,0.691473538230639,0.498,0.268,0.0269656311464213,"0","Gimap6"
"Rps12",2.51955159929438e-06,0.259759168156008,0.974,0.91,0.0405219483714515,"0","Rps12"
"Ccr7",3.28671571379848e-06,0.598021081399886,0.26,0.13,0.052860248825021,"0","Ccr7"
"Cd22",3.72408223872812e-06,0.851550667586522,0.251,0.055,0.0598944146454644,"0","Cd22"
"Eef1a1",6.57896148913682e-06,0.267038092537213,0.998,0.949,0.105809437629787,"0","Eef1a1"
"Rps18-ps3",7.52452261523323e-06,0.360978563385383,0.747,0.668,0.121016897220796,"0","Rps18-ps3"
"Unc93b1",9.36595641138644e-06,0.566434221223334,0.332,0.218,0.150632676964328,"0","Unc93b1"
"Arhgdib",1.00584730395711e-05,0.378705492265867,0.702,0.605,0.161770421895422,"0","Arhgdib"
"Ptprcap",1.16968735596805e-05,0.710241189819947,0.58,0.299,0.188120817460342,"0","Ptprcap"
"Rpl22",1.69222236442062e-05,0.36923921591543,0.903,0.828,0.272160122869768,"0","Rpl22"
"Rpl13-ps3",3.01364578132331e-05,0.439277927049365,0.613,0.57,0.484684651010227,"0","Rpl13-ps3"
"Ddx5",4.68316095062377e-05,0.284133704419623,0.713,0.747,0.753192775688822,"0","Ddx5"
"Rpl23a-ps3",4.92335133981395e-05,0.29614971362349,0.931,0.85,0.791822595982278,"0","Rpl23a-ps3"
"Chchd10",4.96403758825682e-05,0.35028527640783,0.348,0.231,0.798366165319344,"0","Chchd10"
"Limd2",6.32088482905116e-05,0.437721386002715,0.594,0.496,1,"0","Limd2"
"Serp1",9.89814091380452e-05,0.547649658493214,0.596,0.475,1,"0","Serp1"
"Tspan32",0.000100166516170046,0.642128735532289,0.281,0.149,1,"0","Tspan32"
"Crlf3",0.000103409526391079,0.551853851879046,0.337,0.249,1,"0","Crlf3"
"Pkig",0.000106102076147752,0.613154300987483,0.286,0.177,1,"0","Pkig"
"Rps26-ps1",0.000107389852143371,0.468003065958064,0.617,0.573,1,"0","Rps26-ps1"
"Slfn2",0.000110326354946345,0.387521582266636,0.371,0.331,1,"0","Slfn2"
"Serpinb1a",0.000137215124967416,0.749660327311997,0.254,0.1,1,"0","Serpinb1a"
"Rpl31",0.00014247349883503,0.309200269565468,0.976,0.911,1,"0","Rpl31"
"Pold4",0.000158220898091489,0.649901162915455,0.373,0.254,1,"0","Pold4"
"Ptp4a3",0.000169707629048909,0.555464998424426,0.376,0.205,1,"0","Ptp4a3"
"Ifi203",0.000178998711073282,0.582484852463631,0.346,0.222,1,"0","Ifi203"
"Nfkbia",0.000222947885751881,0.460688962247909,0.497,0.412,1,"0","Nfkbia"
"Gm10263",0.000231273959979939,0.31953074898327,0.565,0.565,1,"0","Gm10263"
"Rps12-ps3",0.000237076833807396,0.279823319938454,0.851,0.803,1,"0","Rps12-ps3"
"Fchsd2",0.000296150654036543,0.761814769885695,0.278,0.113,1,"0","Fchsd2"
"Rpl29",0.000380317646459363,0.292273913578389,0.897,0.853,1,"0","Rpl29"
"Cd81",0.000603341464159618,0.376940091946762,0.269,0.222,1,"0","Cd81"
"Tsc22d3",0.00075376722702831,0.655301985689877,0.447,0.333,1,"0","Tsc22d3"
"Mif4gd",0.000792001001533784,0.624658171592985,0.255,0.151,1,"0","Mif4gd"
"Rpl6l",0.00111329892094891,0.428375188046247,0.726,0.659,1,"0","Rpl6l"
"Gm6133",0.00119565343680516,0.375282136441231,0.39,0.396,1,"0","Gm6133"
"Man1a",0.00167886912582861,0.770725562692743,0.288,0.135,1,"0","Man1a"
"Capg",0.00204213935288349,0.53742820150913,0.341,0.241,1,"0","Capg"
"Mndal",0.00223052803729742,0.561934232654865,0.347,0.243,1,"0","Mndal"
"Sell",0.00227283273398332,0.443711172771576,0.367,0.264,1,"0","Sell"
"Ly86",0.00265193377676799,0.618555987083768,0.282,0.149,1,"0","Ly86"
"Rpl13a-ps1",0.00407310938787724,0.419270611593453,0.394,0.38,1,"0","Rpl13a-ps1"
"Stk17b",0.00467109407545879,0.275788951858758,0.323,0.302,1,"0","Stk17b"
"Zfp36l1",0.00529975925772095,0.366213476316515,0.334,0.313,1,"0","Zfp36l1"
"Btg2",0.00777323419507446,0.367957544550443,0.409,0.386,1,"0","Btg2"
"Ets1",0.00862479220642683,0.568947973907865,0.377,0.229,1,"0","Ets1"
"Snx5",0.00891496683626418,0.519247237648415,0.319,0.26,1,"0","Snx5"
"Irf8",0.00957710446154698,0.262949455729156,0.336,0.231,1,"0","Irf8"
"Cd3g",3.50662569773596e-54,2.1962061183788,0.829,0.02,5.63970610966874e-50,"1","Cd3g"
"Cd3d",1.37698219944556e-53,2.1074878314179,0.802,0.022,2.21460047136829e-49,"1","Cd3d"
"Rplp0",1.6402111080189e-42,0.871180059917208,0.998,0.923,2.6379515250268e-38,"1","Rplp0"
"Ms4a4b",1.53997851992944e-41,1.53206919743773,0.726,0.084,2.47674745360252e-37,"1","Ms4a4b"
"Lat",3.01738829534643e-41,1.54483097283431,0.646,0.035,4.85286559540566e-37,"1","Lat"
"Rplp1",5.73157030212275e-40,0.765706668248572,1,0.949,9.21808451690402e-36,"1","Rplp1"
"Rpl121",4.86692399220751e-39,0.963768148558501,0.996,0.829,7.82747385666734e-35,"1","Rpl12"
"Rpl13a1",2.94201870171784e-37,0.66713442445284,1,0.951,4.73164867797281e-33,"1","Rpl13a"
"Rps161",7.7508689623123e-37,0.696414028197356,1,0.964,1.24657225520869e-32,"1","Rps16"
"Rps61",1.74540690095146e-36,0.712024172959451,0.998,0.921,2.80713791880024e-32,"1","Rps6"
"Rps15a1",1.8070483184096e-35,0.77167342341856,1,0.926,2.90627581049815e-31,"1","Rps15a"
"Tmsb10",3.11690556671837e-35,0.791191923803546,1,0.812,5.01291922295316e-31,"1","Tmsb10"
"Rps71",7.68640763358647e-35,0.734347532870002,0.997,0.912,1.23620493970971e-30,"1","Rps7"
"Tpt1",2.2942011395852e-33,0.596341779830317,1,0.967,3.68976369279487e-29,"1","Tpt1"
"Rps231",3.05972453802235e-33,0.646900933221617,1,0.961,4.92095497450134e-29,"1","Rps23"
"Rps241",1.86433660166606e-32,0.666425481407933,1,0.939,2.99841255645952e-28,"1","Rps24"
"Rps181",3.80912438971352e-32,0.769649513282486,1,0.91,6.12621475597626e-28,"1","Rps18"
"Rps141",5.3084790751955e-32,0.584760587838975,0.999,0.96,8.53762689663693e-28,"1","Rps14"
"Thy1",1.07240706986568e-31,1.52675230614869,0.578,0.022,1.72475229046497e-27,"1","Thy1"
"Ms4a6b",1.24946426080831e-31,1.43681001833238,0.677,0.103,2.00951337065801e-27,"1","Ms4a6b"
"Rplp21",3.39400498170756e-30,0.637535640999738,1,0.948,5.45857821208027e-26,"1","Rplp2"
"Rpl171",7.03806170845806e-30,0.645328317621123,1,0.954,1.13193146457131e-25,"1","Rpl17"
"Rps101",9.57056464315843e-30,0.636357786575339,0.998,0.912,1.53923391155917e-25,"1","Rps10"
"Rpl181",9.87927663135683e-30,0.632875718994592,0.998,0.894,1.58888406062112e-25,"1","Rpl18"
"Lck",1.04210598173477e-29,1.31101043118471,0.67,0.073,1.67601905042402e-25,"1","Lck"
"Rps31",1.13178074139045e-29,0.639264203447167,0.999,0.92,1.82024296637825e-25,"1","Rps3"
"Rpl191",5.97083899230074e-29,0.628788473912836,1,0.929,9.60290035131728e-25,"1","Rpl19"
"Rpl231",1.39644973127854e-28,0.582713491189352,1,0.94,2.24591010281527e-24,"1","Rpl23"
"Rpl33",2.09908427312403e-28,0.702605040843614,0.998,0.859,3.37595723646537e-24,"1","Rpl3"
"Rpl391",3.8744047066125e-28,0.576252332624712,1,0.949,6.23120508964488e-24,"1","Rpl39"
"Rpl321",4.15240152677715e-28,0.580804905291638,1,0.929,6.67830737551569e-24,"1","Rpl32"
"Gm10073",4.6330646237987e-28,0.767198585991522,0.964,0.749,7.45135783445544e-24,"1","Gm10073"
"Lef1",6.94120076408642e-28,1.43639478068859,0.522,0.02,1.11635331888802e-23,"1","Lef1"
"Rps291",1.13016915682259e-27,0.569389423407834,1,0.976,1.81765105491778e-23,"1","Rps29"
"Il7r",1.50580499007612e-27,1.58144749844132,0.541,0.019,2.42178616553942e-23,"1","Il7r"
"Rps281",1.80844671555243e-27,0.588705496558673,0.998,0.903,2.90852485262297e-23,"1","Rps28"
"Gm8730",2.44700954294599e-27,0.832549402053977,0.961,0.706,3.93552544792004e-23,"1","Gm8730"
"Rpl23a1",3.49333882182238e-27,0.609811197651488,0.999,0.926,5.61833682713693e-23,"1","Rpl23a"
"Rps4x1",1.33173284318051e-26,0.613260407865906,1,0.916,2.14182593168722e-22,"1","Rps4x"
"Rps3a11",5.22929975306678e-26,0.575995042686284,0.999,0.916,8.4102827928573e-22,"1","Rps3a1"
"Rps111",5.95381284646241e-26,0.542694345036861,0.997,0.945,9.57551720096549e-22,"1","Rps11"
"Skap1",1.7172432024048e-25,1.1853457040634,0.526,0.039,2.76184224242764e-21,"1","Skap1"
"Rpl111",1.73125851906122e-25,0.553414368524975,0.999,0.913,2.78438307620616e-21,"1","Rpl11"
"Rpl361",3.98625769189851e-25,0.552781928105251,0.999,0.903,6.41109824588037e-21,"1","Rpl36"
"Rps81",8.14049167316359e-25,0.574203943734251,0.997,0.931,1.3092352757949e-20,"1","Rps8"
"Gm94931",8.23399290620899e-25,0.718681165188648,0.977,0.789,1.32427307910559e-20,"1","Gm9493"
"Rpsa1",8.68536360727966e-25,0.714042633718421,0.995,0.858,1.39686702895879e-20,"1","Rpsa"
"Rps27a",1.42094444405494e-24,0.492880550143987,1,0.969,2.28530494937355e-20,"1","Rps27a"
"Eef1a11",1.47773356902544e-24,0.545570517147642,1,0.954,2.37663889906362e-20,"1","Eef1a1"
"Rpl36a1",1.5465135240884e-24,0.66421140853333,0.989,0.861,2.48725770079138e-20,"1","Rpl36a"
"Saraf1",3.1175034896432e-24,1.10000433835692,0.669,0.184,5.01388086239316e-20,"1","Saraf"
"Rps22",8.67567719997115e-24,0.608806942172551,0.993,0.891,1.39530916407136e-19,"1","Rps2"
"Rps131",9.15577220195502e-24,0.592964519349662,1,0.923,1.47252284324043e-19,"1","Rps13"
"Rpl81",1.2276738866681e-23,0.587589604913366,1,0.922,1.97446791192831e-19,"1","Rpl8"
"Rpl10a1",4.15866727683318e-23,0.59543043281807,0.995,0.838,6.6883845813308e-19,"1","Rpl10a"
"Tcf7",6.40756760418074e-23,1.18544681906329,0.42,0.016,1.03052909778039e-18,"1","Tcf7"
"Rps51",1.02502967929021e-22,0.562323770598154,1,0.917,1.64855523320244e-18,"1","Rps5"
"Rpl141",1.44270381838064e-22,0.614385999170483,1,0.899,2.32030055110158e-18,"1","Rpl14"
"Rpl131",4.16105234759837e-22,0.563345807594876,1,0.946,6.69222049064246e-18,"1","Rpl13"
"Rpl61",5.96870475916725e-22,0.528384006954504,1,0.922,9.59946786416868e-18,"1","Rpl6"
"Rps18-ps31",8.64579996647019e-22,0.771856843425831,0.93,0.65,1.3905040086074e-17,"1","Rps18-ps3"
"Rpl311",1.05616603072366e-21,0.483017386360357,0.99,0.916,1.69863182721286e-17,"1","Rpl31"
"Cd8b1",1.28633464708396e-21,1.58726861128728,0.38,0.012,2.06881201290513e-17,"1","Cd8b1"
"Rpl351",2.85277782223681e-21,0.540962808961827,0.996,0.887,4.58812257150346e-17,"1","Rpl35"
"Rpl301",5.21315323604984e-21,0.54729742173838,0.997,0.911,8.38431434953896e-17,"1","Rpl30"
"Rpl22l1",7.06217280025528e-21,0.702871435171417,0.921,0.681,1.13580925146506e-16,"1","Rpl22l1"
"Rpl23a-ps31",1.11635555902665e-20,0.586397296470907,0.987,0.851,1.79543464558256e-16,"1","Rpl23a-ps3"
"Rpl91",1.29934691427233e-20,0.541253171713922,0.998,0.941,2.0897396422242e-16,"1","Rpl9"
"Wdr891",1.95381522602831e-20,0.617108120592857,0.979,0.855,3.14232102802134e-16,"1","Wdr89"
"Hcst1",2.36241313975466e-20,0.891158027673016,0.679,0.21,3.79946905266741e-16,"1","Hcst"
"Cd3e",5.34494315682069e-20,1.20764019891072,0.428,0.009,8.59627207911472e-16,"1","Cd3e"
"Rps211",1.57052233897824e-19,0.534685729628405,0.999,0.916,2.52587107777871e-15,"1","Rps21"
"Rpl24",1.71042544028058e-19,0.477325509654909,0.993,0.88,2.75087723560325e-15,"1","Rpl24"
"Rpl381",3.76511778324819e-19,0.470892402827762,0.998,0.916,6.05543893079806e-15,"1","Rpl38"
"Rpl5",5.33100590612679e-19,0.722816833521933,0.962,0.749,8.57385679882371e-15,"1","Rpl5"
"Rps151",5.662552435513e-19,0.491287004114483,0.996,0.924,9.10708308203557e-15,"1","Rps15"
"Bcl11b",7.12557706078008e-19,0.938548895617597,0.308,0.009,1.14600655868526e-14,"1","Bcl11b"
"Rps171",8.87600665678511e-19,0.481640714228496,0.991,0.893,1.42752815061075e-14,"1","Rps17"
"Rpl13a-ps11",2.88510684055608e-18,0.533289026840467,0.66,0.343,4.64011733166634e-14,"1","Rpl13a-ps1"
"Rpl35a1",3.24214446585422e-18,0.417444154368266,1,0.948,5.21434094443334e-14,"1","Rpl35a"
"Rpl211",3.71780383258931e-18,0.414400690087295,1,0.934,5.97934390395339e-14,"1","Rpl21"
"Rpl9-ps61",1.23496912738541e-17,0.532497778786233,0.978,0.804,1.98620084757396e-13,"1","Rpl9-ps6"
"Rpl271",1.90335026909878e-17,0.486318283653755,0.989,0.863,3.06115823779156e-13,"1","Rpl27"
"Dapl1",1.94496775961362e-17,1.5251319974322,0.356,0.007,3.12809164778659e-13,"1","Dapl1"
"Rps201",2.4487515895508e-17,0.562176301786845,0.997,0.897,3.93832718147455e-13,"1","Rps20"
"Cd28",2.46618202842008e-17,1.0489005707176,0.338,0.012,3.96636055630801e-13,"1","Cd28"
"Rps27rt1",4.22377876005828e-17,0.483934569623712,0.999,0.923,6.79310337980173e-13,"1","Rps27rt"
"Rpl27a1",5.62860282529167e-17,0.477321458400654,1,0.948,9.05248192391659e-13,"1","Rpl27a"
"Rpl37a1",8.96364640724356e-17,0.440775627400044,0.999,0.971,1.44162325167698e-12,"1","Rpl37a"
"Klk8",1.17604663042527e-16,0.868735240607394,0.322,0.024,1.89143579571297e-12,"1","Klk8"
"Rpl291",1.38566715934294e-16,0.509299445987994,0.982,0.846,2.22856849237125e-12,"1","Rpl29"
"Rpl71",1.60673322962268e-16,0.460863919641559,0.995,0.9,2.58410905320215e-12,"1","Rpl7"
"Rps271",4.67444777743389e-16,0.516011474539022,1,0.986,7.51791436044693e-12,"1","Rps27"
"Rpl371",9.03422415165596e-16,0.403006983421347,0.999,0.969,1.45297427031083e-11,"1","Rpl37"
"Rps191",1.30138566490646e-15,0.513130900869234,1,0.93,2.09301856486906e-11,"1","Rps19"
"Rpl42",2.15294933314927e-15,0.522835504077155,0.988,0.869,3.46258841250397e-11,"1","Rpl4"
"Rgs10",2.3055886506296e-15,0.704343719952004,0.453,0.152,3.70807822680759e-11,"1","Rgs10"
"Rpl15",7.33414975707285e-15,0.604099285882918,0.941,0.708,1.17955130543003e-10,"1","Rpl15"
"Fyb1",9.97081508601119e-15,0.597260182158503,0.544,0.181,1.60360619028318e-10,"1","Fyb"
"Npm1",3.0688752463734e-14,0.720210543350586,0.898,0.593,4.93567205874233e-10,"1","Npm1"
"Rpl27-ps31",4.40778088741539e-14,0.468185154817302,0.951,0.738,7.08903400123017e-10,"1","Rpl27-ps3"
"Gnb2l1",8.42205870771997e-14,0.534289145571359,0.952,0.751,1.3545197019626e-09,"1","Gnb2l1"
"Igfbp4",2.03143209912054e-13,1.04722032828027,0.353,0.059,3.26715224501556e-09,"1","Igfbp4"
"Gm10036",2.52039194791473e-13,0.487466945853367,0.709,0.449,4.05354636983127e-09,"1","Gm10036"
"Rpl341",2.69523881767492e-13,0.426086516293025,0.999,0.943,4.33475259046658e-09,"1","Rpl34"
"Ppia",2.8757152597803e-13,0.405257547950731,0.985,0.861,4.62501285230466e-09,"1","Ppia"
"Rpl13-ps31",6.71213766563116e-13,0.477554689595287,0.812,0.546,1.07951310076346e-08,"1","Rpl13-ps3"
"Rpl18a1",9.74450161956397e-13,0.45665299274585,1,0.97,1.56720819547447e-08,"1","Rpl18a"
"Cd247",2.33347540382423e-12,0.712548608766244,0.282,0.029,3.7529284919705e-08,"1","Cd247"
"Eef1b2",2.76170219458714e-12,0.683548202111381,0.91,0.654,4.4416456395545e-08,"1","Eef1b2"
"Leprotl1",2.77432070511464e-12,0.543421092707862,0.395,0.159,4.46193999003588e-08,"1","Leprotl1"
"Emb1",7.05553924739113e-12,0.449000075878612,0.442,0.214,1.13474237715792e-07,"1","Emb"
"Gm102631",7.74526713833343e-12,0.494955654323213,0.786,0.532,1.24567131385817e-07,"1","Gm10263"
"Sept1",9.853188695636e-12,0.682671678036892,0.46,0.117,1.58468833791914e-07,"1","Sept1"
"Fam189b",1.08830130176917e-11,0.789608887489229,0.322,0.03,1.75031498363536e-07,"1","Fam189b"
"Rpl6l1",1.21223883283977e-11,0.491657873326741,0.887,0.643,1.94964371485619e-07,"1","Rpl6l"
"Hspa8",1.25588676713205e-11,0.391559837906271,0.887,0.644,2.01984268757848e-07,"1","Hspa8"
"Txk",2.32988267256613e-11,0.718218096071051,0.347,0.052,3.74715030228811e-07,"1","Txk"
"Limd21",3.21002277237804e-11,0.547834763304568,0.815,0.475,5.1626796248156e-07,"1","Limd2"
"H2-Q7",4.5481205081558e-11,0.797543320200672,0.555,0.164,7.31474221326698e-07,"1","H2-Q7"
"Rps9",5.3402000072639e-11,0.284401545261801,0.997,0.962,8.58864367168253e-07,"1","Rps9"
"Bcl2",5.73543632825246e-11,0.677235234906987,0.492,0.161,9.22430224672843e-07,"1","Bcl2"
"Rpl221",1.09276296679902e-10,0.449289365987278,0.983,0.825,1.75749067950287e-06,"1","Rpl22"
"Ptpn18",1.1008322330874e-10,0.573108222243215,0.823,0.457,1.77046848047447e-06,"1","Ptpn18"
"Gm61331",1.39169638052425e-10,0.506475740999631,0.644,0.359,2.23826528879715e-06,"1","Gm6133"
"Rpl41",2.32282549802178e-10,0.271584470934048,1,0.989,3.73580024846843e-06,"1","Rpl41"
"Eef1g1",2.89721221208503e-10,0.588921482903943,0.909,0.651,4.65958640069635e-06,"1","Eef1g"
"Rpl261",2.97907557983678e-10,0.399353846542287,0.999,0.928,4.79124725505149e-06,"1","Rpl26"
"Cd27",3.05466291224846e-10,0.749664868515159,0.434,0.102,4.91281436176919e-06,"1","Cd27"
"Gm12840",3.20345491506974e-10,1.07684626440649,0.254,0.021,5.15211653990667e-06,"1","Gm12840"
"Arl4c",3.25426687257244e-10,0.63863953114904,0.298,0.07,5.23383741115825e-06,"1","Arl4c"
"Prkcq",4.38471348941803e-10,0.679376370392625,0.256,0.021,7.05193470503101e-06,"1","Prkcq"
"Pdcd4",5.67920872912605e-10,0.537685700665767,0.388,0.149,9.13387139905342e-06,"1","Pdcd4"
"Peli1",7.20301099006028e-10,0.645898393824446,0.471,0.193,1.1584602575314e-05,"1","Peli1"
"Nkg7",8.55945641111703e-10,0.266535002448582,0.445,0.105,1.37661737459995e-05,"1","Nkg7"
"B2m",9.3528726519483e-10,0.392554514048076,0.997,0.901,1.50422250861285e-05,"1","B2m"
"Ccnd21",1.00300417419174e-09,0.566806126238347,0.556,0.238,1.61313161335257e-05,"1","Ccnd2"
"Gm9844",1.34552719550122e-09,0.544002874908137,0.447,0.185,2.16401138852462e-05,"1","Gm9844"
"Pik3ip1",1.40873787161421e-09,0.579427189498064,0.279,0.053,2.26567311891714e-05,"1","Pik3ip1"
"Satb1",2.85230750508908e-09,0.720883250279291,0.377,0.073,4.58736616043477e-05,"1","Satb1"
"Slamf6",2.97199708797047e-09,0.545751117204801,0.29,0.078,4.77986291658291e-05,"1","Slamf6"
"H2-K1",3.21069322563411e-09,0.485521479405956,0.955,0.729,5.16375791478733e-05,"1","H2-K1"
"Gm20001",3.54710974012774e-09,0.491474282171084,0.943,0.734,5.70481659504744e-05,"1","Gm2000"
"Selplg1",5.87318685278989e-09,0.394135391571595,0.595,0.284,9.44584641534198e-05,"1","Selplg"
"Dgka",6.56747090314617e-09,0.647533377161954,0.316,0.07,0.0001056246345353,"1","Dgka"
"Crlf31",7.25421531920484e-09,0.464265086193,0.495,0.236,0.000116669544978771,"1","Crlf3"
"Chd3",7.39830046053413e-09,0.501829154368349,0.333,0.147,0.00011898686630677,"1","Chd3"
"Epsti1",7.7111570891281e-09,0.571170259231002,0.381,0.152,0.000124018539464447,"1","Epsti1"
"Eif3e",8.40489975423471e-09,0.514300864592513,0.696,0.418,0.000135176002747357,"1","Eif3e"
"Fkbp3",8.42235891090176e-09,0.424968068151253,0.4,0.185,0.000135456798364033,"1","Fkbp3"
"Itgb7",1.00657949177204e-08,0.670942494547327,0.444,0.149,0.000161888179661698,"1","Itgb7"
"Rps121",1.3902988065849e-08,0.408815044275018,0.987,0.915,0.000223601757063049,"1","Rps12"
"Gimap3",2.02801712442062e-08,0.812042786122208,0.483,0.105,0.000326165994120569,"1","Gimap3"
"Gm118081",2.03863198820197e-08,0.469415995373256,0.939,0.735,0.000327873182662522,"1","Gm11808"
"Rpl281",2.16891597673065e-08,0.369999093147129,0.984,0.884,0.00034882675653759,"1","Rpl28"
"Eef2",2.24796514515952e-08,0.43593220540641,0.935,0.747,0.000361540234296005,"1","Eef2"
"Atp1b31",3.2166934405343e-08,0.536289224992738,0.447,0.222,0.000517340806041132,"1","Atp1b3"
"Gm10020",3.35201360761662e-08,0.415710044339577,0.441,0.231,0.00053910434851298,"1","Gm10020"
"Rps261",7.66964392822776e-08,0.415230771809632,0.965,0.822,0.00123350883297687,"1","Rps26"
"Srpk1",1.10616211437291e-07,0.489156626972057,0.298,0.107,0.00177904052854595,"1","Srpk1"
"Rpl7a",1.69138247088486e-07,0.325464412683394,0.923,0.746,0.00272025042792412,"1","Rpl7a"
"Eif3h",2.04119315008027e-07,0.420846272038953,0.78,0.524,0.00328285094327409,"1","Eif3h"
"Mif",2.14159612014575e-07,0.491014148189642,0.478,0.221,0.00344432904003041,"1","Mif"
"Uba52",3.87749315821654e-07,0.479074218046575,0.653,0.361,0.00623617224635966,"1","Uba52"
"Ets11",4.30844455235799e-07,0.398590972087793,0.516,0.226,0.00692927137355735,"1","Ets1"
"Rapgef6",4.73941271458381e-07,0.531793119521497,0.348,0.132,0.00762239746886514,"1","Rapgef6"
"Naca",5.7423348031832e-07,0.412147208466117,0.94,0.762,0.00923539706395954,"1","Naca"
"Smc4",6.1926602044034e-07,0.70458577416415,0.413,0.153,0.00995965540674199,"1","Smc4"
