"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Luc7l21",0.000141435165669364,0.385536677820009,0.446,0.331,1,"12","Luc7l2"
"Mtch2",0.000150265707566688,0.430926543665305,0.344,0.222,1,"12","Mtch2"
"Itgb14",0.000158712120124211,0.510501773189397,0.554,0.366,1,"12","Itgb1"
"Eif4a21",0.000170753551664901,0.336338624906552,0.602,0.467,1,"12","Eif4a2"
"Smim12",0.000174870816388434,0.645546646065104,0.253,0.106,1,"12","Smim1"
"1110001J03Rik",0.000177218919404897,0.434087899420152,0.301,0.172,1,"12","1110001J03Rik"
"Tmed92",0.000185003972193135,0.363066569139708,0.532,0.418,1,"12","Tmed9"
"Mmd",0.00019108295427028,0.530901484344706,0.274,0.116,1,"12","Mmd"
"Nap1l16",0.000200459791927624,0.458732713819968,0.538,0.381,1,"12","Nap1l1"
"Golga7",0.000204366219220413,0.372415260160017,0.296,0.172,1,"12","Golga7"
"Map1lc3b2",0.000208475579665425,0.432750501485738,0.699,0.533,1,"12","Map1lc3b"
"Rdx5",0.000213586676971077,0.500477415071045,0.468,0.319,1,"12","Rdx"
"Ski2",0.000228287100369029,0.47275153402688,0.306,0.156,1,"12","Ski"
"Hmgn18",0.000256546201548857,0.360130909574766,0.629,0.492,1,"12","Hmgn1"
"Ilk",0.00030334977465494,0.483149377657026,0.382,0.204,1,"12","Ilk"
"Klf138",0.000322798913361913,0.376586685310401,0.473,0.315,1,"12","Klf13"
"Pigp",0.000346314766731833,0.447156073816258,0.355,0.234,1,"12","Pigp"
"Rtn44",0.000357971571805777,0.503525040506111,0.392,0.222,1,"12","Rtn4"
"Cnpy24",0.000369930272050369,0.480179097346147,0.457,0.299,1,"12","Cnpy2"
"Wasl2",0.000424523850153379,0.400449238546019,0.258,0.127,1,"12","Wasl"
"Sh3glb14",0.000447671794352508,0.269058574772727,0.468,0.399,1,"12","Sh3glb1"
"Neat16",0.000451965123350655,0.359654947871605,0.602,0.432,1,"12","Neat1"
"Tmbim12",0.000461116752590798,0.376846744388786,0.312,0.181,1,"12","Tmbim1"
"Copa",0.000468815039582005,0.483930009143848,0.333,0.183,1,"12","Copa"
"Selenbp11",0.000470888738079678,0.472721272794216,0.339,0.174,1,"12","Selenbp1"
"Mrps18a",0.000484024891372675,0.465665960425239,0.28,0.151,1,"12","Mrps18a"
"Cd821",0.000515311022989866,0.329819859946324,0.29,0.165,1,"12","Cd82"
"Il6ra2",0.000584234488152967,0.436451995931704,0.253,0.136,1,"12","Il6ra"
"Bola3",0.000659767301753176,0.286523901130805,0.317,0.239,1,"12","Bola3"
"Cd3022",0.000805240011889842,0.468943586100719,0.328,0.16,1,"12","Cd302"
"Igfbp43",0.000854203618718985,0.981010409617173,0.258,0.117,1,"12","Igfbp4"
"Lmo48",0.00086172235709003,0.342062611657983,0.468,0.339,1,"12","Lmo4"
"Ppic2",0.000928318775887303,0.568436434932095,0.317,0.169,1,"12","Ppic"
"Klf62",0.000939285071301472,0.450366918611673,0.516,0.34,1,"12","Klf6"
"S100a162",0.00100859255690632,0.425900553798597,0.387,0.175,1,"12","S100a16"
"Myadm2",0.00100896909121716,0.520404188367082,0.269,0.12,1,"12","Myadm"
"Nfic2",0.0011056921780346,0.586484536554671,0.349,0.17,1,"12","Nfic"
"Ddost1",0.00119354135251017,0.34281598298542,0.328,0.211,1,"12","Ddost"
"Nop10",0.00124203867762971,0.275860819693918,0.602,0.518,1,"12","Nop10"
"Kif1b1",0.00125237297089544,0.43649726045319,0.274,0.136,1,"12","Kif1b"
"Wasf24",0.00131771606502912,0.349722396458613,0.478,0.312,1,"12","Wasf2"
"Slc48a11",0.00156575162987649,0.406947167497859,0.312,0.192,1,"12","Slc48a1"
"Cd1646",0.00173282084031806,0.325182220171692,0.376,0.269,1,"12","Cd164"
"Nfix2",0.00179954382346821,0.512883384568823,0.312,0.151,1,"12","Nfix"
"Txnip6",0.00182886221204046,0.39009202467342,0.575,0.441,1,"12","Txnip"
"Zmynd11",0.00199088532243931,0.48452123241961,0.28,0.138,1,"12","Zmynd11"
"Hmgb14",0.00207923990021937,0.327365318168549,0.742,0.675,1,"12","Hmgb1"
"Sept7",0.00215402361877046,0.305991577021395,0.403,0.327,1,"12","Sept7"
"Por1",0.00221811446427837,0.526564672178018,0.28,0.144,1,"12","Por"
"Dag11",0.00252866739290488,0.475970536707324,0.333,0.182,1,"12","Dag1"
"Son5",0.00268035066768667,0.344206651919303,0.796,0.702,1,"12","Son"
"Pnrc1",0.00270508282740258,0.3120882424774,0.317,0.21,1,"12","Pnrc1"
"Ctdsp22",0.00273771577083046,0.475363528073676,0.301,0.144,1,"12","Ctdsp2"
"Mxd48",0.00280835410340859,0.337380518418019,0.398,0.27,1,"12","Mxd4"
"Fcgrt2",0.00301211147979795,0.430161669714008,0.269,0.175,1,"12","Fcgrt"
"Gnas5",0.00320404100287453,0.403276705094912,0.634,0.52,1,"12","Gnas"
"Vezf11",0.00328924819080543,0.382957791921781,0.285,0.149,1,"12","Vezf1"
"Srsf2",0.0033173835967706,0.362066265561869,0.387,0.278,1,"12","Srsf2"
"Slc29a13",0.00332682976442558,0.576761689820307,0.253,0.102,1,"12","Slc29a1"
"Rab2a2",0.00335756737978936,0.275297592644129,0.419,0.36,1,"12","Rab2a"
"Tpm43",0.00337936709482325,0.41384410639618,0.495,0.377,1,"12","Tpm4"
"Nr3c13",0.00359687959116925,0.419528081929679,0.344,0.229,1,"12","Nr3c1"
"Junb6",0.00361001457603699,0.341326319907722,0.532,0.447,1,"12","Junb"
"Snrnp272",0.00370681302905589,0.256060755705233,0.312,0.255,1,"12","Snrnp27"
"Kdelr2",0.00427464575849233,0.466402456892781,0.29,0.187,1,"12","Kdelr2"
"Kif5b2",0.0045285146089089,0.314512504673487,0.543,0.473,1,"12","Kif5b"
"Pttg1ip2",0.00472432494544491,0.498398364056688,0.317,0.158,1,"12","Pttg1ip"
"Herpud14",0.00482384774761569,0.318125853584984,0.36,0.255,1,"12","Herpud1"
"Rsrp12",0.00532821419686483,0.32329114639038,0.694,0.643,1,"12","Rsrp1"
"Etfa1",0.00595278332980482,0.314856697923832,0.258,0.189,1,"12","Etfa"
"Pgrmc1",0.0061530622268646,0.373299958027683,0.253,0.139,1,"12","Pgrmc1"
"Smim10l11",0.00616836113651636,0.412070288542307,0.301,0.18,1,"12","Smim10l1"
"Tex264",0.00618989949500294,0.306370435216768,0.253,0.137,1,"12","Tex264"
"Ppp1cb1",0.00620938011508327,0.416169175416021,0.382,0.245,1,"12","Ppp1cb"
"Ssr32",0.00634193428722657,0.279711199982636,0.301,0.226,1,"12","Ssr3"
"Capns15",0.00672886473733127,0.270985265791621,0.5,0.418,1,"12","Capns1"
"Rnf10",0.00685543526312509,0.430230822134663,0.312,0.19,1,"12","Rnf10"
"Ywhaq2",0.00716765479066465,0.276443451280928,0.457,0.396,1,"12","Ywhaq"
"Fus1",0.00766903446719926,0.367576063525674,0.468,0.368,1,"12","Fus"
"Magt11",0.00789546992735087,0.427764128669184,0.323,0.198,1,"12","Magt1"
"Fkbp24",0.00840677507462388,0.279453899218357,0.371,0.276,1,"12","Fkbp2"
"Ndufa5",0.00939826287024468,0.324818098916197,0.371,0.275,1,"12","Ndufa5"
"Tm9sf2",0.00974502533316071,0.336190042055661,0.28,0.185,1,"12","Tm9sf2"
"Cd1512",0.00982121981693702,0.306259796886069,0.28,0.147,1,"12","Cd151"
"Cyp2f2",3.10766938164988e-64,3.1931302385389,0.938,0.036,5.05462424925353e-60,"13","Cyp2f2"
"Cbr212",1.26477397257675e-62,2.31924409852639,1,0.278,2.05715486639608e-58,"13","Cbr2"
"Sec14l3",1.67255232457626e-57,2.37791435361997,0.966,0.095,2.72040635592329e-53,"13","Sec14l3"
"Aldh1a11",7.2914998386483e-56,2.11636936221818,0.915,0.044,1.18596244875615e-51,"13","Aldh1a1"
"Gstm14",3.92108827435626e-52,1.54019382103146,0.977,0.188,6.37765007824045e-48,"13","Gstm1"
"Scgb1a13",4.98817310992617e-51,5.14445028239128,0.989,0.91,8.11326356329492e-47,"13","Scgb1a1"
"Wfdc214",1.36050346428535e-48,1.77958815966347,0.994,0.261,2.21285888466012e-44,"13","Wfdc2"
"Ces1d1",1.55865097228398e-48,1.47184007183737,0.898,0.12,2.5351458064199e-44,"13","Ces1d"
"Cd24a5",1.16991413616081e-45,2.04498838706623,0.944,0.217,1.90286534246556e-41,"13","Cd24a"
"Tspan1",4.89709892957099e-44,1.30205718884609,0.74,0.02,7.96513140894722e-40,"13","Tspan1"
"1700016K19Rik",1.5277266033285e-42,2.32041443983042,0.672,0.004,2.48484732031381e-38,"13","1700016K19Rik"
"1110017D15Rik",4.41321944093079e-42,2.62083746158028,0.667,0.005,7.17810142067393e-38,"13","1110017D15Rik"
"Cyp2s1",4.41321944093079e-42,1.95011760741477,0.667,0.01,7.17810142067393e-38,"13","Cyp2s1"
"Hp1",2.36407691173059e-41,2.39969259339684,0.864,0.204,3.8451710969298e-37,"13","Hp"
"Krt81",4.59601277456819e-41,1.49281820195715,0.847,0.089,7.47541477783516e-37,"13","Krt8"
"Prdx68",1.72116236355934e-40,1.45086862249971,0.977,0.422,2.79947058432926e-36,"13","Prdx6"
"Chchd1012",3.09100411087101e-40,1.9710820193645,0.983,0.327,5.02751818633169e-36,"13","Chchd10"
"Riiad1",7.07612111659495e-40,2.16656379073249,0.655,0.004,1.15093109961417e-35,"13","Riiad1"
"Ccdc153",3.45003432507324e-39,2.37646312484553,0.638,0.004,5.61148082973163e-35,"13","Ccdc153"
"Ldhb1",3.5176909835608e-39,1.30509184956997,0.785,0.111,5.72152438476164e-35,"13","Ldhb"
"Alas1",3.60600953021562e-39,1.03820655558716,0.689,0.051,5.86517450089571e-35,"13","Alas1"
"Vpreb31",1.5612216658791e-38,1.40968298172307,0.746,0.08,2.53932703955236e-34,"13","Vpreb3"
"Meig1",1.75964159904878e-38,1.62036413419226,0.621,0.002,2.86205706085284e-34,"13","Meig1"
"Dynlrb2",2.63436502238594e-38,2.27794164382126,0.655,0.028,4.28479470891073e-34,"13","Dynlrb2"
"Rsph1",4.84244203780599e-38,1.82422884561735,0.616,0.003,7.87623197449144e-34,"13","Rsph1"
"Enah",6.49208815583412e-38,0.947864061671539,0.65,0.012,1.05593813854642e-33,"13","Enah"
"1700007K13Rik",6.68691715552537e-38,2.0745562986328,0.621,0.004,1.0876270753462e-33,"13","1700007K13Rik"
"Scgb3a2",6.89893078715334e-38,3.88210765885707,0.667,0.055,1.12211109253049e-33,"13","Scgb3a2"
"Gsto11",9.00971616868336e-38,1.19284700113638,0.768,0.14,1.46543033483635e-33,"13","Gsto1"
"Elof1",2.36058636810804e-37,2.22156409453779,0.814,0.209,3.83949372772772e-33,"13","Elof1"
"Hspa4l",7.45859276177665e-37,1.76763231942291,0.723,0.082,1.21314011270297e-32,"13","Hspa4l"
"Cfap126",9.78025361632859e-37,1.67447955246992,0.599,0.008,1.59075825069585e-32,"13","Cfap126"
"Foxj1",2.63596812327756e-36,1.78314751940149,0.593,0.002,4.28740215251095e-32,"13","Foxj1"
"1700088E04Rik",4.82550694190214e-36,1.40965636621884,0.61,0.012,7.84868704100383e-32,"13","1700088E04Rik"
"Lypd2",1.12920371946275e-35,1.40622650071718,0.593,0.005,1.83664984970617e-31,"13","Lypd2"
"Cldn31",1.1953010037981e-35,1.17019864453814,0.836,0.15,1.94415708267761e-31,"13","Cldn3"
"Tubb4b5",2.74535154607085e-35,1.33799729953698,0.881,0.23,4.46531428968424e-31,"13","Tubb4b"
"Tcea31",3.10516194215696e-35,1.30197537640619,0.712,0.076,5.0505458989183e-31,"13","Tcea3"
"Gm1673",3.38025280107922e-35,1.7431475113298,0.588,0.012,5.49798118095535e-31,"13","Gm1673"
"Igfbp5",7.33330647717315e-35,1.47135898547203,0.588,0.011,1.19276229851221e-30,"13","Igfbp5"
"S100a110",9.0284100697166e-35,1.20761056920078,0.915,0.275,1.4684708978394e-30,"13","S100a1"
"Bphl",1.31102680550052e-34,1.26663830581919,0.655,0.045,2.1323850991466e-30,"13","Bphl"
"Gpx2",3.47243622494807e-34,0.864369745445788,0.565,0.008,5.64791751987803e-30,"13","Gpx2"
"Kif21a",4.67389579363086e-34,1.15240808676438,0.593,0.02,7.6020915083406e-30,"13","Kif21a"
"Tmem107",7.76464149908419e-34,1.56767472055224,0.599,0.043,1.26291893982604e-29,"13","Tmem107"
"BC051019",9.078166242618e-34,1.47377410581511,0.559,0.001,1.47656373936182e-29,"13","BC051019"
"Dpcd",1.56562276624479e-33,1.08467108311458,0.661,0.099,2.54648542929715e-29,"13","Dpcd"
"3300002A11Rik",2.36162837227349e-33,1.79242524413244,0.554,0.002,3.84118854750284e-29,"13","3300002A11Rik"
"Tmem212",2.36162837227349e-33,1.7530376068268,0.554,0.001,3.84118854750284e-29,"13","Tmem212"
"Smim221",5.04531398375369e-33,1.0190662146843,0.819,0.121,8.20620319457538e-29,"13","Smim22"
"Pifo",6.11319395163157e-33,1.41019949610719,0.548,0.002,9.94310996232875e-29,"13","Pifo"
"Lrrc51",7.29988680601095e-33,1.71392725843841,0.588,0.018,1.18732658899768e-28,"13","Lrrc51"
"Smim5",1.20494675034873e-32,1.54701751750514,0.576,0.019,1.95984588944221e-28,"13","Smim5"
"2410004P03Rik",1.57463409926393e-32,1.17825375856628,0.542,0.002,2.56114236245278e-28,"13","2410004P03Rik"
"Chchd6",1.70945017625249e-32,1.22096505922762,0.588,0.036,2.78042071167467e-28,"13","Chchd6"
"Dcxr1",1.89789836353645e-32,1.06853913119536,0.763,0.146,3.08693168829203e-28,"13","Dcxr"
"Tst1",2.29240977519716e-32,0.90371888025463,0.695,0.066,3.72860449935818e-28,"13","Tst"
"Hsp90aa12",3.93555555794565e-32,1.62194779201635,0.972,0.506,6.4011811149986e-28,"13","Hsp90aa1"
"Osbpl6",3.98913249316456e-32,1.076415453841,0.576,0.023,6.48832400013215e-28,"13","Osbpl6"
"Clic6",4.03622349886092e-32,1.08923795893562,0.537,0.006,6.56491752089729e-28,"13","Clic6"
"Gm29538",1.02953905974904e-31,1.33312881151072,0.531,0.001,1.67454528068181e-27,"13","Gm29538"
"Cxcl17",2.65949921013294e-31,1.05967854522743,0.565,0.012,4.32567546528123e-27,"13","Cxcl17"
"1110004E09Rik",4.91998700422236e-31,1.35257356165403,0.655,0.082,8.00235886236767e-27,"13","1110004E09Rik"
"Slc23a2",6.46614002529366e-31,1.33569729291608,0.65,0.054,1.05171767511401e-26,"13","Slc23a2"
"Slc16a11",6.60217447958466e-31,0.771132962800514,0.52,0.012,1.07384367910445e-26,"13","Slc16a11"
"Fam183b",1.28259635314431e-30,1.59533297996077,0.525,0.002,2.08614296838922e-26,"13","Fam183b"
"Kcnk2",1.41620622627722e-30,0.97348588122821,0.588,0.019,2.3034594270399e-26,"13","Kcnk2"
"Mlf1",1.6599165430501e-30,1.43784541653887,0.514,0.003,2.69985425727099e-26,"13","Mlf1"
"Dmkn",1.6599165430501e-30,1.41781344998894,0.514,0.009,2.69985425727099e-26,"13","Dmkn"
"Fhad1",1.6599165430501e-30,1.03681112497763,0.514,0.011,2.69985425727099e-26,"13","Fhad1"
"Krt181",1.88172738601677e-30,1.1352951842154,0.78,0.107,3.06062959335627e-26,"13","Krt18"
"Fam13a1",1.9496320533254e-30,0.752065098077287,0.593,0.031,3.17107653473377e-26,"13","Fam13a"
"Traf3ip1",3.03885512634321e-30,1.32263210357207,0.554,0.018,4.94269786299723e-26,"13","Traf3ip1"
"Stmnd1",4.15345216787997e-30,1.34929873931806,0.508,0,6.75558995105677e-26,"13","Stmnd1"
"Dnah5",4.15345216787997e-30,1.30968525642961,0.508,0.001,6.75558995105677e-26,"13","Dnah5"
"Calml4",5.65397431925122e-30,1.306257362155,0.525,0.005,9.1961892302621e-26,"13","Calml4"
"Hdc",7.66465102967167e-30,1.4975882453696,0.582,0.054,1.2466554899761e-25,"13","Hdc"
"Tm4sf11",1.03839375489739e-29,1.42020495823505,0.655,0.079,1.6889474423406e-25,"13","Tm4sf1"
"Cldn71",1.66001514602309e-29,0.947389447766539,0.701,0.092,2.70001463500655e-25,"13","Cldn7"
"Mgst111",2.56815274430745e-29,1.5319833162539,0.864,0.309,4.17710043861606e-25,"13","Mgst1"
"Odf3b",2.67474428118498e-29,1.18505998229276,0.508,0.002,4.35047157334737e-25,"13","Odf3b"
"Gsta4",3.320319308338e-29,0.935944162659303,0.582,0.043,5.40049935501176e-25,"13","Gsta4"
"Cyb5a5",3.80883007304859e-29,0.857015123470614,0.91,0.466,6.19506211381352e-25,"13","Cyb5a"
"Cdhr3",6.32511128954472e-29,1.24991586137913,0.492,0.001,1.02877935124445e-24,"13","Cdhr3"
"Gipc2",6.93307224512626e-29,0.984313934407961,0.593,0.034,1.12766420066979e-24,"13","Gipc2"
"Pgrmc11",7.74310822425813e-29,0.85735650715887,0.802,0.124,1.25941655267558e-24,"13","Pgrmc1"
"Plcb3",8.87224882621005e-29,1.1374999986209,0.52,0.027,1.44307127158306e-24,"13","Plcb3"
"Nme5",1.506379478174e-28,1.12145114253762,0.497,0.003,2.45012622125002e-24,"13","Nme5"
"Sntn",1.55318122026469e-28,1.34148469266711,0.486,0,2.52624925476051e-24,"13","Sntn"
"Cfap53",1.55318122026469e-28,1.26679967100043,0.486,0.002,2.52624925476051e-24,"13","Cfap53"
"Ctxn1",1.55318122026469e-28,1.17406528676952,0.486,0.003,2.52624925476051e-24,"13","Ctxn1"
"S100a119",1.65856574495222e-28,0.959467173054904,0.983,0.636,2.69765718416478e-24,"13","S100a11"
"Kcnq1ot15",2.44578823259377e-28,1.07224463367576,0.814,0.249,3.97807456031377e-24,"13","Kcnq1ot1"
"Gm867",3.79631274032998e-28,1.18691576897909,0.48,0.001,6.17470267214671e-24,"13","Gm867"
"D430036J16Rik",3.79631274032998e-28,1.15867310242544,0.48,0.001,6.17470267214671e-24,"13","D430036J16Rik"
"Spag17",3.79631274032998e-28,1.11599486482759,0.48,0,6.17470267214671e-24,"13","Spag17"
"Erich2",6.64555529887931e-28,1.23518994274887,0.486,0.004,1.08089956936272e-23,"13","Erich2"
"Smco42",7.76742144019857e-28,0.772684383239416,0.672,0.115,1.2633710972483e-23,"13","Smco4"
"Aldh3b1",1.33142914914716e-27,1.14097141194947,0.593,0.059,2.16556951108786e-23,"13","Aldh3b1"
"Fam161a",1.34649054589694e-27,1.24654915310138,0.486,0.004,2.19006687290137e-23,"13","Fam161a"
"1110032A03Rik",1.58709935758985e-27,0.976047321830089,0.605,0.065,2.58141710511989e-23,"13","1110032A03Rik"
"Cldn10",2.55562661523123e-27,0.952973549697293,0.492,0.008,4.15672668967359e-23,"13","Cldn10"
"Hsph1",2.67533966973985e-27,1.19160281128918,0.571,0.05,4.35143997283186e-23,"13","Hsph1"
"Nudc",5.23415932680162e-27,1.22146073325066,0.802,0.271,8.51336014504284e-23,"13","Nudc"
"1700001C02Rik",5.39273165351766e-27,1.22166409672505,0.463,0.001,8.77127803444648e-23,"13","1700001C02Rik"
"Lrrc23",5.39273165351766e-27,1.05608476350206,0.463,0,8.77127803444648e-23,"13","Lrrc23"
"Mycbp",1.07922661816407e-26,1.15888227847289,0.638,0.088,1.75536209444386e-22,"13","Mycbp"
"Capsl",1.21581263119311e-26,0.923541071829441,0.469,0.005,1.97751924463559e-22,"13","Capsl"
"Tsc22d111",2.51008265422252e-26,0.777241650635471,0.847,0.24,4.08264943709292e-22,"13","Tsc22d1"
"Ccdc113",3.0920103126752e-26,1.07090411607125,0.452,0,5.02915477356621e-22,"13","Ccdc113"
"Gstm21",3.17804803773609e-26,0.750242186794942,0.565,0.034,5.16909513337775e-22,"13","Gstm2"
"Csrp21",4.82389345551222e-26,1.18090161801139,0.508,0.047,7.84606270539063e-22,"13","Csrp2"
"Map1b",5.35849609551318e-26,1.06234014924779,0.514,0.03,8.71559389935219e-22,"13","Map1b"
"Arl3",6.15501217829308e-26,0.792624595878467,0.678,0.114,1.00111273079937e-21,"13","Arl3"
"Pcp4l1",7.16609170334567e-26,1.62459359596655,0.486,0.018,1.16556481554917e-21,"13","Pcp4l1"
"Cdh12",8.80955602965109e-26,0.944764305516786,0.808,0.16,1.43287428822275e-21,"13","Cdh1"
"Fhdc1",1.13206405086727e-25,0.906393495473667,0.508,0.027,1.84130217873562e-21,"13","Fhdc1"
"Hmgn31",1.16760648818813e-25,0.823988298055246,0.571,0.052,1.89911195303799e-21,"13","Hmgn3"
"Por2",1.25157498113731e-25,0.869033115764052,0.684,0.133,2.03568670681984e-21,"13","Por"
"Mns1",1.28885391014997e-25,0.978779267328103,0.458,0.015,2.09632088485892e-21,"13","Mns1"
"Cetn4",2.67367604711961e-25,1.08205815448947,0.469,0.011,4.34873409064005e-21,"13","Cetn4"
"Selenbp12",2.96844382017776e-25,1.36156674491411,0.718,0.164,4.82817387351912e-21,"13","Selenbp1"
"Nudt4",3.09389751207192e-25,0.897740458633487,0.565,0.078,5.03222430338497e-21,"13","Nudt4"
"Tppp36",3.20914568038904e-25,2.30372930045406,0.734,0.282,5.21967544915277e-21,"13","Tppp3"
"Ccdc181",3.90445519249159e-25,1.07455615079719,0.48,0.028,6.35059637058757e-21,"13","Ccdc181"
"Plxnb21",4.35396845374534e-25,0.72307068804743,0.588,0.11,7.0817296900168e-21,"13","Plxnb2"
"2610028H24Rik",6.21745366658954e-25,1.17116485702784,0.503,0.028,1.01126883887079e-20,"13","2610028H24Rik"
"Cmtm81",7.62357349197929e-25,0.851579583089546,0.785,0.173,1.23997422847043e-20,"13","Cmtm8"
"B9d1",9.63433356427801e-25,0.790225820034759,0.429,0.014,1.56702435422982e-20,"13","B9d1"
"Dnaja4",1.20600013425204e-24,0.940238206157924,0.486,0.031,1.96155921836095e-20,"13","Dnaja4"
"Dnah12",2.25132564927593e-24,1.0407557633481,0.424,0.003,3.66178116854729e-20,"13","Dnah12"
"Spef2",2.25132564927593e-24,0.97745440729032,0.424,0.003,3.66178116854729e-20,"13","Spef2"
"Bok",2.25132564927593e-24,0.957392432131453,0.424,0.007,3.66178116854729e-20,"13","Bok"
"Cd551",2.92654835070556e-24,0.607723378803406,0.655,0.11,4.76003089242259e-20,"13","Cd55"
"Cdkn1c",3.25389223083182e-24,0.857639152186799,0.458,0.022,5.29245571344795e-20,"13","Cdkn1c"
"Strbp",3.70139882791909e-24,0.711051665736492,0.52,0.054,6.02032519361039e-20,"13","Strbp"
"Rabl2",3.94704898865975e-24,0.969687075053727,0.441,0.014,6.41987518005508e-20,"13","Rabl2"
"Cyp4b11",4.71304720110907e-24,0.272906988185718,0.729,0.12,7.6657712726039e-20,"13","Cyp4b1"
"Stk33",5.23790591818468e-24,0.954333294745434,0.418,0.001,8.51945397592739e-20,"13","Stk33"
"Tstd1",5.23790591818468e-24,0.652629368204189,0.418,0.006,8.51945397592739e-20,"13","Tstd1"
"Sox2",8.12394108651064e-24,0.646181158939822,0.429,0.001,1.32135901772096e-19,"13","Sox2"
"Spa17",9.00669754594937e-24,0.959222119196335,0.435,0.011,1.46493935584866e-19,"13","Spa17"
"Apoa1bp1",9.89899263970036e-24,0.797988181289072,0.751,0.191,1.61007115284726e-19,"13","Apoa1bp"
"Plekhb11",1.18807622485479e-23,0.76158559832991,0.52,0.068,1.93240597972631e-19,"13","Plekhb1"
"Dnali1",1.21336342210297e-23,0.938819434094571,0.412,0.001,1.97353560605049e-19,"13","Dnali1"
"1700026L06Rik",1.27971808603722e-23,1.14685875609293,0.463,0.008,2.08146146693953e-19,"13","1700026L06Rik"
"Dnah6",1.28144039841537e-23,0.938336166154809,0.424,0.001,2.08426280802261e-19,"13","Dnah6"
"Cystm112",2.35106274331271e-23,0.790074043445074,0.853,0.232,3.82400355199813e-19,"13","Cystm1"
"Lrrc10b",2.54099794655157e-23,0.985223148271616,0.418,0.003,4.13293316006612e-19,"13","Lrrc10b"
"Epcam2",2.94847263080436e-23,0.588982081847641,0.718,0.182,4.79569073400329e-19,"13","Epcam"
"mt-Nd29",3.21957553241613e-23,0.532105236717557,0.977,0.93,5.23663960347483e-19,"13","mt-Nd2"
"Gsta31",3.72069850042711e-23,0.901948154482447,0.52,0.03,6.05171611094469e-19,"13","Gsta3"
"Cfap206",3.9828279703991e-23,0.998020461369448,0.418,0.001,6.47806969385414e-19,"13","Cfap206"
"Prr15l1",4.41498305598119e-23,0.726913633394561,0.706,0.141,7.1809699405534e-19,"13","Prr15l"
"4933434E20Rik",6.20835001004855e-23,1.37427965929957,0.661,0.153,1.0097881291344e-18,"13","4933434E20Rik"
"Lrriq1",6.42789530850405e-23,0.828637827222175,0.401,0,1.04549717192818e-18,"13","Lrriq1"
"Mapk15",6.42797121405262e-23,1.01516991282003,0.401,0,1.04550951796566e-18,"13","Mapk15"
"Tctex1d4",7.50050064201787e-23,1.04313251243745,0.424,0.002,1.21995642942421e-18,"13","Tctex1d4"
"Cep290",1.11639897596142e-22,0.976871827682913,0.441,0.025,1.81582293440126e-18,"13","Cep290"
"mt-Nd48",1.13233557579525e-22,0.522842918436856,0.989,0.973,1.84174381403097e-18,"13","mt-Nd4"
"Fam216a",1.38472083764234e-22,0.905588605508766,0.469,0.04,2.25224844242527e-18,"13","Fam216a"
"4833427G06Rik",1.47006104421123e-22,0.882737563342577,0.395,0,2.39105428840956e-18,"13","4833427G06Rik"
"Ccdc39",1.47006104421123e-22,0.87501184437299,0.395,0,2.39105428840956e-18,"13","Ccdc39"
"Morn2",1.69750568473817e-22,0.732753238262028,0.429,0.044,2.76099299622664e-18,"13","Morn2"
"Krt191",2.22122096897062e-22,0.56048247878537,0.672,0.114,3.61281590603071e-18,"13","Krt19"
"Rassf9",2.38469253532682e-22,0.540059230578388,0.418,0.015,3.87870240870908e-18,"13","Rassf9"
"Mcee",2.53580391536293e-22,0.971044804638904,0.633,0.108,4.12448506833781e-18,"13","Mcee"
"Ttll3",2.54831466493837e-22,0.860745661395669,0.418,0.021,4.14483380252227e-18,"13","Ttll3"
"Gpx8",4.20178132793257e-22,0.612990275899903,0.486,0.045,6.83419732988232e-18,"13","Gpx8"
"Cyb561",4.34900992591498e-22,0.83643759282232,0.605,0.086,7.07366464450071e-18,"13","Cyb561"
"Ift43",4.49589628233153e-22,1.10821121879524,0.537,0.052,7.31257530321223e-18,"13","Ift43"
"Tns32",4.62317305450765e-22,0.724148784718131,0.633,0.119,7.51959097315669e-18,"13","Tns3"
"Dpy30",6.23840176022104e-22,0.844180333785277,0.746,0.217,1.01467604629995e-17,"13","Dpy30"
"Cdc14a",6.39141423145059e-22,0.945520451610426,0.469,0.045,1.03956352474544e-17,"13","Cdc14a"
"Fam213a",7.07720681990591e-22,1.06447013342204,0.503,0.051,1.1511076892577e-17,"13","Fam213a"
"Cep83",7.49329849448419e-22,0.947250657005064,0.446,0.051,1.21878500012785e-17,"13","Cep83"
"Ccdc78",7.59203676474824e-22,0.884154145310084,0.384,0.003,1.2348447797863e-17,"13","Ccdc78"
"Fam167a",7.59203676474824e-22,0.714024805827209,0.384,0.002,1.2348447797863e-17,"13","Fam167a"
"Gabrp",7.59203676474824e-22,0.547206501151244,0.384,0.001,1.2348447797863e-17,"13","Gabrp"
"Lpar3",7.59203676474824e-22,0.4348421305532,0.384,0.011,1.2348447797863e-17,"13","Lpar3"
"Endog",1.15726913536303e-21,0.874688203174262,0.497,0.049,1.88229824866797e-17,"13","Endog"
"Pir",1.20035211594258e-21,0.441496084201524,0.429,0.02,1.95237271658061e-17,"13","Pir"
"Pebp1",1.21862012713566e-21,0.851143617361866,0.887,0.358,1.98208563678615e-17,"13","Pebp1"
"Ubxn10",1.53002718593334e-21,0.854686297134413,0.39,0.001,2.48858921792057e-17,"13","Ubxn10"
