"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Col1a2",7.91899540836438e-124,3.64466089318083,0.972,0.052,1.85700442326145e-119,"15","Col1a2"
"Col1a1",2.14239099467913e-121,3.41816967678802,0.917,0.035,5.02390688252255e-117,"15","Col1a1"
"Serping1",5.999878863419e-117,3.07284834609849,0.934,0.053,1.40697159347176e-112,"15","Serping1"
"Clec3b",8.15014502354334e-113,3.00060500681984,0.84,0.02,1.91120900802091e-108,"15","Clec3b"
"Igfbp4",2.50381365111628e-105,2.92777743847294,0.856,0.041,5.87144301186768e-101,"15","Igfbp4"
"Gsn",5.58833369463874e-102,3.45075349737731,0.972,0.185,1.31046425139279e-97,"15","Gsn"
"Serpinf1",9.14207743773573e-99,2.81029936423526,0.773,0.024,2.14381715914903e-94,"15","Serpinf1"
"Dpt",1.4773766245246e-98,2.70098945853429,0.79,0.021,3.46444818451018e-94,"15","Dpt"
"Pcolce",2.3940721708404e-98,2.42989160597938,0.751,0.034,5.61409924062073e-94,"15","Pcolce"
"Mfap5",1.64692014280172e-94,2.58418445053171,0.796,0.034,3.86202773487004e-90,"15","Mfap5"
"Cygb",2.11853617462829e-90,2.59283750554389,0.746,0.023,4.96796732950335e-86,"15","Cygb"
"Mgp",7.33795737311451e-90,2.93899272388806,0.961,0.204,1.72075100399535e-85,"15","Mgp"
"Serpinh1",1.18602395515232e-86,2.291947801188,0.856,0.089,2.78122617483218e-82,"15","Serpinh1"
"Sparc",1.29619134270632e-86,2.70499979670886,0.956,0.231,3.03956869864632e-82,"15","Sparc"
"Bgn",2.74452781101684e-85,2.3935792774432,0.812,0.057,6.43591771683448e-81,"15","Bgn"
"Fbln1",1.64612541811256e-81,2.3264497389456,0.696,0.017,3.86016410547396e-77,"15","Fbln1"
"C1ra",1.38171867738416e-80,2.21719456478742,0.641,0.018,3.24013029846585e-76,"15","C1ra"
"Igfbp7",2.91216138999277e-80,2.13008702511524,0.956,0.264,6.82901845953305e-76,"15","Igfbp7"
"Fstl1",6.83478347546746e-80,2.37653077312256,0.729,0.028,1.60275672499712e-75,"15","Fstl1"
"C1s1",1.26380407933066e-79,2.22734756927194,0.646,0.015,2.96362056603039e-75,"15","C1s1"
"Rbp1",1.93592089371833e-79,2.08156720913089,0.674,0.024,4.53973449576948e-75,"15","Rbp1"
"Timp3",3.21479549269564e-78,2.15078630433042,0.796,0.1,7.53869543037127e-74,"15","Timp3"
"Col14a1",3.51966803979977e-76,2.16192996185585,0.597,0.009,8.25362155333046e-72,"15","Col14a1"
"Rarres2",1.00467895809355e-74,2.27807735224114,0.729,0.039,2.35597215672938e-70,"15","Rarres2"
"Ctsl",1.17193629899322e-73,2.03183360456717,0.867,0.155,2.7481906211391e-69,"15","Ctsl"
"Gpc3",2.41783443390599e-73,2.44826809289854,0.608,0.017,5.66982174750955e-69,"15","Gpc3"
"Pi16",2.55307794697438e-73,2.50882206693588,0.619,0.018,5.98696778565491e-69,"15","Pi16"
"Pcolce2",4.34279026814689e-71,2.03723952076866,0.646,0.034,1.01838431788044e-66,"15","Pcolce2"
"Ogn",1.57446491944125e-70,2.10103447038137,0.652,0.026,3.69212023608974e-66,"15","Ogn"
"Aebp1",2.91570373484382e-70,2.13607506209601,0.591,0.024,6.83732525820876e-66,"15","Aebp1"
"Ltbp4",9.20148881355575e-68,2.12102356857449,0.663,0.028,2.15774912677882e-63,"15","Ltbp4"
"Sod3",3.68224755441513e-67,1.9357458361429,0.713,0.045,8.63487051510348e-63,"15","Sod3"
"Adamts2",3.17264335801095e-66,2.01058637942986,0.558,0.012,7.43984867453568e-62,"15","Adamts2"
"Fxyd1",4.38928644657785e-66,1.98248683700297,0.624,0.027,1.02928767172251e-61,"15","Fxyd1"
"Cxcl12",6.95060658799259e-66,2.29748008096714,0.575,0.02,1.62991724488426e-61,"15","Cxcl12"
"Htra3",8.48135833786547e-66,2.08141483863536,0.525,0.009,1.98887853022945e-61,"15","Htra3"
"Adh1",2.00742233418124e-65,2.01174665756758,0.608,0.037,4.707405373655e-61,"15","Adh1"
"Mmp2",3.15860745746113e-65,1.97009862516342,0.624,0.021,7.40693448774635e-61,"15","Mmp2"
"Cd34",6.67864237634948e-64,1.97908839430522,0.569,0.026,1.56614163725395e-59,"15","Cd34"
"Inmt",1.29822964439045e-61,2.12765411924509,0.751,0.106,3.04434851609562e-57,"15","Inmt"
"Sparcl1",3.63843232918397e-60,1.90332631099609,0.602,0.04,8.53212381193641e-56,"15","Sparcl1"
"Cyr61",9.82779364206433e-60,2.33909188690454,0.575,0.041,2.30461760906409e-55,"15","Cyr61"
"Cfh",1.85174080284421e-58,1.96443397213018,0.508,0.018,4.34233218266967e-54,"15","Cfh"
"Col6a1",3.86487855636834e-58,1.76027903581217,0.613,0.06,9.06314021468375e-54,"15","Col6a1"
"Timp2",4.24748457437913e-57,1.86912114296436,0.663,0.063,9.96035132691905e-53,"15","Timp2"
"Nbl1",2.39858356318525e-56,2.05697927540123,0.613,0.044,5.62467845566942e-52,"15","Nbl1"
"Rcn3",2.63133173778025e-54,1.77632180432045,0.541,0.03,6.17047292509469e-50,"15","Rcn3"
"Pmp22",2.66447249309056e-54,1.39770391516982,0.624,0.067,6.24818799629737e-50,"15","Pmp22"
"Mfap4",5.68290976587675e-53,2.01135791993364,0.536,0.036,1.3326423400981e-48,"15","Mfap4"
"Ly6a1",1.22374246352682e-51,1.45491099700132,0.707,0.165,2.8696760769704e-47,"15","Ly6a"
"Col6a2",1.34620052992577e-51,1.89191731463047,0.519,0.028,3.15684024267594e-47,"15","Col6a2"
"Id31",2.69872754543484e-51,1.99958759893687,0.685,0.091,6.3285160940447e-47,"15","Id3"
"Lgals12",7.07720730739887e-49,1.26043931082801,0.884,0.261,1.65960511358503e-44,"15","Lgals1"
"Plpp3",1.40176513247994e-48,1.78367091125098,0.519,0.036,3.28713923566547e-44,"15","Plpp3"
"C3",7.8944640729171e-48,2.03799345167992,0.602,0.1,1.85125182509906e-43,"15","C3"
"Tuba1a",5.62013861855611e-46,1.47471439635689,0.558,0.08,1.31792250605141e-41,"15","Tuba1a"
"Igfbp6",6.60139066137048e-45,1.83508668565975,0.602,0.089,1.54802611009138e-40,"15","Igfbp6"
"Egr1",1.33268372409888e-43,1.55023339581363,0.674,0.13,3.12514333301187e-39,"15","Egr1"
"Fos4",8.53879557067126e-41,1.47771014857016,0.867,0.367,2.00234756132241e-36,"15","Fos"
"Jun1",3.06401759487415e-39,1.38195999540949,0.729,0.239,7.18512125997988e-35,"15","Jun"
"Gstm11",6.33966457463772e-38,1.248317220726,0.757,0.208,1.48665134275255e-33,"15","Gstm1"
"S100a63",9.33148026102706e-34,0.933077920151033,0.878,0.366,2.18823212121084e-29,"15","S100a6"
"Cst34",2.19205504818731e-30,0.406446450211739,0.773,0.284,5.14036908799923e-26,"15","Cst3"
"Itm2b6",3.88738804876758e-30,0.83429050403211,0.945,0.569,9.11592497435998e-26,"15","Itm2b"
"Junb4",1.32956599497353e-29,1.26995656700223,0.845,0.353,3.11783225821293e-25,"15","Junb"
"Laptm4a1",2.02873442794854e-28,0.985589197437529,0.762,0.296,4.75738223353933e-24,"15","Laptm4a"
"Cebpd",9.86644132978126e-28,1.33746827293173,0.552,0.135,2.31368049183371e-23,"15","Cebpd"
"Arf4",2.93588350307947e-27,1.09094300958151,0.53,0.145,6.88464681472136e-23,"15","Arf4"
"Vim3",3.04402381228659e-24,0.78151479120486,0.674,0.243,7.13823583981204e-20,"15","Vim"
"Ifitm33",4.71302430569672e-23,0.631227335199231,0.901,0.398,1.10520419968588e-18,"15","Ifitm3"
"Ier2",2.71678620189877e-22,0.980515497621047,0.702,0.268,6.37086364345262e-18,"15","Ier2"
"Cd631",4.26924884330417e-22,0.801888425486301,0.812,0.368,1.00113885375483e-17,"15","Cd63"
"Apoe1",6.7362249394951e-21,0.988734542294933,0.657,0.274,1.5796447483116e-16,"15","Apoe"
"Nr4a11",7.0488810943143e-20,0.998389069893721,0.514,0.168,1.6529626166167e-15,"15","Nr4a1"
"Cd81",1.76830595972704e-19,0.851013917919355,0.547,0.178,4.14667747555991e-15,"15","Cd81"
"P4hb",6.34893206781422e-19,0.753280935905782,0.608,0.242,1.48882456990243e-14,"15","P4hb"
"Pdia3",1.08286204981557e-18,0.88900262844699,0.58,0.182,2.53931150681751e-14,"15","Pdia3"
"Zfp364",6.27923733652406e-18,1.1333640860699,0.663,0.335,1.47248115541489e-13,"15","Zfp36"
"Ppib",7.21229900145604e-18,0.75110832746948,0.569,0.214,1.69128411584144e-13,"15","Ppib"
"S100a102",3.32099280408085e-17,0.761259918820582,0.68,0.286,7.78772812556959e-13,"15","S100a10"
"Fth14",1.88319499144534e-16,0.436315002551793,0.746,0.34,4.41609225493932e-12,"15","Fth1"
"Ifitm23",1.30851414727662e-15,0.528075123974341,0.646,0.26,3.06846567536366e-11,"15","Ifitm2"
"Gnas",4.86564983810647e-13,0.48766322890487,0.785,0.417,1.14099488703597e-08,"15","Gnas"
"Aldh21",1.08493517661444e-11,0.421233461753825,0.569,0.293,2.54417298916087e-07,"15","Aldh2"
"Ubb4",2.56687275843672e-11,0.370182511436856,0.895,0.618,6.01931661853411e-07,"15","Ubb"
"Selenow",3.81125940083511e-11,0.374759838105272,0.547,0.265,8.93740329495834e-07,"15","Selenow"
"Ywhab",2.84870215653006e-10,0.374821135643743,0.541,0.282,6.680206557063e-06,"15","Ywhab"
"Mt13",5.28492228731218e-10,0.833618250616475,0.591,0.322,1.23931427637471e-05,"15","Mt1"
"Selenof",1.11433042917438e-09,0.652342458753369,0.508,0.224,2.61310485641392e-05,"15","Selenof"
"Ctsb3",4.07119158262889e-09,0.337582908194243,0.713,0.396,9.54694426126475e-05,"15","Ctsb"
"Dynll1",4.31701382007106e-09,0.317507327024251,0.558,0.274,0.000101233974080666,"15","Dynll1"
"Lamp1",7.47384749071156e-08,0.305055089641833,0.525,0.293,0.00175261723657186,"15","Lamp1"
"Selenop1",1.32499210644865e-07,0.466533967864612,0.657,0.336,0.00310710648962207,"15","Selenop"
"Cyb5a1",1.39210983954533e-07,0.262820559985469,0.552,0.3,0.0032644975737338,"15","Cyb5a"
"Dusp15",2.90555624093536e-07,0.477186965629376,0.657,0.365,0.00681352938499343,"15","Dusp1"
"Emp3",3.05004454623519e-07,0.335825827704752,0.53,0.227,0.00715235446092152,"15","Emp3"
"Crip15",4.20820251552043e-07,0.278167716590936,0.74,0.436,0.00986823489889542,"15","Crip1"
"Anxa52",4.87011694475039e-07,0.41385299631827,0.619,0.312,0.0114204242354397,"15","Anxa5"
"Rnase41",5.50353014976615e-07,0.311343754259527,0.768,0.4,0.0129057782012016,"15","Rnase4"
"Sec62",9.42106300003092e-07,0.388296171269811,0.519,0.288,0.0220923927350725,"15","Sec62"
"Hspa1a4",2.3129184354424e-06,0.285265728258718,0.508,0.3,0.0542379373111242,"15","Hspa1a"
"Tmem50a",5.59060166287539e-06,0.295389391961815,0.541,0.278,0.131099608994428,"15","Tmem50a"
"Sparcl11",1.06521361111788e-108,3.05244585849222,0.901,0.034,2.49792591807144e-104,"16","Sparcl1"
"Inmt1",6.55655368596169e-107,3.52090392348925,0.971,0.103,1.53751183935802e-102,"16","Inmt"
"Sod31",3.47402279296074e-101,2.85891931657151,0.878,0.042,8.14658344949293e-97,"16","Sod3"
"Mgp1",1.91811931977999e-98,3.38774114827768,0.994,0.204,4.49798980488407e-94,"16","Mgp"
"Gsn1",3.54303591510427e-98,2.85187908641664,0.994,0.185,8.30841922091951e-94,"16","Gsn"
"Col1a21",5.61573457713472e-96,2.43959936743711,0.89,0.055,1.31688975833809e-91,"16","Col1a2"
"Gpx3",1.1885742643488e-94,2.89066652202586,0.878,0.085,2.78720664989794e-90,"16","Gpx3"
"Serping11",2.34382913468807e-90,2.44002652786935,0.878,0.055,5.49627932084353e-86,"16","Serping1"
"Bgn1",3.24464149473818e-90,2.60183579325903,0.837,0.058,7.60868430516104e-86,"16","Bgn"
"Pcolce21",7.38314065293021e-90,2.73511456415447,0.797,0.032,1.73134648311213e-85,"16","Pcolce2"
"Col3a11",3.15104617744192e-89,2.26824472780864,0.814,0.044,7.38920328610129e-85,"16","Col3a1"
"Cxcl14",6.19972200892127e-88,2.99486617661783,0.698,0.011,1.45383481109204e-83,"16","Cxcl14"
"Mfap41",6.51889657003615e-86,2.66182381206021,0.733,0.033,1.52868124567348e-81,"16","Mfap4"
"Adh11",8.78293561522087e-86,2.59848068557826,0.773,0.035,2.05959840176929e-81,"16","Adh1"
"Fhl1",2.61949411714911e-78,2.41222340055293,0.703,0.033,6.14271370471467e-74,"16","Fhl1"
"Olfml3",4.17432220555074e-78,2.3473840185593,0.657,0.019,9.78878557201649e-74,"16","Olfml3"
"Ogn1",1.6733653945853e-75,2.4216287430999,0.68,0.026,3.92404185030253e-71,"16","Ogn"
"Col1a11",1.78324160362078e-75,2.03783110630188,0.709,0.04,4.18170156049072e-71,"16","Col1a1"
"Mxra8",2.7548800453128e-75,2.29730760637112,0.634,0.022,6.46019370625852e-71,"16","Mxra8"
"Nbl11",4.4705343937308e-73,2.53395872973271,0.698,0.043,1.04834031532987e-68,"16","Nbl1"
"Npnt",5.87718031773687e-68,2.20433216930334,0.634,0.044,1.3781987845093e-63,"16","Npnt"
"Igfbp71",4.31504732197053e-67,2.03157172958747,0.936,0.265,1.01187859700209e-62,"16","Igfbp7"
"Rbp11",9.93183968211413e-66,2.13690887511683,0.587,0.026,2.32901640545576e-61,"16","Rbp1"
"Hsd11b1",1.10080231049199e-65,2.15165802744346,0.616,0.033,2.58138141810372e-61,"16","Hsd11b1"
"Fxyd11",1.44147560342843e-64,2.04316754993723,0.616,0.028,3.38026029003968e-60,"16","Fxyd1"
"Rarres21",4.29886616584289e-63,1.93382863065096,0.616,0.042,1.00808411589016e-58,"16","Rarres2"
"Mfap51",1.98203715694274e-60,2.02689606499926,0.616,0.038,4.64787713303072e-56,"16","Mfap5"
"Timp31",9.27448349842428e-60,1.86287000879141,0.773,0.101,2.17486638038049e-55,"16","Timp3"
"Ltbp41",1.23294499186599e-59,1.973949450749,0.587,0.03,2.89125600592575e-55,"16","Ltbp4"
"Mmp21",5.58711286839745e-59,2.20722041176133,0.552,0.023,1.3101779676392e-54,"16","Mmp2"
"Sparc1",8.79830025992853e-58,1.93570306689767,0.878,0.234,2.06320141095324e-53,"16","Sparc"
"Cyr611",2.12464348609771e-57,2.32545398349339,0.593,0.041,4.98228897489914e-53,"16","Cyr61"
"Sept4",3.81333764450237e-56,1.99850678297544,0.535,0.028,8.94227677635806e-52,"16","Sept4"
"Plpp31",8.57318305089841e-56,2.0225694915114,0.558,0.036,2.01041142543568e-51,"16","Plpp3"
"Fmo2",4.52950187600154e-51,2.03973017907402,0.547,0.031,1.06216818992236e-46,"16","Fmo2"
"Pcolce1",9.14080698289332e-51,1.66611929783168,0.564,0.038,2.14351923748848e-46,"16","Pcolce"
"Limch1",1.04626501183503e-48,1.82412760458788,0.523,0.044,2.45349145275315e-44,"16","Limch1"
"Col6a11",5.11781551198744e-47,1.72494458729145,0.535,0.062,1.20012773756105e-42,"16","Col6a1"
"Serpinh11",3.97492834693448e-46,1.68223139898624,0.651,0.094,9.32120697356135e-42,"16","Serpinh1"
"Id32",4.34751774885355e-46,1.86944602923802,0.64,0.093,1.01949291210616e-41,"16","Id3"
"Pmp221",1.38328834126123e-41,1.32292845055662,0.541,0.07,3.2438111602576e-37,"16","Pmp22"
"Cst35",3.53102516541415e-40,0.730955303430664,0.826,0.283,8.28025401289618e-36,"16","Cst3"
"Egr11",5.94080689443421e-40,1.42394752763369,0.622,0.132,1.39311921674482e-35,"16","Egr1"
"Tmem176a2",5.22440969816085e-39,1.27837796104767,0.738,0.229,1.22512407421872e-34,"16","Tmem176a"
"Gstm12",2.64224559897123e-37,1.19827908201737,0.692,0.21,6.19606592958753e-33,"16","Gstm1"
"Igfbp61",7.89125248345568e-36,1.44135681228717,0.529,0.091,1.85049870737036e-31,"16","Igfbp6"
"Csrp1",2.04196272093023e-35,1.59595076563881,0.593,0.135,4.78840258058139e-31,"16","Csrp1"
"Lgals13",2.32101069489415e-34,1.02553307733808,0.767,0.264,5.44277007952677e-30,"16","Lgals1"
"Hspb1",3.26952274046061e-31,1.51769157216474,0.541,0.137,7.66703082638013e-27,"16","Hspb1"
"Tmem176b3",8.14224659746504e-31,1.18078561484482,0.756,0.279,1.90935682710555e-26,"16","Tmem176b"
"Ctsl1",1.76396519028192e-29,1.23740433669772,0.634,0.16,4.13649837121111e-25,"16","Ctsl"
"Ifitm34",1.69007753809478e-27,0.756118490385044,0.93,0.398,3.96323182683226e-23,"16","Ifitm3"
"Cebpd1",2.9628958561633e-27,1.44614502574649,0.552,0.135,6.94799078270294e-23,"16","Cebpd"
"Junb5",8.74342886876528e-27,0.961865469696321,0.797,0.355,2.05033406972546e-22,"16","Junb"
"Apoe2",1.51635253313744e-25,0.679570974739765,0.698,0.274,3.55584669020729e-21,"16","Apoe"
"Cd811",8.9722982873844e-22,1.06144063796919,0.558,0.178,2.10400394839164e-17,"16","Cd81"
"Fth15",1.53617645970003e-21,0.725340082993864,0.733,0.34,3.60233379799656e-17,"16","Fth1"
"Jun2",2.72591064752951e-20,1.04996411998077,0.587,0.243,6.39226046845671e-16,"16","Jun"
"Fos5",3.18624859499898e-18,0.862578539361226,0.721,0.371,7.4717529552726e-14,"16","Fos"
"Itm2b7",1.15404399160499e-17,0.62461032241131,0.86,0.571,2.70623316031371e-13,"16","Itm2b"
"Ifitm24",4.33742470017946e-17,0.650470926862009,0.634,0.261,1.01712609219208e-12,"16","Ifitm2"
"Cd632",2.61252815340519e-16,0.697189026475181,0.715,0.371,6.12637851973517e-12,"16","Cd63"
"Laptm4a2",4.04676263366263e-16,0.721157396397876,0.645,0.298,9.48965837593887e-12,"16","Laptm4a"
"Gnas1",1.09957234694925e-14,0.570230424139898,0.75,0.418,2.57849715359599e-10,"16","Gnas"
"S100a64",1.35901475308226e-14,0.535890501794434,0.715,0.37,3.18688959597791e-10,"16","S100a6"
"Btg2",2.50691218829056e-14,0.945334615159495,0.506,0.216,5.87870908154137e-10,"16","Btg2"
"Selenof1",3.92208643928102e-14,0.727311244448629,0.512,0.224,9.197292700114e-10,"16","Selenof"
"Zfp365",4.85557120484455e-14,0.753385426312235,0.669,0.335,1.13863144753605e-09,"16","Zfp36"
"Ier21",7.98648278022758e-13,0.724045645360742,0.57,0.271,1.87283021196337e-08,"16","Ier2"
"Anxa53",2.43348251138658e-12,0.616956593008894,0.628,0.312,5.70651648920152e-08,"16","Anxa5"
"Sec621",7.35629721351836e-11,0.655081862047466,0.552,0.288,1.72505169657005e-06,"16","Sec62"
"Hspa1a5",2.48784938855944e-10,0.567118088977551,0.57,0.299,5.83400681617189e-06,"16","Hspa1a"
"Dusp16",3.55151158326128e-10,0.53079202450852,0.669,0.365,8.32829466274771e-06,"16","Dusp1"
"Selenbp11",2.301073862874e-09,0.498496333766934,0.512,0.274,5.39601820843953e-05,"16","Selenbp1"
"Vim4",6.33907095843152e-09,0.49330086197423,0.523,0.246,0.000148651213975219,"16","Vim"
"Minos1",1.7734877821707e-08,0.416362945996686,0.552,0.271,0.000415882884919028,"16","Minos1"
"Ptms1",2.85247424789011e-08,0.559123015086995,0.529,0.287,0.000668905211130231,"16","Ptms"
"Aldh22",1.61040506338639e-07,0.503877173258309,0.535,0.294,0.00377639987364108,"16","Aldh2"
"Calm2",0.00139720604326173,0.267270376860403,0.587,0.384,1,"16","Calm2"
"Ager",8.32573736464769e-103,3.68850424420806,1,0.223,1.95238541200988e-98,"17","Ager"
"Hopx",2.94085903514657e-95,2.87495618216694,0.776,0.022,6.89631443741871e-91,"17","Hopx"
"Gprc5a",4.98190839061416e-91,2.77918739455613,0.882,0.096,1.16825751759902e-86,"17","Gprc5a"
"Igfbp2",8.21169260901143e-90,3.11563416250349,0.7,0.009,1.92564191681318e-85,"17","Igfbp2"
"Vegfa",4.87703619055023e-86,2.7438613391831,0.765,0.036,1.14366498668403e-81,"17","Vegfa"
"Cyp2b10",3.43987987923498e-83,2.56307176412563,0.765,0.044,8.06651831680603e-79,"17","Cyp2b10"
"Emp2",4.30852660502762e-83,2.42426763780569,0.924,0.188,1.01034948887898e-78,"17","Emp2"
"Aqp5",2.03032946204455e-79,2.26356952194237,0.888,0.18,4.76112258849447e-75,"17","Aqp5"
"Krt7",8.57920061321772e-76,2.42003417287868,0.718,0.059,2.01182254379955e-71,"17","Krt7"
"Sparc2",4.87788956682932e-75,2.29931349208209,0.971,0.232,1.14386510342148e-70,"17","Sparc"
"Spock2",3.07440804968476e-72,2.55298284508253,0.6,0.011,7.20948687651076e-68,"17","Spock2"
"Sec14l3",3.3481946843734e-69,2.22612885338726,0.735,0.08,7.85151653485561e-65,"17","Sec14l3"
"Prdx61",6.12918675792555e-69,1.92979589669132,0.924,0.342,1.43729429473354e-64,"17","Prdx6"
"Pmp222",1.52174827666798e-68,2.33331903273969,0.712,0.066,3.56849970878642e-64,"17","Pmp22"
"Cyp4b1",7.23632792095041e-68,2.05394132429584,0.682,0.066,1.69691889746287e-63,"17","Cyp4b1"
"Pdpn",9.38820439972603e-68,2.30367952864777,0.582,0.016,2.20153393173575e-63,"17","Pdpn"
"Pdgfa",1.17050418082419e-64,2.21064579779402,0.6,0.038,2.74483230403273e-60,"17","Pdgfa"
"Clic5",4.95332548800351e-63,2.35919059665884,0.576,0.023,1.16155482693682e-58,"17","Clic5"
"Sdpr1",6.699931177836e-62,2.06236547679127,0.606,0.047,1.57113386120254e-57,"17","Sdpr"
"Scnn1a",5.15511234025722e-60,2.14692958731725,0.676,0.079,1.20887384379032e-55,"17","Scnn1a"
"Icam1",7.13941607268074e-60,1.84646694567726,0.818,0.161,1.67419306904363e-55,"17","Icam1"
"Cryab",2.79222720977656e-59,2.24237968850262,0.688,0.081,6.54777280692603e-55,"17","Cryab"
"Igfbp72",5.53861769413616e-59,1.90273261838088,0.9,0.265,1.29880584927493e-54,"17","Igfbp7"
"Clic3",3.45610524295526e-58,2.00935244868528,0.735,0.132,8.10456679473007e-54,"17","Clic3"
"Timp32",1.28825974960851e-56,1.92807844407345,0.724,0.102,3.02096911283195e-52,"17","Timp3"
"Cav11",4.64827514258838e-55,1.99622432053492,0.665,0.072,1.09002052093697e-50,"17","Cav1"
"Mal2",1.5327334884356e-52,1.93836870265229,0.535,0.052,3.59426003038148e-48,"17","Mal2"
"Bcam",8.42301461216868e-52,1.75942613300588,0.741,0.161,1.97519692655355e-47,"17","Bcam"
"Ehd2",1.3737263503703e-51,1.7766556873253,0.512,0.046,3.22138829161836e-47,"17","Ehd2"
"Limch11",2.92474625970397e-51,1.90802217921554,0.535,0.044,6.8585299790058e-47,"17","Limch1"
"Tspan8",5.78538465146782e-50,2.12206159873722,0.606,0.066,1.3566727007692e-45,"17","Tspan8"
"S100a65",5.05075498636793e-49,1.51946788702223,0.912,0.366,1.18440204430328e-44,"17","S100a6"
"Igfbp62",6.95368377263343e-49,1.81338890506782,0.618,0.089,1.63063884468254e-44,"17","Igfbp6"
"Krt19",8.67496481456458e-47,1.71965508227883,0.565,0.081,2.03427924901539e-42,"17","Krt19"
"Crip21",2.5867550858915e-45,1.46495174585127,0.829,0.288,6.06594067641558e-41,"17","Crip2"
"Myl12a1",1.29201702234504e-44,1.4908834887977,0.865,0.377,3.02977991739911e-40,"17","Myl12a"
"Cldn18",7.35009526612594e-43,1.70785608906716,0.7,0.17,1.72359733990653e-38,"17","Cldn18"
"Dag1",1.35906237133467e-40,1.90330203984182,0.512,0.058,3.1870012607798e-36,"17","Dag1"
"Anxa3",4.79661216157288e-39,1.45829422170748,0.618,0.161,1.12480555188884e-34,"17","Anxa3"
"Col4a2",4.80135493064001e-39,1.74451104775488,0.524,0.073,1.12591773123508e-34,"17","Col4a2"
"Cystm1",1.28935842988926e-38,1.61735079692265,0.6,0.13,3.02354551809032e-34,"17","Cystm1"
"Neat1",1.02693750347135e-35,1.46100342622808,0.818,0.338,2.40816844564031e-31,"17","Neat1"
"Laptm4a3",8.50470823412377e-35,1.11551466689732,0.729,0.297,1.99435408090203e-30,"17","Laptm4a"
"Anxa54",3.10805105446465e-34,1.27013758596438,0.776,0.309,7.28837972271961e-30,"17","Anxa5"
"Scd2",1.08212037820143e-32,1.40896091224422,0.659,0.215,2.53757228688235e-28,"17","Scd2"
"F11r",3.79052732557855e-30,1.42784350275668,0.529,0.129,8.8887865784817e-26,"17","F11r"
"Rgcc",5.48525534214011e-28,1.36671374077612,0.612,0.192,1.28629237773186e-23,"17","Rgcc"
"Tppp3",9.42892021394914e-28,1.50307362655791,0.559,0.143,2.21108179017107e-23,"17","Tppp3"
"Selenof2",2.89947687067431e-26,1.03365030839954,0.571,0.223,6.79927326173126e-22,"17","Selenof"
"Mettl7a1",5.19334009135514e-26,1.26319324316948,0.571,0.175,1.21783825142278e-21,"17","Mettl7a1"
"Anxa1",3.72290681685887e-25,1.28775926276569,0.541,0.168,8.73021648553404e-21,"17","Anxa1"
"Msn",1.1549582509341e-23,1.12448168634806,0.6,0.184,2.70837709844046e-19,"17","Msn"
"Ier3",4.2114943690319e-23,1.10706239598925,0.576,0.155,9.87595429537979e-19,"17","Ier3"
"App",1.26558853803478e-22,1.0981589408711,0.588,0.221,2.96780512169157e-18,"17","App"
"Cnn2",2.45638576368646e-22,1.0223985708134,0.641,0.256,5.76022461584474e-18,"17","Cnn2"
"Calm15",2.90879211679658e-21,0.97465577288309,0.788,0.453,6.82111751388798e-17,"17","Calm1"
"Ptprf",5.31105315986358e-21,1.04796951977689,0.571,0.215,1.24544196598801e-16,"17","Ptprf"
"Cd92",8.49781052243529e-20,0.824238452937913,0.735,0.353,1.99273656751107e-15,"17","Cd9"
"Selenbp12",2.61991078063671e-19,0.892478769624906,0.641,0.271,6.14369078059308e-15,"17","Selenbp1"
"Malat15",4.27648641788161e-18,1.06055866293495,0.818,0.5,1.00283606499324e-13,"17","Malat1"
"Rabac1",3.92311939203195e-15,0.797563407371324,0.653,0.331,9.19971497431492e-11,"17","Rabac1"
"Sod1",1.10341192297891e-14,1.0953077290009,0.535,0.235,2.58750095938555e-10,"17","Sod1"
"Anxa24",5.49587808356026e-14,0.692009592652373,0.724,0.406,1.28878341059488e-09,"17","Anxa2"
"Myl12b",5.76814721678083e-13,0.849680664124075,0.6,0.301,1.35263052233511e-08,"17","Myl12b"
"Rnase42",6.27252959620826e-13,0.700785254384277,0.747,0.401,1.47090819031084e-08,"17","Rnase4"
"Vamp8",5.83208230123017e-12,0.77968393374595,0.641,0.363,1.36762329963847e-07,"17","Vamp8"
"Tmbim6",2.76189388034081e-11,0.703233969969925,0.6,0.34,6.4766411493992e-07,"17","Tmbim6"
"Bsg1",4.34495752095614e-11,0.73538300891517,0.594,0.334,1.01889253866422e-06,"17","Bsg"
"Hsp90aa1",1.08482876314911e-10,0.627214575340749,0.547,0.268,2.54392344958467e-06,"17","Hsp90aa1"
"Gpx4",2.63251557431666e-10,0.808962392580255,0.518,0.266,6.17324902177256e-06,"17","Gpx4"
"Tmsb4x13",1.05224367967842e-09,0.310628450107843,0.924,0.713,2.4675114288459e-05,"17","Tmsb4x"
"Calm21",1.7978326001612e-07,0.458844162424199,0.6,0.384,0.00421591744737802,"17","Calm2"
"Cox6a1",2.74378306691797e-07,0.505500016505191,0.641,0.423,0.00643417129192265,"17","Cox6a1"
"S100a119",9.34644377005461e-07,0.36377782257773,0.706,0.513,0.0219174106407781,"17","S100a11"
"mt-Nd412",1.15053499910065e-05,0.259478774072829,0.771,0.544,0.269800457289103,"17","mt-Nd4"
"Cox6c",0.000102221852658617,0.412712839964413,0.618,0.474,1,"17","Cox6c"
