,0
Ifit3b,0.00013924434513424024
Morn3,0.00013666198026332624
Oosp1,0.00013515998436879455
Csk,0.00013370543218335214
Adam33,0.00013277944252016176
Hic2,0.00013229633725017105
4930568A12Rik,0.00013101266964138058
Mrpl19,0.00013026385180529265
Lpxn,0.00012764013734297043
Hba-a2,0.00012739234313956395
Tnrc6a,0.0001241962397746816
Sp140,0.00011789225035926446
Pmaip1,0.00011712991261824836
Scrg1,0.00011682168669641982
Traf3ip2,0.00011648721750435926
Scn4a,0.0001151030940983404
Prpf4,0.00010792498647340493
Etohi1,0.00010556337642038616
Hsp90b1,0.00010412383067857286
Top2b,0.00010229981327743169
E2f6,9.160777880834533e-05
Gm26670,8.998882336196631e-05
Runx2,8.800706418830997e-05
Gpr171,8.704065979042205e-05
1700099I09Rik,7.996469044321823e-05
Calca,7.796240592040904e-05
Reln,7.451713110293029e-05
Gm14161,7.301659115140713e-05
Sart1,6.866303361823271e-05
Syvn1,6.776445154434785e-05
Tcp11l2,6.717793679967615e-05
Slc25a19,6.450069738391511e-05
Scgb3a2,6.351889144846284e-05
D130040H23Rik,6.261088492645984e-05
Fcrl1,6.191194948895493e-05
Spsb4,5.997447762289621e-05
Pold4,5.899845465302654e-05
Slc6a17,5.87825737426894e-05
Gm16028,5.3169398127474305e-05
4932422M17Rik,5.2941584281478844e-05
Prdm6,5.242009240253605e-05
Prdm2,5.1754419518941205e-05
Fam171b,5.139601332867355e-05
Srsf6,4.8658452634739965e-05
Gm29417,4.7305124379332593e-05
Gm17590,4.715568386079387e-05
Fam129c,4.63403114205599e-05
F9,4.587903844721657e-05
D630008O14Rik,4.4194957131091435e-05
Isg15,4.183812101166451e-05
Nxnl2,4.067740655712264e-05
Gmfg,3.742524808074038e-05
Gm11464,3.08339608457914e-05
6030468B19Rik,2.6943445929757238e-05
Fam149b,2.375529903013882e-05
Plcxd1,2.346737653692292e-05
Lipc,2.2402875739801768e-05
Gm17017,2.1056671483784513e-05
Cnn1,1.9608625277492875e-05
Slfn9,1.949519306713232e-05
1810046K07Rik,1.8150305434600664e-05
Syce1,1.7507691312510956e-05
Gad1,1.7214074218108528e-05
Vtcn1,1.718735186829904e-05
4921507P07Rik,1.507634960757398e-05
Gm21833,1.3477163934645733e-05
Synpo2,1.2383244066786277e-05
Sav1,8.44538182351397e-06
Sgk1,6.806001637798622e-06
Pmel,6.478913672720772e-06
Lgr5,5.46661830262379e-06
Dntt,8.450681738839197e-07
